Fecha;Inside temperature ;Temperature ;Wind chill ;Inside dew point ;Dew point ;Inside heat index ;Heat index ;Inside humidity;Humidity;Wind gust ;Average wind speed ;Average wind direction ;Atmospheric pressure ;Rain ;Evapotranspiration ;Rain rate ;Solar radiation ;UV index
1/05/2025 00:00;28.3;20;20;;15.6;;20.6;44;76;2.2;1.3;4;1,015.10;0;0;0;0;0
1/05/2025 00:10;28.3;19.5;19.4;;15.6;;20;44;78;2.7;1.8;4;1,014.90;0;0;0;0;0
1/05/2025 00:20;28.3;19.7;20;;16.1;;20;44;79;3.1;1.8;4;1,014.90;0;0;0;0;0
1/05/2025 00:30;28.3;19.6;19.4;;15.6;;20;44;78;2.7;1.3;4;1,014.70;0;0;0;0;0
1/05/2025 00:40;28.3;19.8;20;;16.1;;20.6;44;78;3.1;2.2;8;1,014.70;0;0;0;0;0
1/05/2025 00:50;28.3;19.9;20;;16.1;;20.6;44;78;3.1;2.2;4;1,014.60;0;0;0;0;0
1/05/2025 01:00;28.3;20.1;20;;16.1;;20.6;44;77;3.1;2.2;4;1,014.70;0;0;0;0;0
1/05/2025 01:10;28.3;20.3;20;;16.1;;20.6;44;77;3.1;2.2;8;1,014.60;0;0;0;0;0
1/05/2025 01:20;28.3;20.4;20.6;;16.1;;21.1;44;77;3.6;2.7;8;1,014.40;0;0;0;0;0
1/05/2025 01:30;28.3;20.3;20.6;;16.1;;20.6;44;76;3.6;2.2;4;1,014.20;0;0;0;0;0
1/05/2025 01:40;28.3;19.8;20;;15.6;;20;44;77;2.2;1.3;4;1,014.10;0;0;0;0;0
1/05/2025 01:50;28.3;19.6;19.4;;16.1;;20;44;79;3.1;2.2;4;1,014.10;0;0;0;0;0
1/05/2025 02:00;28.3;19.7;19.4;;16.1;;20;44;79;3.1;2.7;4;1,014.10;0;0.1;0;0;0
1/05/2025 02:10;28.3;19.7;20;;16.1;;20;44;79;3.6;2.2;4;1,014;0;0.1;0;0;0
1/05/2025 02:20;28.2;19.7;20;;16.1;;20;44;79;2.7;1.8;4;1,013.90;0;0.1;0;0;0
1/05/2025 02:30;28.3;19.8;19.4;;16.1;;20.6;44;79;3.6;2.2;4;1,013.80;0;0.1;0;0;0
1/05/2025 02:40;28.2;20.1;18.9;;16.1;;20.6;44;79;4.9;3.6;4;1,013.80;0;0.1;0;0;0
1/05/2025 02:50;28.2;20.3;20.6;;16.7;;20.6;44;78;4.9;3.6;4;1,013.90;0;0.1;0;0;0
1/05/2025 03:00;28.2;19.9;20;;16.1;;20.6;44;79;2.7;1.8;4;1,013.70;0;0.1;0;0;0
1/05/2025 03:10;28.2;19.8;20;;16.1;;20.6;44;79;2.2;1.8;8;1,013.70;0;0.1;0;0;0
1/05/2025 03:20;28.2;19.8;20;;16.1;;20.6;44;80;2.7;0.9;4;1,013.70;0;0.1;0;0;0
1/05/2025 03:30;28.2;19.7;20;;16.1;;20.6;44;80;2.7;1.3;4;1,013.70;0;0.1;0;0;0
1/05/2025 03:40;28.2;19.7;19.4;;16.1;;20;44;80;2.7;2.2;8;1,013.60;0;0.1;0;0;0
1/05/2025 03:50;28.2;19.4;19.4;;16.1;;20;44;81;3.1;2.2;4;1,013.60;0;0.1;0;0;0
1/05/2025 04:00;28.2;19.4;19.4;;16.1;;20;44;81;3.1;1.8;4;1,013.60;0;0.2;0;0;0
1/05/2025 04:10;28.2;19.3;19.4;;16.1;;20;44;82;2.7;2.2;4;1,013.60;0;0.2;0;0;0
1/05/2025 04:20;28.2;19.1;18.9;;16.1;;20;44;82;2.7;1.8;4;1,013.60;0;0.2;0;0;0
1/05/2025 04:30;28.2;19.3;19.4;;16.7;;20;44;83;2.2;1.3;4;1,013.60;0;0.2;0;0;0
1/05/2025 04:40;28.2;19.3;19.4;;16.7;;20;44;84;2.2;1.3;4;1,013.70;0;0.2;0;0;0
1/05/2025 04:50;28.2;19.2;19.4;;16.7;;20;44;84;1.8;0.9;4;1,013.70;0;0.2;0;0;0
1/05/2025 05:00;28.2;19.1;18.9;;16.1;;20;44;84;1.8;0.9;4;1,013.90;0;0.2;0;0;0
1/05/2025 05:10;28.2;19;18.9;;16.1;;19.4;44;84;0.4;0;4;1,014;0;0.2;0;0;0
1/05/2025 05:20;28.2;19.1;18.9;;16.7;;20;44;85;0;0;4;1,014;0;0.2;0;0;0
1/05/2025 05:30;28.2;19;18.9;;16.7;;19.4;44;85;1.8;0.4;4;1,014.20;0;0.2;0;0;0
