Fecha;Inside temperature ;Temperature ;Wind chill ;Inside dew point ;Dew point ;Inside heat index ;Heat index ;Inside humidity;Humidity;Wind gust ;Average wind speed ;Average wind direction ;Atmospheric pressure ;Rain ;Evapotranspiration ;Rain rate ;Solar radiation ;UV index
1/06/2025 00:00;27.1;17.7;17.8;;14.4;;17.8;43;81;1.8;0;4;1,016.80;0;0;0;0;0
1/06/2025 00:10;27.1;17.8;17.8;;14.4;;17.8;43;81;2.2;0.4;4;1,017;0;0;0;0;0
1/06/2025 00:20;27.1;17.8;17.8;;14.4;;17.8;43;80;0;0;4;1,016.80;0;0;0;0;0
1/06/2025 00:30;27.1;17.7;17.8;;14.4;;17.8;43;81;0;0;4;1,016.60;0;0;0;0;0
1/06/2025 00:40;27.1;17.8;17.8;;14.4;;17.8;43;81;0;0;4;1,016.50;0;0;0;0;0
1/06/2025 00:50;27.1;17.7;17.8;;14.4;;17.8;43;81;0;0;4;1,016.30;0;0;0;0;0
1/06/2025 01:00;27.1;17.6;17.8;;14.4;;17.8;43;81;0;0;4;1,016.20;0;0;0;0;0
1/06/2025 01:10;27.1;17.4;17.2;;14.4;;17.2;43;81;2.2;0.4;8;1,015.90;0;0;0;0;0
1/06/2025 01:20;27.1;17.4;17.2;;14.4;;17.8;43;82;2.2;0.9;4;1,015.90;0;0;0;0;0
1/06/2025 01:30;27.1;17.1;17.2;;13.9;;17.2;43;81;2.2;0.9;4;1,015.60;0;0;0;0;0
1/06/2025 01:40;27.1;17;17.2;;13.9;;17.2;43;81;3.1;1.8;4;1,015.50;0;0;0;0;0
1/06/2025 01:50;27.1;17;17.2;;13.3;;17.2;43;80;3.1;2.7;4;1,015.30;0;0;0;0;0
1/06/2025 02:00;27.1;17.1;17.2;;13.3;;17.2;43;79;3.1;2.2;4;1,015.50;0;0.1;0;0;0
1/06/2025 02:10;27;17.1;17.2;;13.3;;17.2;42;79;3.1;1.8;4;1,015.30;0;0.1;0;0;0
1/06/2025 02:20;27;17.1;17.2;;13.3;;17.2;42;79;2.7;1.3;4;1,015.20;0;0.1;0;0;0
1/06/2025 02:30;27;17;17.2;;13.3;;17.2;42;79;3.1;2.2;4;1,015.10;0;0.1;0;0;0
1/06/2025 02:40;27;16.9;17.2;;13.3;;16.7;42;79;2.7;2.2;4;1,015;0;0.1;0;0;0
1/06/2025 02:50;26.9;16.9;16.7;;13.3;;16.7;42;79;2.2;0.4;4;1,014.90;0;0.1;0;0;0
1/06/2025 03:00;26.9;16.8;16.7;;13.3;;16.7;42;79;3.1;2.2;4;1,014.80;0;0.1;0;0;0
1/06/2025 03:10;26.9;16.9;16.7;;13.3;;16.7;42;79;3.1;1.8;4;1,014.70;0;0.1;0;0;0
1/06/2025 03:20;26.9;16.9;16.7;;13.3;;16.7;42;80;3.1;2.2;4;1,014.90;0;0.1;0;0;0
1/06/2025 03:30;26.9;16.9;16.7;;13.9;;16.7;42;81;1.8;0.4;4;1,015;0;0.1;0;0;0
1/06/2025 03:40;26.9;16.6;16.7;;13.3;;16.7;42;81;2.2;0.4;4;1,014.90;0;0.1;0;0;0
1/06/2025 03:50;26.9;16.5;16.7;;13.3;;16.7;42;82;0;0;4;1,015;0;0.1;0;0;0
1/06/2025 04:00;26.9;16.4;16.7;;13.3;;16.7;42;82;0;0;4;1,015.10;0;0.1;0;0;0
1/06/2025 04:10;26.9;16.2;16.1;;13.3;;16.1;42;83;0;0;4;1,015;0;0.1;0;0;0
1/06/2025 04:20;26.9;16.1;16.1;;13.3;;16.1;42;83;0;0;4;1,015.20;0;0.1;0;0;0
1/06/2025 04:30;26.9;15.9;16.1;;13.3;;16.1;42;83;0;0;4;1,015.40;0;0.1;0;0;0
1/06/2025 04:40;26.9;15.7;15.6;;13.3;;16.1;42;84;0.4;0;4;1,015.50;0;0.1;0;0;0
1/06/2025 04:50;26.9;15.6;15.6;;12.8;;15.6;42;84;1.8;0;4;1,015.60;0;0.1;0;0;0
1/06/2025 05:00;26.9;15.6;15.6;;12.8;;15.6;42;84;2.2;0.9;4;1,015.70;0;0.1;0;0;0
1/06/2025 05:10;26.9;15.7;15.6;;13.3;;16.1;42;84;2.2;0.9;4;1,015.80;0;0.1;0;0;0
1/06/2025 05:20;26.8;15.9;16.1;;13.3;;16.1;42;84;0.9;0;8;1,016;0;0.1;0;0;0
1/06/2025 05:30;26.9;16.1;16.1;;13.3;;16.1;42;85;0.4;0;8;1,016;0;0.1;0;0;0
1/06/2025 05:40;26.9;16;16.1;;13.3;;16.1;42;85;0;0;4;1,016.10;0;0.1;0;0;0
1/06/2025 05:50;26.9;16.1;16.1;;13.3;;16.1;42;85;0;0;4;1,016.20;0;0.1;0;0;0
1/06/2025 06:00;26.9;16.1;16.1;;13.9;;16.1;42;85;0.9;0;4;1,016.30;0;0.2;0;0;0
1/06/2025 06:10;26.9;16.2;16.1;;13.9;;16.1;42;85;0;0;4;1,016.40;0;0.2;0;0;0
1/06/2025 06:20;;;;;;;;;;;;;;;;;;
1/06/2025 06:30;26.9;16.1;16.1;;13.9;;16.1;42;85;1.8;0.4;4;1,016.70;0;0.2;0;11;0
1/06/2025 06:40;26.9;16.3;16.1;;13.9;;16.7;42;85;1.8;0.4;4;1,016.80;0;0.2;0;12;0
1/06/2025 06:50;26.9;16.6;16.7;;13.9;;16.7;42;85;1.8;0.4;4;1,016.90;0;0.2;0;23;0
1/06/2025 07:00;26.9;16.6;16.7;;13.9;;16.7;42;85;0.4;0;8;1,017;0;0.2;0;32;0
1/06/2025 07:10;26.8;16.7;16.7;;14.4;;16.7;42;85;1.8;0;4;1,017.20;0;0.2;0;32;0
1/06/2025 07:20;26.8;16.5;16.7;;13.9;;16.7;42;85;0;0;4;1,017.30;0;0.2;0;47;0
1/06/2025 07:30;26.8;16.4;16.7;;13.9;;16.7;42;85;0;0;4;1,017.50;0;0.2;0;53;0
1/06/2025 07:40;26.8;16.6;16.7;;13.9;;16.7;42;84;1.8;0.4;4;1,017.60;0;0.2;0;77;0
1/06/2025 07:50;26.8;16.7;16.7;;13.9;;16.7;42;84;0.9;0.4;4;1,017.70;0;0.2;0;88;0
