Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/12/01,00:00,21.0,0.0,72,246,0.8
2023/12/01,01:00,20.8,0.0,75,251,0.0
2023/12/01,02:00,20.6,0.0,75,276,0.0
2023/12/01,03:00,20.4,0.0,75,240,0.4
2023/12/01,04:00,20.5,0.0,75,235,0.2
2023/12/01,05:00,20.3,0.0,77,238,0.2
2023/12/01,06:00,19.9,0.0,78,227,0.7
2023/12/01,07:00,20.2,0.0,75,250,1.3
2023/12/01,08:00,21.6,0.0,68,227,1.0
2023/12/01,09:00,23.5,0.0,60,213,2.2
2023/12/01,10:00,25.3,0.0,55,233,2.9
2023/12/01,11:00,25.3,0.0,55,233,2.9
2023/12/01,12:00,27.6,0.0,51,289,2.3
2023/12/01,13:00,28.7,0.0,48,286,3.6
2023/12/01,14:00,29.0,0.0,47,245,2.9
2023/12/01,15:00,28.5,0.0,54,298,3.5
2023/12/01,16:00,27.0,0.0,56,286,2.9
2023/12/01,17:00,25.6,0.0,62,200,3.4
2023/12/01,18:00,24.1,0.0,64,238,1.9
2023/12/01,19:00,24.1,0.0,64,238,1.9
2023/12/01,20:00,21.8,0.0,73,253,1.4
2023/12/01,21:00,21.1,0.0,77,274,1.3
2023/12/01,22:00,20.6,0.0,79,282,0.9
2023/12/01,23:00,20.3,0.0,81,272,0.7
2023/12/02,00:00,20.1,0.0,81,255,1.0
2023/12/02,01:00,20.0,0.0,84,239,0.7
2023/12/02,02:00,19.7,0.0,86,269,0.1
2023/12/02,03:00,19.6,0.0,84,252,1.0
2023/12/02,04:00,19.7,0.2,87,231,0.1
2023/12/02,05:00,19.3,0.2,90,257,0.2
2023/12/02,06:00,19.1,0.0,87,218,0.0
2023/12/02,07:00,19.6,0.0,87,280,0.0
2023/12/02,08:00,20.1,0.0,81,240,0.6
2023/12/02,09:00,21.5,0.0,74,277,1.3
2023/12/02,10:00,23.6,0.0,64,287,1.1
2023/12/02,11:00,25.7,0.0,56,251,3.0
2023/12/02,12:00,27.4,0.0,52,225,2.8
2023/12/02,13:00,28.6,0.0,50,252,3.2
2023/12/02,14:00,29.0,0.0,48,240,3.4
2023/12/02,15:00,28.7,0.0,50,268,3.8
2023/12/02,16:00,27.5,0.0,53,235,3.7
2023/12/02,17:00,26.1,0.0,59,216,4.0
2023/12/02,18:00,24.6,0.0,65,217,3.9
2023/12/02,19:00,24.6,0.0,65,217,3.9
2023/12/02,20:00,21.0,0.0,79,276,1.4
2023/12/02,21:00,20.0,0.0,82,272,1.9
2023/12/02,22:00,19.7,0.0,82,275,0.4
2023/12/02,23:00,19.7,0.0,82,284,1.1
2023/12/03,00:00,19.3,0.0,84,268,1.1
2023/12/03,01:00,18.9,0.0,85,268,0.5
2023/12/03,02:00,18.7,0.0,87,285,0.8
2023/12/03,03:00,18.4,0.0,88,253,1.3
2023/12/03,04:00,18.4,0.0,87,241,0.2
2023/12/03,05:00,18.2,0.0,89,249,0.5
2023/12/03,06:00,17.9,0.0,89,238,0.2
2023/12/03,07:00,18.5,0.0,84,252,1.1
2023/12/03,08:00,19.7,0.0,80,191,0.8
2023/12/03,09:00,20.9,0.0,75,227,1.8
2023/12/03,10:00,22.6,0.0,67,216,2.0
2023/12/03,11:00,24.1,0.0,61,261,2.9
2023/12/03,12:00,26.1,0.0,54,274,2.2
2023/12/03,13:00,27.6,0.0,52,266,2.5
2023/12/03,14:00,27.5,0.0,51,279,3.7
2023/12/03,15:00,27.5,0.0,51,279,3.7
2023/12/03,16:00,26.8,0.0,55,263,3.7
2023/12/03,17:00,25.6,0.0,59,285,3.2
2023/12/03,18:00,24.2,0.0,64,283,2.7
2023/12/03,19:00,22.3,0.0,70,242,2.5
2023/12/03,20:00,21.2,0.0,75,226,2.9
2023/12/03,21:00,20.2,0.0,78,311,1.3
2023/12/03,22:00,20.2,0.0,78,311,1.3
2023/12/03,23:00,19.3,0.0,80,290,0.3
2023/12/04,00:00,19.3,0.0,82,262,1.1
2023/12/04,01:00,18.8,0.0,84,262,1.1
2023/12/04,02:00,18.5,0.0,85,282,0.1
2023/12/04,03:00,18.4,0.0,86,293,0.0
2023/12/04,04:00,18.2,0.0,86,281,0.1
2023/12/04,05:00,17.8,0.0,88,295,0.1
2023/12/04,06:00,17.9,0.0,87,247,0.2
2023/12/04,07:00,18.3,0.0,81,270,0.5
2023/12/04,08:00,20.0,0.0,74,253,0.5
2023/12/04,09:00,22.1,0.0,63,201,0.9
2023/12/04,10:00,24.1,0.0,59,256,1.8
2023/12/04,11:00,25.9,0.0,54,234,1.4
2023/12/04,12:00,27.4,0.0,50,252,3.0
2023/12/04,13:00,28.1,0.0,50,282,3.4
2023/12/04,14:00,28.6,0.0,47,250,2.7
2023/12/04,15:00,28.6,0.0,47,250,2.7
2023/12/04,16:00,28.2,0.0,48,275,2.8
2023/12/04,17:00,27.1,0.0,53,264,2.9
2023/12/04,18:00,25.3,0.0,57,214,2.7
2023/12/04,19:00,23.3,0.0,62,211,2.7
2023/12/04,20:00,21.8,0.0,70,277,1.3
2023/12/04,21:00,20.5,0.0,71,277,0.0
2023/12/04,22:00,20.4,0.0,71,328,0.0
2023/12/04,23:00,20.0,0.0,76,274,1.2
2023/12/05,00:00,19.8,0.0,74,251,0.1
2023/12/05,01:00,19.9,0.0,74,204,0.6
2023/12/05,02:00,19.6,0.0,77,238,1.4
2023/12/05,03:00,19.6,0.0,75,241,0.5
2023/12/05,04:00,19.7,0.0,77,215,0.5
2023/12/05,05:00,19.4,0.0,78,250,0.5
2023/12/05,06:00,19.1,0.0,80,235,0.1
2023/12/05,07:00,19.5,0.0,75,233,1.2
2023/12/05,08:00,20.4,0.0,70,257,0.7
2023/12/05,09:00,22.3,0.0,62,279,1.3
2023/12/05,10:00,24.2,0.0,57,241,1.9
2023/12/05,11:00,26.2,0.0,53,228,3.3
2023/12/05,12:00,27.9,0.0,47,273,2.8
2023/12/05,13:00,27.5,0.0,51,293,3.2
2023/12/05,14:00,28.0,0.0,48,278,2.6
2023/12/05,15:00,27.8,0.0,52,291,2.5
2023/12/05,16:00,26.8,0.0,56,281,3.6
2023/12/05,17:00,24.6,0.0,62,283,2.5
2023/12/05,18:00,24.0,0.0,63,241,2.4
2023/12/05,19:00,22.4,0.0,69,226,2.2
2023/12/05,20:00,21.6,0.0,71,278,1.6
2023/12/05,21:00,21.0,0.0,74,257,1.9
2023/12/05,22:00,20.7,0.0,76,260,1.1
2023/12/05,23:00,20.6,0.0,76,259,0.3
2023/12/06,00:00,20.5,0.0,76,245,0.0
2023/12/06,01:00,20.7,0.0,74,218,0.8
2023/12/06,02:00,20.6,0.0,75,234,0.0
2023/12/06,03:00,20.3,0.0,77,236,1.4
2023/12/06,04:00,20.2,0.0,77,241,0.0
2023/12/06,05:00,20.0,0.0,80,256,1.4
2023/12/06,06:00,19.4,0.0,81,245,0.1
2023/12/06,07:00,19.5,0.0,81,255,0.7
2023/12/06,08:00,20.7,0.0,72,272,1.5
2023/12/06,09:00,22.6,0.0,64,251,2.5
2023/12/06,10:00,24.5,0.0,57,219,1.3
2023/12/06,11:00,26.4,0.0,53,291,1.8
2023/12/06,12:00,27.7,0.0,51,213,2.6
2023/12/06,13:00,28.0,0.0,52,288,3.1
2023/12/06,14:00,28.3,0.0,49,269,3.3
2023/12/06,15:00,28.9,0.0,47,234,3.3
2023/12/06,16:00,28.1,0.0,54,226,3.2
