Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/06/01,00:00,20.0,0.0,80,236,0.0
2023/06/01,01:00,19.9,0.0,81,2,0.6
2023/06/01,02:00,20.3,0.0,79,13,0.2
2023/06/01,03:00,20.6,0.0,81,65,0.0
2023/06/01,04:00,20.8,0.0,79,330,0.0
2023/06/01,05:00,21.2,0.0,73,65,1.3
2023/06/01,06:00,22.0,0.0,70,72,2.7
2023/06/01,07:00,22.7,0.0,69,73,2.2
2023/06/01,08:00,23.3,0.0,66,58,1.7
2023/06/01,09:00,24.8,0.0,62,64,1.5
2023/06/01,10:00,26.3,0.0,60,243,1.3
2023/06/01,11:00,27.2,0.0,56,291,1.3
2023/06/01,12:00,28.5,0.0,52,254,2.9
2023/06/01,13:00,29.2,0.0,55,261,4.0
2023/06/01,14:00,29.3,0.0,52,270,2.4
2023/06/01,15:00,29.4,0.0,54,285,3.0
2023/06/01,16:00,29.0,0.0,55,274,2.9
2023/06/01,17:00,27.9,0.0,60,292,2.4
2023/06/01,18:00,26.3,0.0,68,242,2.2
2023/06/01,19:00,26.3,0.0,68,242,2.2
2023/06/01,20:00,22.6,0.0,79,292,0.7
2023/06/01,21:00,21.8,0.0,83,307,0.5
2023/06/01,22:00,21.5,0.0,84,331,0.2
2023/06/01,23:00,21.3,0.0,85,336,0.1
2023/06/02,00:00,20.8,0.0,88,331,0.1
2023/06/02,01:00,20.4,0.0,90,276,0.0
2023/06/02,02:00,20.2,0.0,90,354,0.2
2023/06/02,03:00,19.9,0.0,91,356,0.7
2023/06/02,04:00,19.7,0.0,91,342,0.6
2023/06/02,05:00,19.9,0.0,88,26,1.0
2023/06/02,06:00,20.3,0.0,87,73,0.2
2023/06/02,07:00,20.2,0.0,88,357,0.0
2023/06/02,08:00,20.4,0.0,87,354,0.2
2023/06/02,09:00,21.9,0.0,80,265,0.0
2023/06/02,10:00,23.0,0.0,75,271,0.5
2023/06/02,11:00,24.4,0.0,70,313,0.4
2023/06/02,12:00,24.8,0.0,68,238,0.6
2023/06/02,13:00,25.4,0.0,66,265,2.2
2023/06/02,14:00,25.7,0.0,67,293,2.0
2023/06/02,15:00,25.6,0.0,68,246,3.1
2023/06/02,16:00,25.2,0.0,69,254,2.0
2023/06/02,17:00,24.6,0.0,74,206,3.8
2023/06/02,18:00,23.4,0.0,78,216,4.2
2023/06/02,19:00,23.4,0.0,78,216,4.2
2023/06/02,20:00,22.8,0.0,78,207,2.0
2023/06/02,21:00,23.2,0.0,79,4,1.4
2023/06/02,22:00,22.9,0.0,81,314,0.0
2023/06/02,23:00,22.7,0.0,81,30,0.2
2023/06/03,00:00,23.4,0.0,79,50,1.0
2023/06/03,01:00,23.2,0.0,82,242,0.1
2023/06/03,02:00,23.0,0.0,80,123,0.0
2023/06/03,03:00,22.9,0.0,83,257,0.1
2023/06/03,04:00,22.5,0.0,83,306,0.0
2023/06/03,05:00,22.6,0.0,81,23,0.0
2023/06/03,06:00,22.8,0.0,80,126,0.0
2023/06/03,07:00,22.8,0.0,81,281,0.0
2023/06/03,08:00,23.5,0.0,75,358,0.0
2023/06/03,09:00,25.4,0.0,65,196,0.9
2023/06/03,10:00,26.7,0.0,57,257,1.3
2023/06/03,11:00,27.6,0.0,54,302,1.5
2023/06/03,12:00,28.4,0.0,54,193,3.8
2023/06/03,13:00,28.3,0.0,53,211,4.0
2023/06/03,14:00,28.7,0.0,53,207,5.2
2023/06/03,15:00,28.9,0.0,51,224,2.7
2023/06/03,16:00,27.8,0.0,60,203,5.7
2023/06/03,17:00,26.2,0.0,61,208,4.1
2023/06/03,18:00,25.1,0.0,68,248,2.0
2023/06/03,19:00,25.1,0.0,68,248,2.0
2023/06/03,20:00,22.4,0.0,79,318,1.0
2023/06/03,21:00,21.7,0.0,83,346,1.4
2023/06/03,22:00,21.2,0.0,86,356,1.4
2023/06/03,23:00,20.7,0.0,88,321,0.4
2023/06/04,00:00,20.1,0.0,90,333,1.0
2023/06/04,01:00,19.9,0.0,87,263,0.0
2023/06/04,02:00,19.9,0.0,88,343,0.1
2023/06/04,03:00,19.7,0.0,87,10,1.5
2023/06/04,04:00,19.7,0.0,87,10,1.5
2023/06/04,05:00,19.5,0.0,87,32,0.5
2023/06/04,06:00,19.5,0.0,88,3,0.4
2023/06/04,07:00,19.3,0.0,89,36,0.7
2023/06/04,08:00,20.3,0.0,85,33,0.4
2023/06/04,09:00,21.4,0.0,80,45,0.2
2023/06/04,10:00,22.8,0.0,73,122,1.4
2023/06/04,11:00,24.0,0.0,66,117,1.1
2023/06/04,12:00,25.3,0.0,63,291,0.6
2023/06/04,13:00,26.3,0.0,57,244,1.3
2023/06/04,14:00,27.5,0.0,58,235,2.2
2023/06/04,15:00,27.6,0.0,58,283,3.0
2023/06/04,16:00,27.0,0.0,61,281,2.9
2023/06/04,17:00,26.2,0.0,64,283,2.8
2023/06/04,18:00,24.7,0.0,69,232,2.3
2023/06/04,19:00,24.7,0.0,69,232,2.3
2023/06/04,20:00,22.9,0.0,74,255,0.9
2023/06/04,21:00,22.9,0.0,75,258,0.1
2023/06/04,22:00,22.8,0.0,75,251,0.2
2023/06/04,23:00,22.8,0.0,75,223,1.4
2023/06/05,00:00,22.7,0.0,77,228,1.3
2023/06/05,01:00,22.2,0.0,78,286,0.4
2023/06/05,02:00,22.0,0.0,78,329,0.2
2023/06/05,03:00,22.1,0.0,76,263,0.4
2023/06/05,04:00,22.1,0.0,76,263,0.4
2023/06/05,05:00,22.2,0.0,77,275,0.0
2023/06/05,06:00,22.2,0.0,76,224,0.8
2023/06/05,07:00,22.1,0.0,79,230,0.6
2023/06/05,08:00,22.2,0.0,80,238,0.7
2023/06/05,09:00,22.5,0.0,77,243,0.6
2023/06/05,10:00,23.2,0.0,72,245,1.3
2023/06/05,11:00,24.2,0.0,66,187,1.3
2023/06/05,12:00,25.1,0.0,63,295,1.0
2023/06/05,13:00,25.8,0.0,60,264,2.2
2023/06/05,14:00,27.5,0.0,55,305,1.6
2023/06/05,15:00,28.3,0.0,52,242,1.2
2023/06/05,16:00,27.7,0.0,55,285,3.1
2023/06/05,17:00,26.6,0.0,60,284,2.8
2023/06/05,18:00,24.6,0.0,68,208,3.6
2023/06/05,19:00,24.6,0.0,68,208,3.6
2023/06/05,20:00,21.4,0.0,80,349,1.4
2023/06/05,21:00,20.8,0.0,84,308,0.0
2023/06/05,22:00,20.2,0.0,84,325,0.8
2023/06/05,23:00,20.4,0.0,84,349,0.0
2023/06/06,00:00,19.7,0.0,87,347,0.8
2023/06/06,01:00,19.5,0.0,86,351,0.5
2023/06/06,02:00,19.4,0.0,87,272,0.0
2023/06/06,03:00,19.4,0.0,87,9,0.1
2023/06/06,04:00,19.0,0.0,88,42,1.7
2023/06/06,05:00,18.7,0.0,88,6,0.3
2023/06/06,06:00,18.8,0.0,87,33,0.0
2023/06/06,07:00,18.7,0.0,87,47,0.7
2023/06/06,08:00,20.2,0.0,79,6,0.1
2023/06/06,09:00,22.0,0.0,73,239,0.3
2023/06/06,10:00,23.7,0.0,66,240,0.9
2023/06/06,11:00,25.4,0.0,61,261,1.5
2023/06/06,12:00,27.0,0.0,54,258,2.6
2023/06/06,13:00,28.1,0.0,54,286,3.3
2023/06/06,14:00,28.3,0.0,53,267,3.0
2023/06/06,15:00,28.1,0.0,54,259,3.2
2023/06/06,16:00,27.6,0.0,58,281,2.8
2023/06/06,17:00,26.8,0.0,61,278,2.6
2023/06/06,18:00,25.2,0.0,67,257,1.4
2023/06/06,19:00,25.2,0.0,67,257,1.4
2023/06/06,20:00,22.3,0.0,77,260,1.0
2023/06/06,21:00,21.6,0.0,80,8,1.7
2023/06/06,22:00,21.4,0.0,81,336,1.0
2023/06/06,23:00,21.3,0.0,80,282,0.0
2023/06/07,00:00,21.7,0.0,77,98,0.7
2023/06/07,01:00,21.2,0.0,84,10,1.2
2023/06/07,02:00,20.7,0.0,83,12,0.2
2023/06/07,03:00,20.8,0.0,84,312,0.0
2023/06/07,04:00,20.4,0.0,85,358,0.0
2023/06/07,05:00,20.3,0.0,86,307,0.0
2023/06/07,06:00,19.9,0.0,87,354,0.0
2023/06/07,07:00,20.1,0.0,85,70,0.1
2023/06/07,08:00,21.2,0.0,79,237,0.0
2023/06/07,09:00,22.8,0.0,74,260,0.9
2023/06/07,10:00,24.4,0.0,67,200,1.6
2023/06/07,11:00,26.0,0.0,61,206,1.9
2023/06/07,12:00,27.5,0.0,56,234,2.7
2023/06/07,13:00,28.5,0.0,54,256,3.0
2023/06/07,14:00,29.2,0.0,54,264,3.2
2023/06/07,15:00,29.1,0.0,54,250,4.0
2023/06/07,16:00,28.4,0.0,58,287,3.6
2023/06/07,17:00,27.2,0.0,63,291,3.5
2023/06/07,18:00,25.4,0.0,71,225,2.9
2023/06/07,19:00,25.4,0.0,71,225,2.9
2023/06/07,20:00,22.1,0.0,84,264,1.7
2023/06/07,21:00,21.7,0.0,85,247,1.2
2023/06/07,22:00,21.7,0.0,86,347,0.0
2023/06/07,23:00,21.3,0.0,87,323,0.0
2023/06/08,00:00,20.9,0.0,89,352,0.9
2023/06/08,01:00,20.8,0.0,89,341,0.1
2023/06/08,02:00,20.8,0.0,89,356,0.3
2023/06/08,03:00,20.7,0.0,87,37,0.2
2023/06/08,04:00,21.0,0.0,86,110,0.0
2023/06/08,05:00,21.3,0.0,86,49,0.0
2023/06/08,06:00,21.4,0.0,87,354,0.0
2023/06/08,07:00,21.3,0.0,88,279,0.0
2023/06/08,08:00,21.6,0.0,85,314,0.0
2023/06/08,09:00,22.3,0.0,82,295,0.0
2023/06/08,10:00,23.1,0.0,77,266,0.2
2023/06/08,11:00,23.6,0.0,74,288,0.3
2023/06/08,12:00,24.3,0.0,70,263,0.2
2023/06/08,13:00,25.1,0.0,67,231,0.1
2023/06/08,14:00,25.5,0.0,66,257,1.4
2023/06/08,15:00,25.6,0.0,66,261,1.3
2023/06/08,16:00,25.7,0.0,65,304,1.4
2023/06/08,17:00,25.3,0.0,67,286,3.0
2023/06/08,18:00,24.6,0.0,71,219,2.1
2023/06/08,19:00,24.6,0.0,71,219,2.1
2023/06/08,20:00,22.9,0.0,79,272,0.7
2023/06/08,21:00,22.7,0.0,78,305,0.5
2023/06/08,22:00,22.7,0.0,79,312,1.1
2023/06/08,23:00,22.5,0.0,79,334,0.2
2023/06/09,00:00,22.7,0.0,75,207,0.9
2023/06/09,01:00,22.7,0.0,80,301,0.1
2023/06/09,02:00,22.3,0.0,77,240,0.4
