Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/01/01,09:00,25.4,0.0,57,243,2.6
2025/01/01,10:00,25.9,0.0,56,220,3.4
2025/01/01,11:00,26.3,0.0,54,263,2.5
2025/01/01,12:00,26.6,0.0,52,284,2.6
2025/01/01,13:00,27.8,0.0,49,286,2.2
2025/01/01,14:00,28.3,0.0,49,278,2.9
2025/01/01,15:00,28.2,0.0,49,292,4.1
2025/01/01,16:00,28.5,0.0,48,269,3.1
2025/01/01,17:00,26.8,0.0,57,193,5.9
2025/01/01,18:00,24.8,0.0,58,201,4.4
2025/01/01,19:00,23.3,0.0,66,237,3.8
2025/01/01,20:00,22.3,0.0,69,242,2.9
2025/01/01,21:00,22.2,0.0,68,226,2.1
2025/01/01,22:00,22.0,0.0,71,351,1.6
2025/01/01,23:00,21.7,0.0,74,288,0.4
2025/01/02,00:00,21.6,0.0,73,335,0.7
2025/01/02,01:00,21.6,0.0,71,208,0.0
2025/01/02,02:00,21.8,0.0,71,297,0.0
2025/01/02,03:00,21.6,0.0,74,350,0.6
2025/01/02,04:00,21.5,0.0,71,70,0.0
2025/01/02,05:00,21.5,0.0,71,144,0.0
2025/01/02,06:00,21.2,0.0,75,247,0.2
2025/01/02,07:00,21.3,0.0,72,200,0.1
2025/01/02,08:00,22.1,0.0,68,246,0.8
2025/01/02,09:00,23.2,0.0,64,222,1.5
2025/01/02,10:00,23.8,0.0,63,245,0.8
2025/01/02,11:00,25.1,0.0,59,237,1.9
2025/01/02,12:00,25.4,0.0,59,232,3.3
2025/01/02,13:00,25.1,0.0,60,297,2.7
2025/01/02,14:00,26.3,0.0,54,247,2.8
2025/01/02,15:00,26.3,0.0,54,247,2.8
2025/01/02,16:00,26.6,0.0,57,282,2.9
2025/01/02,17:00,25.6,0.0,60,260,2.8
2025/01/02,18:00,24.2,0.0,68,229,1.6
2025/01/02,19:00,24.2,0.0,68,229,1.6
2025/01/02,20:00,21.7,0.0,80,271,0.7
2025/01/02,21:00,21.2,0.1,83,318,0.0
2025/01/02,22:00,21.1,0.0,90,342,0.7
2025/01/02,23:00,21.0,0.0,85,43,0.6
2025/01/03,00:00,21.3,0.0,87,301,0.6
2025/01/03,01:00,21.2,0.1,80,102,0.5
2025/01/03,02:00,20.9,0.7,92,330,0.0
2025/01/03,03:00,20.3,0.3,94,292,0.0
2025/01/03,04:00,20.2,0.0,96,38,0.1
2025/01/03,05:00,20.2,0.0,96,269,1.2
2025/01/03,06:00,19.7,0.2,96,31,1.7
2025/01/03,07:00,20.0,0.1,96,335,0.0
2025/01/03,08:00,20.8,0.0,87,131,0.0
2025/01/03,09:00,23.6,0.0,71,145,0.2
2025/01/03,10:00,25.4,0.0,65,303,0.6
2025/01/03,11:00,27.2,0.0,61,221,1.5
2025/01/03,12:00,29.3,0.0,52,238,1.3
2025/01/03,13:00,30.7,0.0,48,270,2.6
2025/01/03,14:00,30.6,0.0,47,295,4.7
2025/01/03,15:00,29.8,0.0,49,300,3.7
2025/01/03,16:00,27.8,0.0,53,300,3.6
2025/01/03,17:00,26.6,0.0,56,303,3.4
2025/01/03,18:00,25.8,0.0,58,292,2.7
2025/01/03,19:00,24.5,0.0,61,208,3.1
2025/01/03,20:00,23.3,0.0,67,267,1.3
2025/01/03,21:00,22.7,0.0,67,356,1.4
2025/01/03,22:00,22.6,0.0,68,322,0.0
2025/01/03,23:00,22.2,0.0,74,326,0.1
2025/01/04,00:00,22.3,0.0,71,17,0.8
2025/01/04,01:00,22.4,0.0,68,135,0.0
2025/01/04,02:00,22.2,0.3,82,347,1.2
2025/01/04,03:00,21.5,0.1,87,138,0.0
2025/01/04,04:00,21.2,0.0,83,320,0.0
2025/01/04,05:00,21.3,0.0,82,148,0.1
2025/01/04,06:00,20.5,0.0,88,301,0.0
2025/01/04,07:00,20.4,0.0,82,91,0.0
2025/01/04,08:00,21.6,0.0,78,311,0.0
2025/01/04,09:00,23.9,0.0,67,252,1.3
2025/01/04,10:00,25.0,0.0,62,239,1.8
2025/01/04,11:00,26.6,0.0,53,277,1.9
2025/01/04,12:00,29.2,0.0,48,275,3.3
2025/01/04,13:00,29.5,0.0,48,226,4.5
2025/01/04,14:00,29.3,0.0,49,257,3.4
2025/01/04,15:00,29.3,0.0,49,257,3.4
2025/01/04,16:00,27.7,0.0,53,243,3.4
2025/01/04,17:00,27.5,0.0,58,227,3.4
2025/01/04,18:00,25.8,0.0,63,241,2.3
2025/01/04,19:00,25.8,0.0,63,241,2.3
2025/01/04,20:00,23.2,0.0,76,236,2.2
2025/01/04,21:00,22.6,0.0,79,271,1.4
2025/01/04,22:00,22.0,0.0,82,273,0.8
2025/01/04,23:00,21.6,0.0,83,287,0.4
2025/01/05,00:00,21.7,0.0,82,231,1.4
2025/01/05,01:00,21.7,0.0,83,291,0.1
2025/01/05,02:00,21.3,0.0,85,301,0.0
2025/01/05,03:00,21.1,0.0,86,338,0.1
2025/01/05,04:00,21.2,0.0,85,234,0.8
2025/01/05,05:00,20.8,0.0,88,253,1.0
2025/01/05,06:00,20.6,0.0,87,239,1.5
2025/01/05,07:00,20.8,0.0,85,261,0.0
2025/01/05,08:00,21.9,0.0,77,229,0.1
2025/01/05,09:00,23.6,0.0,71,287,0.9
2025/01/05,10:00,25.4,0.0,64,239,2.4
2025/01/05,11:00,26.8,0.0,58,234,0.5
2025/01/05,12:00,28.6,0.0,50,253,2.7
2025/01/05,13:00,29.7,0.0,50,287,3.9
2025/01/05,14:00,28.9,0.0,51,288,3.4
2025/01/05,15:00,28.9,0.0,51,288,3.4
2025/01/05,16:00,26.8,0.0,54,297,3.0
2025/01/05,17:00,26.2,0.0,57,293,2.7
2025/01/05,18:00,25.3,0.0,58,301,2.2
2025/01/05,19:00,25.3,0.0,58,301,2.2
2025/01/05,20:00,24.2,0.0,62,325,1.2
2025/01/05,21:00,24.0,0.0,64,220,1.7
2025/01/05,22:00,23.4,0.0,67,245,1.5
2025/01/05,23:00,23.1,0.0,69,324,0.2
2025/01/06,00:00,23.1,0.0,66,279,0.3
2025/01/06,01:00,23.1,0.0,67,230,1.2
2025/01/06,02:00,23.0,0.0,70,244,1.0
2025/01/06,03:00,22.4,0.0,72,238,0.7
2025/01/06,04:00,22.2,0.0,73,317,0.0
2025/01/06,05:00,22.2,0.0,72,234,0.1
2025/01/06,06:00,22.2,0.0,73,259,0.0
2025/01/06,07:00,21.9,0.0,76,252,0.0
2025/01/06,08:00,22.7,0.0,67,228,0.6
2025/01/06,09:00,24.6,0.0,62,234,2.3
2025/01/06,10:00,25.8,0.0,57,244,2.0
2025/01/06,11:00,27.1,0.0,53,266,2.9
2025/01/06,12:00,28.3,0.0,48,303,1.1
2025/01/06,13:00,29.8,0.0,44,274,1.8
2025/01/06,14:00,31.1,0.0,43,304,2.7
2025/01/06,15:00,31.3,0.0,45,280,3.7
2025/01/06,16:00,29.2,0.0,49,299,4.3
2025/01/06,17:00,27.6,0.0,52,223,3.5
2025/01/06,18:00,26.5,0.0,52,205,3.8
2025/01/06,19:00,26.5,0.0,52,205,3.8
2025/01/06,20:00,24.4,0.0,59,284,1.3
2025/01/06,21:00,23.8,0.0,61,254,2.5
2025/01/06,22:00,23.3,0.0,65,348,0.9
2025/01/06,23:00,23.5,0.0,65,301,0.2
2025/01/07,00:00,22.9,0.0,68,289,0.3
2025/01/07,01:00,22.7,0.0,67,194,0.0
2025/01/07,02:00,22.5,0.0,72,294,0.1
2025/01/07,03:00,22.2,0.0,69,13,0.0
2025/01/07,04:00,22.4,0.0,69,287,0.0
2025/01/07,05:00,22.1,0.0,73,254,0.0
2025/01/07,06:00,21.2,0.0,76,200,0.1
2025/01/07,07:00,21.1,0.0,75,259,0.0
2025/01/07,08:00,21.7,0.0,74,231,0.1
2025/01/07,09:00,23.2,0.0,61,203,0.6
2025/01/07,10:00,25.6,0.0,58,247,2.1
2025/01/07,11:00,26.8,0.0,50,239,2.3
2025/01/07,12:00,29.1,0.0,46,226,2.1
2025/01/07,13:00,30.2,0.0,44,238,3.3
2025/01/07,14:00,30.9,0.0,43,261,3.5
2025/01/07,15:00,30.5,0.0,48,218,4.2
2025/01/07,16:00,28.0,0.0,55,201,5.8
2025/01/07,17:00,25.9,0.0,61,201,5.7
2025/01/07,18:00,24.6,0.0,66,222,3.6
