Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/09/01,00:00,13.5,0.0,92,272,1.1
2022/09/01,01:00,14.0,0.0,91,236,0.0
2022/09/01,02:00,14.4,0.0,88,274,0.1
2022/09/01,03:00,14.6,0.0,87,269,0.3
2022/09/01,04:00,14.6,0.0,87,269,0.3
2022/09/01,05:00,14.3,0.0,92,241,1.3
2022/09/01,06:00,14.0,0.0,94,246,0.9
2022/09/01,07:00,13.9,0.0,94,243,1.1
2022/09/01,08:00,14.3,0.0,90,241,1.7
2022/09/01,09:00,14.9,0.0,85,239,0.5
2022/09/01,10:00,15.3,0.0,82,313,0.4
2022/09/01,11:00,16.4,0.0,77,266,1.6
2022/09/01,12:00,17.3,0.0,72,257,1.8
2022/09/01,13:00,18.8,0.0,65,255,2.7
2022/09/01,14:00,20.2,0.0,62,285,2.2
2022/09/01,15:00,20.9,0.0,60,261,2.7
2022/09/01,16:00,20.7,0.0,62,281,2.4
2022/09/01,17:00,19.6,0.0,67,283,2.8
2022/09/01,18:00,17.7,0.0,75,283,1.8
2022/09/01,19:00,17.7,0.0,75,283,1.8
2022/09/01,20:00,15.2,0.0,83,250,0.2
2022/09/01,21:00,14.4,0.0,86,297,0.0
2022/09/01,22:00,13.8,0.0,88,276,0.5
2022/09/01,23:00,13.4,0.0,90,2,0.5
2022/09/02,00:00,13.3,0.0,91,308,0.2
2022/09/02,01:00,13.0,S/D,92,S/D,S/D
2022/09/02,02:00,13.2,0.0,91,3,0.0
2022/09/02,03:00,13.5,0.0,91,3,0.0
2022/09/02,04:00,13.8,0.0,89,66,0.1
2022/09/02,05:00,13.9,0.0,89,306,0.1
2022/09/02,06:00,13.9,0.0,90,139,0.1
2022/09/02,07:00,13.8,0.0,90,214,0.3
2022/09/02,08:00,13.9,0.0,91,239,0.7
2022/09/02,09:00,14.1,0.0,90,212,0.7
2022/09/02,10:00,14.5,0.0,86,299,0.1
2022/09/02,11:00,15.3,0.0,82,261,0.7
2022/09/02,12:00,16.9,0.0,73,278,2.2
2022/09/02,13:00,19.2,0.0,63,248,1.8
2022/09/02,14:00,21.2,0.0,59,231,1.9
2022/09/02,15:00,22.3,0.0,56,249,3.4
2022/09/02,16:00,22.1,0.0,56,263,3.0
2022/09/02,17:00,21.5,0.0,59,277,2.5
2022/09/02,18:00,19.8,0.0,66,238,2.7
2022/09/02,19:00,19.8,0.0,66,238,2.7
2022/09/02,20:00,15.2,0.0,82,291,0.7
2022/09/02,21:00,14.5,0.0,83,348,0.0
2022/09/02,22:00,14.4,0.0,84,266,0.0
2022/09/02,23:00,14.1,0.0,86,217,0.0
2022/09/03,00:00,14.2,0.0,86,219,0.1
2022/09/03,01:00,13.9,0.0,88,227,0.1
2022/09/03,02:00,13.5,0.0,89,180,0.0
2022/09/03,03:00,13.3,0.0,90,204,0.1
2022/09/03,04:00,13.1,0.0,91,129,0.1
2022/09/03,05:00,13.0,0.0,92,193,0.0
2022/09/03,06:00,12.7,S/D,80,S/D,S/D
2022/09/03,07:00,12.3,0.0,94,296,0.0
2022/09/03,08:00,13.0,0.0,92,298,0.3
2022/09/03,09:00,14.5,0.0,80,266,1.1
2022/09/03,10:00,17.0,0.0,72,247,2.6
2022/09/03,11:00,19.0,0.0,62,263,1.8
2022/09/03,12:00,21.2,0.0,56,250,2.8
2022/09/03,13:00,23.2,0.0,52,236,3.1
2022/09/03,14:00,24.4,0.0,49,232,2.3
2022/09/03,15:00,25.1,0.0,48,275,2.8
2022/09/03,16:00,24.6,0.0,51,241,2.8
2022/09/03,17:00,23.0,0.0,57,235,3.0
2022/09/03,18:00,20.2,0.0,66,239,2.6
2022/09/03,19:00,17.2,0.0,77,274,1.6
2022/09/03,20:00,15.5,0.0,83,268,1.1
2022/09/03,21:00,15.0,0.0,85,262,0.2
2022/09/03,22:00,14.7,0.0,86,259,0.1
2022/09/03,23:00,14.4,0.0,87,307,0.0
2022/09/04,00:00,14.4,0.0,87,225,1.0
2022/09/04,02:00,13.6,0.0,91,138,0.0
2022/09/04,03:00,13.5,0.0,92,226,0.2
2022/09/04,04:00,13.0,0.0,94,275,0.2
2022/09/04,05:00,13.1,0.0,94,235,0.0
2022/09/04,06:00,13.3,0.0,93,150,0.0
2022/09/04,07:00,13.4,0.0,93,251,0.0
2022/09/04,08:00,13.6,0.0,93,285,0.4
2022/09/04,09:00,14.0,0.0,90,309,0.8
2022/09/04,10:00,15.1,0.0,79,266,0.8
2022/09/04,11:00,15.1,0.0,79,266,0.8
2022/09/04,12:00,18.7,0.0,69,223,2.5
2022/09/04,13:00,19.9,0.0,64,249,3.2
2022/09/04,14:00,21.1,0.0,61,300,2.3
2022/09/04,15:00,21.9,0.0,57,299,2.5
2022/09/04,16:00,21.9,0.0,59,278,3.0
