Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/04/01,00:00,22.0,0.0,72,237,0.0
2021/04/01,01:00,21.4,0.0,76,214,0.0
2021/04/01,02:00,21.2,0.0,77,256,0.4
2021/04/01,03:00,20.8,0.0,78,245,0.0
2021/04/01,04:00,20.8,0.0,79,217,0.2
2021/04/01,05:00,20.7,0.0,81,228,1.3
2021/04/01,06:00,19.9,0.0,82,216,0.0
2021/04/01,07:00,19.7,0.0,84,235,1.2
2021/04/01,08:00,20.0,0.0,79,211,0.0
2021/04/01,09:00,21.7,0.0,71,258,0.0
2021/04/01,10:00,23.7,0.0,64,248,1.7
2021/04/01,11:00,25.7,0.0,56,249,2.6
2021/04/01,12:00,28.4,0.0,48,226,2.6
2021/04/01,13:00,30.0,0.0,45,243,3.5
2021/04/01,14:00,31.2,0.0,42,281,4.1
2021/04/01,15:00,31.6,0.0,40,268,3.2
2021/04/01,16:00,31.1,0.0,42,286,4.0
2021/04/01,17:00,28.8,0.0,49,221,3.0
2021/04/01,18:00,27.0,0.0,51,208,2.9
2021/04/01,19:00,27.0,0.0,51,208,2.9
2021/04/01,20:00,24.4,0.0,60,263,1.9
2021/04/01,21:00,23.7,0.0,61,257,1.6
2021/04/01,22:00,23.4,0.0,62,324,0.2
2021/04/01,23:00,23.3,0.0,63,298,0.0
2021/04/02,00:00,22.6,0.0,68,256,1.2
2021/04/02,01:00,22.3,0.0,68,251,0.0
2021/04/02,02:00,21.9,0.0,73,261,0.1
2021/04/02,03:00,21.0,0.0,72,206,0.0
2021/04/02,04:00,21.3,0.0,75,225,1.6
2021/04/02,05:00,20.2,0.0,79,232,0.1
2021/04/02,06:00,19.2,0.0,86,238,0.6
2021/04/02,07:00,18.6,0.0,86,217,0.7
2021/04/02,08:00,19.6,0.0,79,260,0.1
2021/04/02,09:00,21.7,0.0,68,214,0.6
2021/04/02,10:00,24.3,0.0,58,253,2.1
2021/04/02,11:00,26.9,0.0,52,215,2.5
2021/04/02,12:00,28.8,0.0,48,286,3.4
2021/04/02,13:00,29.4,0.0,45,293,3.9
2021/04/02,14:00,29.4,0.0,48,307,4.4
2021/04/02,15:00,29.3,0.0,51,305,4.7
2021/04/02,16:00,27.4,0.0,52,288,2.3
2021/04/02,17:00,27.5,0.0,50,235,1.0
2021/04/02,18:00,27.2,0.0,54,268,2.7
2021/04/02,19:00,27.2,0.0,54,268,2.7
2021/04/02,20:00,22.9,0.0,69,337,2.5
2021/04/02,21:00,22.2,0.0,70,257,0.4
2021/04/02,22:00,21.5,0.0,75,278,0.0
2021/04/02,23:00,21.6,0.0,72,74,0.0
2021/04/03,00:00,21.9,0.0,73,353,0.0
2021/04/03,01:00,21.7,0.0,78,221,0.9
2021/04/03,02:00,21.0,0.0,77,189,0.0
2021/04/03,03:00,21.0,0.0,80,245,0.4
2021/04/03,04:00,20.5,0.0,80,175,0.0
