Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/01/01,00:00,22.8,0.0,63,213,0.0
2023/01/01,01:00,22.8,0.0,63,205,0.0
2023/01/01,02:00,22.3,0.0,65,228,0.0
2023/01/01,03:00,21.5,0.0,68,203,0.3
2023/01/01,04:00,20.1,0.0,72,179,0.0
2023/01/01,05:00,19.4,0.0,77,233,1.1
2023/01/01,06:00,19.1,0.0,77,251,0.0
2023/01/01,07:00,19.3,0.0,76,196,0.0
2023/01/01,08:00,20.1,0.0,73,44,0.0
2023/01/01,09:00,21.8,0.0,63,165,0.2
2023/01/01,10:00,24.3,0.0,57,260,1.0
2023/01/01,11:00,26.1,0.0,53,260,1.3
2023/01/01,12:00,28.0,0.0,48,200,2.7
2023/01/01,13:00,28.8,0.0,48,213,2.5
2023/01/01,14:00,27.9,0.0,51,221,2.9
2023/01/01,15:00,27.6,0.0,49,236,2.8
2023/01/01,16:00,27.2,0.0,47,222,3.4
2023/01/01,17:00,26.5,0.0,50,230,3.1
2023/01/01,18:00,25.9,0.0,54,260,2.1
2023/01/01,19:00,24.3,0.0,56,302,1.9
2023/01/01,20:00,23.7,0.0,59,353,1.2
2023/01/01,21:00,23.2,0.0,62,339,0.4
2023/01/01,22:00,22.8,0.0,62,347,0.1
2023/01/01,23:00,22.1,0.0,64,291,0.5
2023/01/02,00:00,22.0,0.0,64,291,0.0
2023/01/02,01:00,21.8,0.0,64,26,1.1
2023/01/02,02:00,22.1,0.0,62,32,1.8
2023/01/02,03:00,21.2,0.0,72,266,0.1
2023/01/02,04:00,20.3,0.0,70,125,0.0
2023/01/02,05:00,20.4,0.0,70,33,0.0
2023/01/02,06:00,20.1,0.0,76,233,1.5
2023/01/02,07:00,18.9,0.0,75,187,0.0
2023/01/02,08:00,21.1,0.0,66,264,0.0
2023/01/02,09:00,23.6,0.0,56,227,1.1
2023/01/02,10:00,26.0,0.0,52,220,2.8
2023/01/02,11:00,26.9,0.0,51,219,4.1
2023/01/02,12:00,28.0,0.0,45,263,3.0
2023/01/02,13:00,29.3,0.0,43,281,3.0
2023/01/02,14:00,29.9,0.0,43,292,3.9
2023/01/02,15:00,29.5,0.0,44,267,2.5
2023/01/02,16:00,28.2,0.0,48,228,2.1
2023/01/02,17:00,26.7,0.0,52,248,3.0
2023/01/02,18:00,25.9,0.0,50,249,1.6
2023/01/02,19:00,25.9,0.0,50,249,1.6
2023/01/02,20:00,24.5,0.0,56,242,1.8
2023/01/02,21:00,23.1,0.0,68,202,1.6
2023/01/02,22:00,21.6,0.0,74,223,0.9
2023/01/02,23:00,20.5,0.0,78,249,0.2
2023/01/03,00:00,20.6,0.0,76,219,0.1
2023/01/03,01:00,20.8,0.0,77,308,0.5
2023/01/03,02:00,20.7,0.0,75,170,0.3
2023/01/03,03:00,20.7,0.0,75,170,0.3
2023/01/03,04:00,19.3,0.0,84,207,0.6
2023/01/03,05:00,18.2,0.0,87,173,0.0
2023/01/03,06:00,18.0,0.0,87,153,0.2
2023/01/03,07:00,18.1,0.0,86,298,0.0
2023/01/03,08:00,19.6,0.0,77,258,1.0
2023/01/03,09:00,21.9,0.0,68,244,1.9
2023/01/03,10:00,23.6,0.0,62,233,2.1
2023/01/03,11:00,25.7,0.0,53,212,2.5
2023/01/03,12:00,27.8,0.0,46,287,2.5
2023/01/03,13:00,29.1,0.0,45,287,3.2
2023/01/03,14:00,29.4,0.0,44,286,4.5
2023/01/03,15:00,29.1,0.0,46,293,3.5
2023/01/03,16:00,28.8,0.0,44,291,3.6
2023/01/03,17:00,27.7,0.0,48,284,3.2
2023/01/03,18:00,26.3,0.0,54,249,2.0
2023/01/03,19:00,26.3,0.0,54,249,2.0
2023/01/03,20:00,24.4,0.0,60,259,1.2
2023/01/03,21:00,23.4,0.0,63,271,0.6
2023/01/03,22:00,23.0,0.0,65,256,0.5
2023/01/03,23:00,22.7,0.0,66,225,1.7
2023/01/04,00:00,22.3,0.0,67,222,1.9
2023/01/04,01:00,21.6,0.0,70,337,0.0
2023/01/04,02:00,21.6,0.0,69,305,0.0
2023/01/04,03:00,21.6,0.0,70,225,0.0
2023/01/04,04:00,21.0,0.0,76,217,0.3
2023/01/04,05:00,19.6,0.0,81,237,0.7
2023/01/04,06:00,19.3,0.0,79,183,0.0
2023/01/04,07:00,19.6,0.0,79,241,0.0
2023/01/04,08:00,20.5,0.0,74,211,0.1
2023/01/04,09:00,21.7,0.0,70,264,1.2
2023/01/04,10:00,23.8,0.0,58,253,1.2
2023/01/04,11:00,26.4,0.0,45,249,2.4
2023/01/04,12:00,28.0,0.0,44,234,3.6
2023/01/04,13:00,28.3,0.0,45,273,3.5
2023/01/04,14:00,29.2,0.0,41,231,3.3
2023/01/04,15:00,29.7,0.0,43,270,4.2
2023/01/04,16:00,27.6,0.0,49,212,5.2
2023/01/04,17:00,26.1,0.0,50,216,3.4
2023/01/04,18:00,25.1,0.0,58,231,3.1
2023/01/04,19:00,25.1,0.0,58,231,3.1
2023/01/04,20:00,22.9,0.0,62,18,0.7
2023/01/04,21:00,22.6,0.0,62,304,0.0
2023/01/04,22:00,22.7,0.0,62,231,0.0
2023/01/04,23:00,22.7,0.0,64,338,0.2
2023/01/05,00:00,22.2,0.0,67,343,0.7
2023/01/05,01:00,21.9,0.0,65,275,0.1
2023/01/05,02:00,22.1,0.0,65,160,0.0
2023/01/05,03:00,21.9,0.0,66,265,0.0
2023/01/05,04:00,21.4,0.0,65,105,0.0
2023/01/05,05:00,21.2,0.0,69,324,0.5
2023/01/05,06:00,21.3,0.0,67,148,0.0
2023/01/05,07:00,22.0,0.0,64,61,0.2
2023/01/05,08:00,23.3,0.0,57,306,0.0
2023/01/05,09:00,24.8,0.0,54,268,0.2
2023/01/05,10:00,26.7,0.0,43,228,1.9
2023/01/05,11:00,28.7,0.0,40,204,1.7
2023/01/05,12:00,29.3,0.0,41,246,3.7
2023/01/05,13:00,29.3,0.0,41,227,3.2
2023/01/05,14:00,29.1,0.0,41,213,3.9
2023/01/05,15:00,28.5,0.0,41,220,3.3
2023/01/05,16:00,27.8,0.0,44,209,4.1
2023/01/05,17:00,26.7,0.0,48,215,3.8
2023/01/05,18:00,25.8,0.0,49,229,2.7
2023/01/05,19:00,25.8,0.0,49,229,2.7
2023/01/05,20:00,22.9,0.0,60,326,0.8
2023/01/05,21:00,22.6,0.0,61,310,1.5
2023/01/05,22:00,22.4,0.0,62,311,0.6
2023/01/05,23:00,22.1,0.0,63,330,0.2
2023/01/06,00:00,22.0,0.0,63,262,0.0
2023/01/06,01:00,21.6,0.0,66,274,0.0
2023/01/06,02:00,20.8,0.0,69,208,0.0
2023/01/06,03:00,20.4,0.0,69,360,0.0
2023/01/06,04:00,20.7,0.0,68,64,0.1
2023/01/06,05:00,20.4,0.0,69,243,0.5
2023/01/06,06:00,19.6,0.0,75,199,0.1
2023/01/06,07:00,18.8,0.0,78,209,0.0
2023/01/06,08:00,19.6,0.0,74,229,0.2
2023/01/06,09:00,20.9,0.0,70,247,0.8
2023/01/06,10:00,22.7,0.0,60,239,0.8
2023/01/06,11:00,24.8,0.0,54,236,2.5
2023/01/06,12:00,26.2,0.0,49,243,2.9
2023/01/06,13:00,26.9,0.0,49,232,3.0
2023/01/06,14:00,27.1,0.0,49,246,3.3
2023/01/06,15:00,26.3,0.0,51,225,2.8
2023/01/06,16:00,26.0,0.0,51,213,1.7
2023/01/06,17:00,25.6,0.0,48,224,2.7
2023/01/06,18:00,24.1,0.0,61,267,2.7
2023/01/06,19:00,24.1,0.0,61,267,2.7
2023/01/06,20:00,22.2,0.0,60,278,0.0
2023/01/06,21:00,22.3,0.0,60,313,0.1
2023/01/06,22:00,21.9,0.0,64,300,1.3
2023/01/06,23:00,21.1,0.0,66,358,0.6
2023/01/07,00:00,20.9,0.0,69,315,0.7
2023/01/07,01:00,20.6,0.0,71,271,0.0
2023/01/07,02:00,20.3,0.0,73,235,0.2
2023/01/07,03:00,19.7,0.0,76,174,0.0
2023/01/07,04:00,19.2,0.0,79,212,0.1
2023/01/07,05:00,18.9,0.0,79,48,0.0
2023/01/07,06:00,18.5,0.0,83,215,0.0
2023/01/07,07:00,18.2,0.0,81,161,0.0
2023/01/07,08:00,19.5,0.0,75,223,0.2
2023/01/07,09:00,22.1,0.0,63,259,1.0
2023/01/07,10:00,24.5,0.0,54,217,2.5
2023/01/07,11:00,25.8,0.0,50,218,2.9
2023/01/07,12:00,27.1,0.0,46,253,2.8
2023/01/07,13:00,28.0,0.0,42,291,3.9
2023/01/07,14:00,28.3,0.0,41,311,4.7
2023/01/07,15:00,27.8,0.0,44,299,4.3
2023/01/07,16:00,26.9,0.0,43,294,3.3
2023/01/07,17:00,27.0,0.0,48,312,2.0
2023/01/07,18:00,26.1,0.0,52,311,2.4
2023/01/07,19:00,26.1,0.0,52,311,2.4
2023/01/07,20:00,23.1,0.0,62,260,1.1
2023/01/07,21:00,21.9,S/D,67,322,2.3
2023/01/07,22:00,21.0,0.0,72,231,0.3
2023/01/07,23:00,19.5,0.0,79,149,0.1
2023/01/08,00:00,18.4,0.0,86,239,1.2
2023/01/08,01:00,18.0,0.0,86,239,0.1
2023/01/08,02:00,18.0,0.0,87,317,0.0
2023/01/08,03:00,18.2,0.0,87,221,0.4
2023/01/08,04:00,17.9,0.0,88,238,0.4
2023/01/08,05:00,17.7,0.0,89,276,0.0
2023/01/08,06:00,17.6,0.0,89,265,0.0
2023/01/08,07:00,17.7,0.0,88,273,0.0
2023/01/08,08:00,19.2,0.0,76,227,0.5
2023/01/08,09:00,21.5,0.0,67,266,1.2
2023/01/08,10:00,21.5,0.0,67,266,1.2
2023/01/08,11:00,25.7,0.0,49,268,2.9
2023/01/08,12:00,27.4,0.0,45,239,2.1
2023/01/08,13:00,28.9,0.0,42,270,3.2
2023/01/08,14:00,29.3,0.0,42,284,3.9
2023/01/08,15:00,29.5,0.0,39,282,3.5
2023/01/08,16:00,28.6,0.0,43,216,3.2
2023/01/08,17:00,27.0,0.0,48,197,4.1
2023/01/08,18:00,25.1,0.0,59,208,4.0
2023/01/08,19:00,25.1,0.0,59,208,4.0
2023/01/08,20:00,22.5,0.0,66,299,0.8
2023/01/08,21:00,22.4,0.0,64,283,0.2
2023/01/08,22:00,22.4,0.0,64,254,0.3
2023/01/08,23:00,22.4,0.0,63,346,0.0
2023/01/09,00:00,22.4,0.0,66,254,1.3
2023/01/09,01:00,21.6,0.0,71,238,0.1
2023/01/09,02:00,21.2,0.0,73,212,0.5
2023/01/09,03:00,20.5,0.0,77,285,0.0
2023/01/09,04:00,20.4,0.0,77,341,0.0
2023/01/09,05:00,20.4,0.0,77,269,0.0
2023/01/09,06:00,19.9,0.0,81,288,0.0
2023/01/09,07:00,20.2,0.0,75,18,0.9
2023/01/09,08:00,21.8,0.0,68,229,0.4
2023/01/09,09:00,23.5,0.0,59,253,0.4
2023/01/09,10:00,25.5,0.0,52,207,1.7
2023/01/09,11:00,27.8,0.0,45,250,2.0
2023/01/09,12:00,29.5,0.0,41,265,2.8
2023/01/09,13:00,29.8,0.0,44,284,3.5
2023/01/09,14:00,29.0,0.0,39,298,4.2
2023/01/09,15:00,29.6,0.0,41,290,3.3
2023/01/09,16:00,27.9,0.0,49,220,3.0
2023/01/09,17:00,26.8,0.0,52,217,2.9
2023/01/09,18:00,26.2,0.0,53,232,2.6
2023/01/09,19:00,24.6,0.0,59,242,1.9
2023/01/09,20:00,22.6,S/D,65,282,1.2
2023/01/09,21:00,21.9,0.0,66,293,0.8
2023/01/09,22:00,22.0,0.0,64,240,0.0
2023/01/09,23:00,21.8,0.0,67,243,0.0
2023/01/10,00:00,21.2,0.0,72,296,0.0
2023/01/10,01:00,20.7,0.0,73,216,0.0
2023/01/10,02:00,20.5,0.0,72,37,0.0
2023/01/10,03:00,20.4,0.0,72,87,0.0
2023/01/10,04:00,20.3,0.0,73,47,0.0
2023/01/10,05:00,19.6,0.0,78,272,0.0
2023/01/10,06:00,19.5,0.0,77,345,0.0
2023/01/10,07:00,19.4,0.0,80,249,0.2
2023/01/10,08:00,20.7,0.0,72,257,1.4
2023/01/10,09:00,22.9,0.0,60,227,1.1
2023/01/10,10:00,25.1,0.0,50,238,2.1
2023/01/10,11:00,26.7,0.0,44,221,2.9
2023/01/10,12:00,28.7,0.0,40,279,2.9
2023/01/10,13:00,29.1,0.0,40,281,3.6
2023/01/10,14:00,28.9,0.0,32,283,4.0
2023/01/10,15:00,28.9,0.0,32,283,4.0
2023/01/10,16:00,29.0,0.0,28,310,4.4
2023/01/10,17:00,28.7,0.0,27,316,3.8
2023/01/10,18:00,27.9,0.0,33,293,3.2
2023/01/10,19:00,26.0,0.0,40,281,1.6
2023/01/10,20:00,24.6,0.0,51,250,2.2
2023/01/10,21:00,22.8,0.0,65,290,0.1
2023/01/10,22:00,22.8,0.0,65,290,0.1
2023/01/10,23:00,21.8,0.0,67,262,0.0
2023/01/11,00:00,21.8,0.0,65,214,0.4
2023/01/11,01:00,21.5,0.0,68,228,1.5
2023/01/11,02:00,20.9,0.0,70,206,0.0
2023/01/11,03:00,20.7,0.0,73,220,0.0
2023/01/11,04:00,20.4,0.0,74,261,0.0
2023/01/11,05:00,20.3,0.0,74,281,0.0
2023/01/11,06:00,20.2,0.0,74,156,0.0
2023/01/11,07:00,19.9,0.0,76,282,0.0
2023/01/11,08:00,21.2,0.0,66,240,0.4
2023/01/11,09:00,23.5,0.0,55,248,2.2
2023/01/11,10:00,25.4,0.0,43,274,1.5
2023/01/11,11:00,27.1,0.0,37,254,2.2
2023/01/11,12:00,28.5,0.0,32,237,2.2
2023/01/11,13:00,30.2,0.0,30,291,3.3
2023/01/11,14:00,31.3,0.0,28,287,4.2
2023/01/11,15:00,31.3,0.0,28,287,4.2
