Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/02/01,00:00,24.7,0.0,68,323,0.4
2024/02/01,01:00,24.9,0.0,67,305,0.2
2024/02/01,02:00,24.3,0.0,72,262,0.3
2024/02/01,03:00,23.9,0.0,70,19,0.5
2024/02/01,04:00,24.2,0.0,70,141,0.0
2024/02/01,05:00,23.4,0.0,75,226,0.9
2024/02/01,06:00,22.9,0.0,77,146,0.0
2024/02/01,07:00,23.0,0.0,75,193,0.0
2024/02/01,08:00,24.3,0.0,69,321,0.0
2024/02/01,09:00,25.9,0.0,63,242,1.1
2024/02/01,10:00,27.2,0.0,59,225,2.2
2024/02/01,11:00,29.0,0.0,52,226,2.8
2024/02/01,12:00,30.4,0.0,51,277,3.1
2024/02/01,13:00,31.6,0.0,48,285,3.5
2024/02/01,14:00,31.4,0.0,50,285,3.1
2024/02/01,15:00,30.8,0.0,52,219,2.8
2024/02/01,16:00,29.6,0.0,55,216,2.8
2024/02/01,17:00,28.2,0.0,60,202,4.3
2024/02/01,18:00,26.8,0.0,66,207,3.0
2024/02/01,19:00,25.7,0.0,70,234,2.3
2024/02/01,20:00,24.9,0.0,74,253,1.4
2024/02/01,21:00,24.5,0.0,74,265,0.5
2024/02/01,22:00,24.5,0.0,75,343,0.0
2024/02/01,23:00,24.5,0.0,76,198,0.0
2024/02/02,00:00,24.8,0.0,73,355,0.0
2024/02/02,01:00,24.8,0.0,74,236,2.0
2024/02/02,02:00,24.7,0.0,73,253,0.0
2024/02/02,03:00,24.7,0.0,72,294,0.0
2024/02/02,04:00,24.7,0.0,72,294,0.0
2024/02/02,05:00,24.5,0.0,76,274,0.4
2024/02/02,06:00,24.3,0.0,76,256,0.7
2024/02/02,07:00,24.3,0.0,76,195,0.2
2024/02/02,08:00,24.8,0.0,75,266,1.4
2024/02/02,09:00,26.0,0.0,67,237,0.4
2024/02/02,10:00,27.4,0.0,60,237,1.6
2024/02/02,11:00,29.0,0.0,53,240,2.0
2024/02/02,12:00,29.6,0.0,53,249,2.5
2024/02/02,13:00,29.4,0.0,56,272,2.9
2024/02/02,14:00,28.5,0.0,56,274,2.9
2024/02/02,15:00,28.6,0.0,53,290,2.2
2024/02/02,16:00,29.3,0.0,51,277,0.4
2024/02/02,17:00,29.7,0.0,51,356,0.3
2024/02/02,18:00,29.3,0.0,52,244,2.9
2024/02/02,19:00,29.3,0.0,52,244,2.9
2024/02/02,20:00,27.0,0.0,60,279,2.0
2024/02/02,21:00,25.8,0.0,66,264,1.7
2024/02/02,22:00,25.0,0.0,70,251,1.1
2024/02/02,23:00,24.4,0.0,72,320,1.9
2024/02/03,00:00,24.1,0.0,75,286,0.0
2024/02/03,01:00,24.0,0.0,76,301,0.1
2024/02/03,02:00,23.7,0.0,77,284,0.3
2024/02/03,03:00,23.6,0.0,76,242,0.4
2024/02/03,04:00,23.5,0.0,76,259,0.2
2024/02/03,05:00,23.3,0.0,79,253,0.6
2024/02/03,06:00,23.2,0.0,80,227,0.9
2024/02/03,07:00,23.3,0.0,79,218,1.1
2024/02/03,08:00,23.8,0.0,75,270,0.9
2024/02/03,09:00,24.6,0.0,71,220,1.6
2024/02/03,10:00,25.7,0.0,68,245,2.8
2024/02/03,11:00,25.9,0.0,65,257,1.4
2024/02/03,12:00,27.8,0.0,54,269,1.8
2024/02/03,13:00,29.6,0.0,53,288,2.9
2024/02/03,14:00,29.3,0.0,52,251,3.1
2024/02/03,15:00,29.4,0.0,49,272,3.7
2024/02/03,16:00,29.4,0.0,52,267,2.9
2024/02/03,17:00,28.4,0.0,54,281,2.5
2024/02/03,18:00,28.2,0.0,55,284,1.9
2024/02/03,19:00,28.2,0.0,55,284,1.9
2024/02/03,20:00,26.3,0.0,66,250,1.0
2024/02/03,21:00,24.4,0.0,71,276,1.0
2024/02/03,22:00,23.6,0.0,71,179,0.0
2024/02/03,23:00,23.3,0.0,73,303,0.3
2024/02/04,00:00,22.9,0.0,74,348,0.3
2024/02/04,01:00,23.0,0.0,75,338,0.2
2024/02/04,02:00,22.7,0.0,75,360,1.0
2024/02/04,03:00,22.9,0.0,77,256,0.1
2024/02/04,04:00,23.0,0.0,76,255,0.1
2024/02/04,05:00,23.1,0.0,75,34,0.5
2024/02/04,06:00,23.4,0.0,75,296,0.0
2024/02/04,07:00,23.5,0.0,71,28,0.0
2024/02/04,08:00,24.5,0.0,65,55,0.0
2024/02/04,09:00,25.8,0.0,60,235,1.9
2024/02/04,10:00,27.7,0.0,54,292,1.5
2024/02/04,11:00,29.7,0.0,49,257,2.3
2024/02/04,12:00,31.1,0.0,46,292,2.4
2024/02/04,13:00,32.2,0.0,43,267,1.9
2024/02/04,14:00,32.5,0.0,47,277,4.9
2024/02/04,15:00,31.6,0.0,46,279,3.3
2024/02/04,16:00,31.3,0.0,50,271,3.3
2024/02/04,17:00,29.3,0.0,53,276,2.7
2024/02/04,18:00,28.5,0.0,56,273,2.7
2024/02/04,19:00,28.5,0.0,56,273,2.7
2024/02/04,20:00,27.4,0.0,58,259,2.0
2024/02/04,21:00,26.8,0.0,61,230,1.9
2024/02/04,22:00,26.1,0.0,65,231,1.9
2024/02/04,23:00,25.7,0.0,66,275,0.3
2024/02/05,00:00,25.1,0.0,68,329,0.1
2024/02/05,01:00,24.5,0.9,86,22,0.8
2024/02/05,02:00,23.7,0.0,83,24,0.5
2024/02/05,03:00,24.2,0.0,80,99,0.1
2024/02/05,04:00,23.9,0.0,86,352,0.7
2024/02/05,05:00,23.3,0.0,87,218,0.6
2024/02/05,06:00,22.9,0.0,89,235,0.2
2024/02/05,07:00,22.9,0.0,85,40,0.0
2024/02/05,08:00,24.0,0.0,81,33,0.3
2024/02/05,09:00,25.7,0.0,73,288,0.3
2024/02/05,10:00,27.6,0.0,57,197,0.1
2024/02/05,11:00,29.6,0.0,52,271,1.9
2024/02/05,12:00,30.9,0.0,50,246,2.5
2024/02/05,13:00,31.2,0.0,52,273,4.5
2024/02/05,14:00,30.4,0.0,52,265,3.6
2024/02/05,15:00,30.4,0.0,51,317,2.0
2024/02/05,16:00,29.9,0.0,54,293,2.7
2024/02/05,17:00,28.9,0.0,57,290,3.5
2024/02/05,18:00,27.6,0.0,62,309,2.4
2024/02/05,19:00,27.6,0.0,62,309,2.4
2024/02/05,20:00,26.7,0.0,64,222,2.3
2024/02/05,21:00,26.6,0.0,65,249,0.5
2024/02/05,22:00,26.2,0.0,67,243,0.5
2024/02/05,23:00,26.1,0.0,67,222,0.1
2024/02/06,00:00,26.1,0.0,69,261,0.3
2024/02/06,01:00,25.7,0.0,71,251,1.9
2024/02/06,02:00,25.4,0.0,72,277,1.0
2024/02/06,03:00,25.1,0.0,73,3,0.8
2024/02/06,04:00,25.2,0.0,68,347,0.0
2024/02/06,05:00,25.0,0.0,75,284,0.0
2024/02/06,06:00,24.2,0.0,76,337,0.0
2024/02/06,07:00,24.5,0.0,75,222,1.1
2024/02/06,08:00,24.9,0.0,71,265,0.4
2024/02/06,09:00,27.3,0.0,58,217,0.9
2024/02/06,10:00,29.2,0.0,52,252,1.0
2024/02/06,11:00,31.4,0.0,50,253,1.2
2024/02/06,12:00,31.4,0.0,50,253,1.2
2024/02/06,13:00,33.4,0.0,44,245,3.8
2024/02/06,14:00,33.0,0.0,45,225,4.5
2024/02/06,15:00,32.2,0.0,48,244,3.0
2024/02/06,16:00,32.0,0.0,47,227,3.9
2024/02/06,17:00,31.1,0.0,54,209,4.4
2024/02/06,18:00,29.6,0.0,60,219,3.3
2024/02/06,19:00,28.2,0.0,61,256,1.1
2024/02/06,20:00,27.1,0.0,63,266,0.4
2024/02/06,21:00,26.6,0.0,67,261,1.6
2024/02/06,22:00,S/D,S/D,S/D,S/D,S/D
2024/02/06,23:00,25.5,0.0,65,242,2.8
2024/02/07,00:00,25.2,0.0,69,294,1.9
2024/02/07,01:00,24.5,0.0,74,202,2.4
2024/02/07,02:00,24.5,0.0,75,348,0.0
2024/02/07,03:00,24.3,0.0,77,354,0.5
2024/02/07,04:00,24.1,0.0,75,12,0.4
2024/02/07,05:00,23.7,0.0,79,248,0.4
2024/02/07,06:00,23.5,0.0,78,356,0.0
2024/02/07,07:00,24.3,0.0,74,222,0.0
2024/02/07,08:00,25.1,0.0,71,273,0.7
2024/02/07,09:00,26.5,0.0,62,294,1.0
