Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/09/01,00:00,13.3,0.0,94,311,0.1
2024/09/01,01:00,13.3,0.0,93,347,0.4
2024/09/01,02:00,13.1,0.0,95,317,0.2
2024/09/01,03:00,12.9,0.0,95,309,0.0
2024/09/01,04:00,13.0,0.0,95,293,0.0
2024/09/01,05:00,13.5,0.0,94,351,0.0
2024/09/01,06:00,13.9,0.0,93,248,0.0
2024/09/01,07:00,14.1,0.0,89,43,0.5
2024/09/01,08:00,14.7,0.0,87,104,0.0
2024/09/01,09:00,15.0,0.0,87,224,0.9
2024/09/01,10:00,15.6,0.0,78,38,0.4
2024/09/01,11:00,17.3,0.0,70,197,1.7
2024/09/01,12:00,19.4,0.0,65,252,2.4
2024/09/01,13:00,22.1,0.0,57,257,3.2
2024/09/01,14:00,23.5,0.0,54,256,2.3
2024/09/01,15:00,24.3,0.0,52,258,2.2
2024/09/01,16:00,24.5,0.0,52,255,3.5
2024/09/01,17:00,23.5,0.0,57,280,2.8
2024/09/01,18:00,21.2,0.0,66,235,2.7
2024/09/01,19:00,18.5,0.0,74,275,0.6
2024/09/01,20:00,16.6,0.0,82,274,1.2
2024/09/01,21:00,15.7,0.0,86,276,1.8
2024/09/01,22:00,15.2,0.0,89,273,1.3
2024/09/01,23:00,14.7,0.0,91,276,1.1
2024/09/02,00:00,14.6,0.0,92,264,0.9
2024/09/02,01:00,14.7,0.0,90,237,1.0
2024/09/02,02:00,15.0,0.0,89,237,0.9
2024/09/02,03:00,15.1,0.0,89,238,0.6
2024/09/02,04:00,15.0,0.0,90,251,0.9
2024/09/02,05:00,14.8,0.0,91,229,1.1
2024/09/02,06:00,14.9,0.0,91,266,0.4
2024/09/02,07:00,14.9,0.0,91,252,1.2
2024/09/02,08:00,15.1,0.0,90,248,1.0
2024/09/02,09:00,15.4,0.0,86,307,0.1
2024/09/02,10:00,16.3,0.0,81,205,0.5
2024/09/02,11:00,17.5,0.0,72,211,1.4
2024/09/02,12:00,19.1,0.0,69,216,2.7
2024/09/02,13:00,21.4,0.0,58,270,2.6
2024/09/02,14:00,22.9,0.0,56,264,2.0
2024/09/02,15:00,23.8,0.0,54,294,2.9
2024/09/02,16:00,23.2,0.0,55,246,3.0
2024/09/02,17:00,22.3,0.0,60,252,3.7
2024/09/02,18:00,20.2,0.0,68,248,2.6
2024/09/02,19:00,17.7,0.0,78,276,1.1
2024/09/02,20:00,15.8,0.0,85,287,1.2
2024/09/02,21:00,14.9,0.0,89,295,0.1
2024/09/02,22:00,14.4,0.0,91,276,0.7
2024/09/02,23:00,14.0,0.0,92,334,0.5
2024/09/03,00:00,13.8,0.0,95,266,0.9
2024/09/03,01:00,13.4,0.0,96,249,0.0
2024/09/03,02:00,13.9,0.0,95,257,0.3
2024/09/03,03:00,14.4,0.0,94,211,1.7
2024/09/03,04:00,14.4,0.0,93,111,0.0
2024/09/03,05:00,14.4,0.0,93,296,0.3
2024/09/03,06:00,14.2,0.0,94,257,0.6
2024/09/03,07:00,14.3,0.0,93,236,0.1
2024/09/03,08:00,14.5,0.0,91,234,0.9
2024/09/03,09:00,14.8,0.0,89,217,0.2
2024/09/03,10:00,15.7,0.0,80,329,0.0
2024/09/03,11:00,16.7,0.0,77,188,0.3
2024/09/03,12:00,18.1,0.0,72,236,2.5
2024/09/03,13:00,20.0,0.0,64,271,2.7
2024/09/03,14:00,21.7,0.0,57,274,1.3
2024/09/03,15:00,21.7,0.0,57,274,1.3
2024/09/03,16:00,23.0,0.0,57,275,2.7
2024/09/03,17:00,21.6,0.0,62,295,2.6
2024/09/03,18:00,19.7,0.0,71,279,2.0
2024/09/03,19:00,17.4,0.0,79,249,1.7
2024/09/03,20:00,15.8,0.0,86,275,1.2
2024/09/03,21:00,14.8,0.0,90,293,1.4
2024/09/03,22:00,14.2,0.0,92,276,0.8
2024/09/03,23:00,14.1,0.0,93,275,0.6
2024/09/04,00:00,14.2,0.0,93,264,0.9
2024/09/04,01:00,14.5,0.0,92,290,0.0
2024/09/04,02:00,14.8,0.0,91,238,1.7
2024/09/04,03:00,14.5,0.0,94,226,1.7
2024/09/04,04:00,14.2,0.0,95,230,0.9
2024/09/04,05:00,14.2,0.0,95,260,1.6
2024/09/04,06:00,14.1,0.0,97,254,1.0
2024/09/04,07:00,14.1,0.0,95,204,1.3
2024/09/04,08:00,14.3,0.0,93,229,2.1
