Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/04/01,00:00,22.4,0.0,78,244,1.0
2024/04/01,01:00,22.0,0.0,79,243,0.1
2024/04/01,02:00,21.9,0.0,81,262,0.3
2024/04/01,03:00,21.5,0.0,84,253,0.2
2024/04/01,04:00,21.3,0.0,84,256,0.0
2024/04/01,05:00,21.0,0.0,88,233,1.4
2024/04/01,06:00,20.8,0.0,86,357,0.0
2024/04/01,07:00,21.1,0.0,85,209,0.0
2024/04/01,08:00,21.9,0.0,80,249,0.8
2024/04/01,09:00,23.3,0.0,71,214,0.3
2024/04/01,10:00,24.9,0.0,66,256,2.4
2024/04/01,11:00,24.9,0.0,66,256,2.4
2024/04/01,12:00,27.6,0.0,55,277,2.1
2024/04/01,13:00,28.9,0.0,55,243,2.6
2024/04/01,14:00,29.1,0.0,50,303,1.9
2024/04/01,15:00,29.8,0.0,49,257,3.9
2024/04/01,16:00,29.2,0.0,57,237,3.0
2024/04/01,17:00,27.0,0.0,63,212,3.6
2024/04/01,18:00,25.2,0.0,69,209,3.4
2024/04/01,19:00,25.2,0.0,69,209,3.4
2024/04/01,20:00,23.4,0.0,76,268,1.8
2024/04/01,21:00,22.8,0.0,77,258,1.1
2024/04/01,22:00,22.6,0.0,77,244,0.1
2024/04/01,23:00,22.7,0.0,76,264,0.5
2024/04/02,00:00,22.9,0.0,75,226,1.0
2024/04/02,01:00,22.9,0.0,76,233,0.5
2024/04/02,02:00,22.7,0.0,77,236,0.5
2024/04/02,03:00,22.4,0.0,76,214,1.1
2024/04/02,04:00,22.1,0.0,79,225,1.9
2024/04/02,05:00,21.6,0.0,79,71,0.0
2024/04/02,06:00,21.6,0.0,80,254,0.0
2024/04/02,07:00,21.4,0.0,79,226,0.0
2024/04/02,08:00,21.8,0.0,76,299,0.1
2024/04/02,09:00,23.5,0.0,69,238,1.5
2024/04/02,10:00,25.2,0.0,64,228,1.4
2024/04/02,11:00,27.2,0.0,55,231,1.5
2024/04/02,12:00,27.2,0.0,55,231,1.5
2024/04/02,13:00,30.3,0.0,49,271,3.3
2024/04/02,14:00,29.8,0.0,49,251,3.8
2024/04/02,15:00,29.0,0.0,49,216,3.8
2024/04/02,16:00,29.1,0.0,51,232,3.1
2024/04/02,17:00,27.1,0.0,55,207,4.0
2024/04/02,18:00,25.4,0.0,60,205,4.3
2024/04/02,19:00,25.4,0.0,60,205,4.3
2024/04/02,20:00,23.9,0.0,64,297,1.0
2024/04/02,21:00,23.2,0.0,72,294,0.4
2024/04/02,22:00,22.0,0.1,81,341,0.0
2024/04/02,23:00,22.4,0.0,74,149,0.0
2024/04/03,00:00,22.9,0.0,76,282,0.0
2024/04/03,01:00,22.4,0.0,76,222,0.5
2024/04/03,02:00,22.2,0.0,73,261,0.0
2024/04/03,03:00,22.4,0.0,71,187,0.0
2024/04/03,04:00,22.4,0.0,78,330,0.1
2024/04/03,05:00,22.0,0.0,76,275,0.0
2024/04/03,06:00,21.8,0.0,74,7,0.0
2024/04/03,07:00,22.1,0.0,74,210,0.0
2024/04/03,08:00,22.7,0.0,68,300,0.0
2024/04/03,09:00,24.3,0.0,61,225,0.7
2024/04/03,10:00,26.1,0.0,55,263,1.7
2024/04/03,11:00,27.9,0.0,51,283,1.8
2024/04/03,12:00,29.4,0.0,46,246,2.0
2024/04/03,13:00,30.8,0.0,47,289,3.4
2024/04/03,14:00,29.5,0.0,48,274,3.1
2024/04/03,15:00,28.5,0.0,49,267,2.9
