Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : BUENA VISTA
Departamento :,ANCASH,Provincia :,CASMA,Distrito :,BUENA VISTA ALTA
Latitud :,9°26'1.38'',Longitud :,78°12'29.8'',Altitud :,206 msnm.
Tipo :,EMA - Meteorológica,Código :,109096
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/05/01,00:00,22.7,0.0,82,331,0.2
2023/05/01,01:00,22.6,0.0,80,239,0.0
2023/05/01,02:00,22.3,0.0,83,339,0.2
2023/05/01,03:00,22.0,0.0,84,243,1.2
2023/05/01,04:00,21.7,0.0,86,273,1.4
2023/05/01,05:00,21.2,0.0,85,337,0.4
2023/05/01,06:00,21.2,0.0,86,5,0.8
2023/05/01,07:00,21.5,0.0,86,351,0.0
2023/05/01,08:00,22.5,0.0,76,322,0.1
2023/05/01,09:00,24.7,0.0,68,278,0.6
2023/05/01,10:00,26.4,0.0,63,265,0.9
2023/05/01,11:00,28.1,0.0,59,244,2.5
2023/05/01,12:00,29.6,0.0,52,257,2.4
2023/05/01,13:00,30.6,0.0,52,286,2.9
2023/05/01,14:00,30.8,0.0,50,259,2.9
2023/05/01,15:00,30.8,0.0,50,259,2.9
2023/05/01,16:00,29.7,0.0,54,233,3.1
2023/05/01,17:00,28.9,0.0,59,206,3.9
2023/05/01,18:00,26.4,0.0,68,206,4.4
2023/05/01,19:00,24.5,0.0,72,195,5.1
2023/05/01,20:00,24.1,0.0,74,230,2.6
2023/05/01,21:00,23.2,0.0,80,336,0.5
2023/05/01,22:00,22.8,0.0,81,307,0.3
2023/05/01,23:00,22.2,0.0,82,312,0.5
2023/05/02,00:00,22.2,0.0,83,299,0.4
2023/05/02,01:00,21.8,0.0,85,286,0.1
2023/05/02,02:00,21.3,0.0,86,8,1.8
2023/05/02,03:00,21.0,0.0,88,258,0.0
2023/05/02,04:00,20.5,0.0,90,273,1.6
2023/05/02,05:00,20.6,0.0,89,184,0.1
2023/05/02,06:00,20.4,0.0,89,7,0.3
2023/05/02,07:00,20.5,0.0,90,317,0.1
2023/05/02,08:00,21.5,0.0,83,348,0.0
2023/05/02,09:00,23.3,0.0,74,251,0.5
2023/05/02,10:00,25.1,0.0,67,233,1.7
2023/05/02,11:00,26.6,0.0,64,223,2.6
2023/05/02,12:00,28.0,0.0,58,262,2.4
2023/05/02,13:00,29.4,0.0,55,271,3.0
2023/05/02,14:00,30.1,0.0,50,252,1.9
2023/05/02,15:00,30.1,0.0,50,252,1.9
2023/05/02,16:00,27.9,0.0,58,195,6.6
2023/05/02,17:00,26.4,0.0,63,201,6.4
2023/05/02,18:00,24.7,0.0,68,216,4.3
2023/05/02,19:00,23.7,0.0,72,218,3.0
2023/05/02,20:00,23.3,0.0,74,211,2.8
2023/05/02,21:00,22.6,0.0,81,323,1.3
2023/05/02,22:00,22.0,0.0,81,270,0.0
2023/05/02,23:00,21.7,0.0,84,266,0.3
2023/05/03,00:00,21.2,0.0,85,291,0.1
2023/05/03,01:00,21.1,0.0,85,354,0.5
2023/05/03,02:00,20.6,0.0,86,305,0.1
2023/05/03,03:00,20.7,0.0,85,2,0.7
2023/05/03,04:00,21.0,0.0,82,124,0.1
2023/05/03,05:00,20.9,0.0,83,44,0.7
2023/05/03,06:00,21.7,0.0,80,48,0.2
2023/05/03,07:00,22.0,0.0,81,234,0.2
