Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/03/01,00:00,21.9,0.0,86,27,1.4
2023/03/01,01:00,21.7,0.0,87,7,1.2
2023/03/01,02:00,21.4,0.0,88,358,0.9
2023/03/01,03:00,21.5,0.0,88,323,0.8
2023/03/01,04:00,21.7,0.0,88,177,1.0
2023/03/01,05:00,21.2,0.0,91,163,1.1
2023/03/01,06:00,21.0,0.0,91,20,0.3
2023/03/01,07:00,21.1,0.0,91,156,0.1
2023/03/01,08:00,23.2,0.0,79,2,0.3
2023/03/01,09:00,25.5,0.0,73,264,1.1
2023/03/01,10:00,26.5,0.0,69,262,1.7
2023/03/01,11:00,27.6,0.0,66,262,2.2
2023/03/01,12:00,27.7,0.0,67,243,2.8
2023/03/01,13:00,27.8,0.0,66,232,3.1
2023/03/01,14:00,27.4,0.0,66,237,3.3
2023/03/01,15:00,28.4,0.0,59,251,2.1
2023/03/01,16:00,29.0,0.0,56,242,2.9
2023/03/01,17:00,27.7,0.0,61,230,2.9
2023/03/01,18:00,26.4,0.0,66,255,2.1
2023/03/01,19:00,24.8,0.0,73,316,1.4
2023/03/01,20:00,23.6,0.0,79,325,2.3
2023/03/01,21:00,23.2,0.0,80,306,2.5
2023/03/01,22:00,22.8,0.0,83,277,0.9
2023/03/01,23:00,22.1,0.0,84,220,0.1
2023/03/02,00:00,21.8,0.0,86,352,0.5
2023/03/02,01:00,21.9,0.0,87,308,1.4
2023/03/02,02:00,22.2,0.0,89,273,1.7
2023/03/02,03:00,21.4,0.0,87,184,1.1
2023/03/02,04:00,21.3,0.0,86,150,0.3
2023/03/02,05:00,21.8,0.0,87,316,1.6
2023/03/02,06:00,21.8,0.0,88,303,1.8
2023/03/02,07:00,21.6,0.0,87,312,1.8
2023/03/02,08:00,22.4,0.0,84,298,2.2
2023/03/02,09:00,23.9,0.0,79,282,2.1
2023/03/02,10:00,24.9,0.0,76,271,2.1
2023/03/02,11:00,26.4,0.0,71,273,2.6
2023/03/02,12:00,27.1,0.0,68,268,2.9
2023/03/02,13:00,27.3,0.0,68,269,2.9
2023/03/02,14:00,26.8,0.0,70,270,2.9
2023/03/02,15:00,27.4,0.0,68,268,2.8
2023/03/02,16:00,26.8,0.0,69,269,2.9
2023/03/02,17:00,26.1,0.0,72,275,2.5
2023/03/02,18:00,24.7,0.0,77,275,1.5
2023/03/02,19:00,24.0,0.0,78,294,1.4
2023/03/02,20:00,23.1,0.0,83,273,1.5
2023/03/02,21:00,22.6,0.0,86,290,1.8
2023/03/02,22:00,22.4,0.0,87,320,0.8
2023/03/02,23:00,22.7,0.0,83,281,0.7
2023/03/03,00:00,22.8,0.0,81,287,1.0
2023/03/03,01:00,22.5,0.0,81,287,1.1
2023/03/03,02:00,21.9,0.0,85,317,1.5
2023/03/03,03:00,21.3,0.0,91,317,0.8
2023/03/03,04:00,21.3,0.0,93,336,0.8
2023/03/03,05:00,21.1,0.0,93,338,1.2
2023/03/03,06:00,20.8,0.0,93,327,1.6
2023/03/03,07:00,21.1,0.0,92,326,1.0
2023/03/03,08:00,23.0,0.0,83,355,0.6
2023/03/03,09:00,25.2,0.0,74,270,1.1
2023/03/03,10:00,27.1,0.0,66,284,0.7
2023/03/03,11:00,28.6,0.0,63,262,2.7
2023/03/03,12:00,28.7,0.0,62,261,3.5
2023/03/03,13:00,28.3,0.0,64,263,3.6
2023/03/03,14:00,27.1,0.0,69,263,2.9
2023/03/03,15:00,27.5,0.0,65,245,2.4
2023/03/03,16:00,26.5,0.0,66,269,2.1
2023/03/03,17:00,26.3,0.0,64,278,1.6
2023/03/03,18:00,24.9,0.0,74,286,2.1
2023/03/03,19:00,23.7,0.0,81,282,1.8
2023/03/03,20:00,23.1,0.0,86,295,2.5
2023/03/03,21:00,22.5,0.0,88,316,1.7
2023/03/03,22:00,22.5,0.0,88,324,1.4
2023/03/03,23:00,22.7,0.0,85,316,1.8
2023/03/04,00:00,22.5,0.0,87,302,1.3
2023/03/04,01:00,22.1,0.0,90,276,0.9
2023/03/04,02:00,21.7,0.0,91,273,0.5
2023/03/04,03:00,21.3,0.0,92,296,0.7
2023/03/04,04:00,20.9,0.0,94,298,0.8
2023/03/04,05:00,20.6,0.0,95,311,0.4
2023/03/04,06:00,20.2,0.0,95,128,0.7
2023/03/04,07:00,20.4,0.0,95,92,0.4
2023/03/04,08:00,23.0,0.0,87,177,0.4
2023/03/04,09:00,25.1,0.0,78,228,1.1
2023/03/04,10:00,26.1,0.0,73,271,2.8
2023/03/04,11:00,26.4,0.0,72,278,3.1
2023/03/04,12:00,27.0,0.0,68,274,2.8
2023/03/04,13:00,26.8,0.0,71,274,3.6
2023/03/04,14:00,26.8,0.0,72,273,3.3
2023/03/04,15:00,26.7,0.0,72,269,3.0
2023/03/04,16:00,25.3,0.0,78,278,2.7
2023/03/04,17:00,25.3,0.0,75,293,1.9
2023/03/04,18:00,25.0,0.0,76,270,2.0
2023/03/04,19:00,22.9,0.0,87,281,1.8
2023/03/04,20:00,22.3,0.0,89,288,1.2
2023/03/04,21:00,22.4,0.0,89,313,1.2
2023/03/04,22:00,22.4,0.0,88,267,1.1
2023/03/04,23:00,22.2,0.0,89,282,1.0
2023/03/05,00:00,22.0,0.0,91,301,1.0
2023/03/05,01:00,21.6,0.0,91,22,0.7
2023/03/05,02:00,21.5,0.0,90,23,0.1
2023/03/05,03:00,21.5,0.0,89,273,0.1
2023/03/05,04:00,21.3,0.0,91,130,0.5
2023/03/05,05:00,21.0,0.0,92,133,0.6
2023/03/05,06:00,20.6,0.0,93,68,0.9
2023/03/05,07:00,20.9,0.0,93,219,0.2
2023/03/05,08:00,22.1,0.0,89,222,0.7
2023/03/05,09:00,23.4,0.0,85,259,1.2
2023/03/05,10:00,26.0,0.0,75,224,0.7
2023/03/05,11:00,26.8,0.0,74,264,2.3
2023/03/05,12:00,27.7,0.0,67,269,2.2
2023/03/05,13:00,28.5,0.0,61,268,3.0
2023/03/05,14:00,26.9,0.0,69,271,3.1
2023/03/05,15:00,26.4,0.0,74,271,2.8
2023/03/05,16:00,25.0,0.0,79,274,2.1
2023/03/05,17:00,24.4,0.0,81,303,0.6
2023/03/05,18:00,24.2,0.0,82,275,0.8
2023/03/05,19:00,23.8,0.0,84,281,0.6
2023/03/05,20:00,23.6,0.0,83,285,0.7
2023/03/05,21:00,23.5,0.0,83,226,1.1
2023/03/05,22:00,23.4,0.0,83,196,0.5
2023/03/05,23:00,23.4,0.0,81,130,0.3
2023/03/06,00:00,23.2,0.0,83,14,0.2
2023/03/06,01:00,22.6,0.0,84,272,1.2
2023/03/06,02:00,21.9,0.0,88,285,0.4
2023/03/06,03:00,21.7,0.0,93,265,0.4
2023/03/06,04:00,20.9,0.0,94,8,0.3
2023/03/06,05:00,20.6,0.0,94,17,0.6
2023/03/06,06:00,20.7,0.0,94,293,0.7
2023/03/06,07:00,20.9,0.0,95,149,0.5
2023/03/06,08:00,22.1,0.0,93,249,0.2
2023/03/06,09:00,25.3,0.0,77,226,0.2
2023/03/06,10:00,27.9,0.0,67,241,1.3
2023/03/06,11:00,28.7,0.0,62,238,2.4
2023/03/06,12:00,29.5,0.0,57,250,2.9
2023/03/06,13:00,29.1,0.0,59,253,3.2
2023/03/06,14:00,28.8,0.0,62,247,3.1
2023/03/06,15:00,28.1,0.0,63,241,3.3
2023/03/06,16:00,28.1,0.0,63,244,2.0
2023/03/06,17:00,27.8,0.0,64,289,1.6
2023/03/06,18:00,26.3,0.0,70,270,2.4
2023/03/06,19:00,24.1,0.0,82,276,2.1
2023/03/06,20:00,23.4,0.0,86,305,2.1
2023/03/06,21:00,23.2,0.0,87,292,1.8
2023/03/06,22:00,23.0,0.0,88,306,1.8
2023/03/06,23:00,22.8,0.0,89,311,1.9
2023/03/07,00:00,22.7,0.0,91,293,1.6
2023/03/07,01:00,22.2,0.0,94,317,1.2
