Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/04/01,00:00,18.9,0.0,88,191,0.2
2022/04/01,01:00,18.1,0.0,84,168,0.7
2022/04/01,02:00,17.7,0.0,87,214,0.1
2022/04/01,03:00,17.5,0.0,87,123,0.3
2022/04/01,04:00,17.2,0.0,89,353,0.4
2022/04/01,05:00,17.0,0.0,89,300,0.7
2022/04/01,06:00,16.6,0.0,89,172,0.2
2022/04/01,07:00,16.7,0.0,92,327,0.2
2022/04/01,08:00,18.7,0.0,88,2,0.8
2022/04/01,09:00,20.9,0.0,78,311,0.2
2022/04/01,10:00,22.5,0.0,73,238,0.9
2022/04/01,11:00,23.2,0.0,70,235,2.0
2022/04/01,12:00,23.6,0.0,68,249,2.7
2022/04/01,13:00,23.9,0.0,67,255,3.0
2022/04/01,14:00,23.8,0.0,68,258,2.7
2022/04/01,15:00,23.8,0.0,66,240,2.5
2022/04/01,16:00,23.1,0.0,67,247,2.1
2022/04/01,17:00,22.3,0.0,71,263,1.7
2022/04/01,18:00,21.4,0.0,76,258,1.2
2022/04/01,19:00,20.9,0.0,78,281,1.2
2022/04/01,20:00,20.3,0.0,84,330,0.9
2022/04/01,21:00,20.2,0.0,85,163,0.4
2022/04/01,22:00,19.8,0.0,83,187,0.6
2022/04/01,23:00,19.3,0.0,82,192,1.1
2022/04/02,00:00,18.9,0.0,83,131,0.6
2022/04/02,01:00,18.7,0.0,86,170,0.2
2022/04/02,02:00,18.1,0.0,86,235,0.4
2022/04/02,03:00,18.3,0.0,84,294,0.6
2022/04/02,04:00,18.2,0.0,85,318,0.5
2022/04/02,05:00,17.8,0.0,85,205,0.5
2022/04/02,06:00,17.3,0.0,87,11,0.2
2022/04/02,07:00,17.5,0.0,87,357,0.1
2022/04/02,08:00,19.3,0.0,80,294,1.0
2022/04/02,09:00,20.8,0.0,75,276,1.2
2022/04/02,10:00,22.0,0.0,71,240,1.3
2022/04/02,11:00,24.0,0.0,63,245,1.7
2022/04/02,12:00,24.7,0.0,63,239,2.4
2022/04/02,13:00,24.8,0.0,64,243,2.4
2022/04/02,14:00,24.8,0.0,65,254,2.6
2022/04/02,15:00,24.7,0.0,65,256,3.0
2022/04/02,16:00,24.3,0.0,64,255,2.2
2022/04/02,17:00,23.9,0.0,67,271,2.0
2022/04/02,18:00,22.4,0.0,75,276,1.9
2022/04/02,19:00,20.7,0.0,79,228,1.5
2022/04/02,20:00,19.5,0.0,83,219,1.0
2022/04/02,21:00,19.0,0.0,85,276,1.0
2022/04/02,22:00,19.2,0.0,86,334,0.9
2022/04/02,23:00,19.4,S/D,S/D,S/D,S/D
2022/04/03,00:00,19.8,0.0,85,308,0.5
2022/04/03,01:00,19.5,0.0,88,219,0.5
2022/04/03,02:00,18.7,0.0,90,216,0.7
2022/04/03,03:00,18.5,0.0,91,124,0.5
2022/04/03,04:00,18.2,0.0,92,201,1.0
2022/04/03,05:00,17.7,0.0,93,118,0.5
2022/04/03,06:00,17.4,0.0,93,54,0.3
2022/04/03,07:00,17.6,0.0,93,358,0.8
2022/04/03,08:00,19.8,0.0,85,358,0.9
2022/04/03,09:00,22.1,0.0,76,272,1.0
2022/04/03,10:00,23.5,0.0,70,244,2.0
2022/04/03,11:00,24.1,0.0,66,247,2.8
2022/04/03,12:00,24.1,0.0,66,244,2.7
2022/04/03,13:00,24.6,0.0,65,260,2.4
2022/04/03,14:00,25.1,0.0,63,268,2.5
2022/04/03,15:00,25.0,0.0,64,271,2.7
2022/04/03,16:00,24.5,0.0,66,273,2.4
2022/04/03,17:00,24.2,0.0,65,232,2.0
2022/04/03,18:00,22.3,0.0,72,220,1.7
2022/04/03,19:00,20.6,0.0,80,232,1.4
2022/04/03,20:00,20.0,0.0,82,225,0.7
2022/04/03,21:00,19.6,0.0,84,231,0.9
2022/04/03,22:00,19.0,0.0,87,227,1.0
2022/04/03,23:00,18.7,0.0,88,204,0.7
2022/04/04,00:00,18.4,0.0,89,129,0.8
2022/04/04,01:00,18.0,0.0,90,112,1.2
2022/04/04,02:00,17.7,0.0,91,132,1.2
2022/04/04,03:00,17.5,0.0,92,130,0.8
2022/04/04,04:00,17.2,0.0,93,98,0.2
2022/04/04,05:00,17.1,0.0,94,157,0.1
2022/04/04,06:00,16.8,0.0,93,164,0.2
2022/04/04,07:00,17.2,0.0,94,310,0.2
2022/04/04,08:00,19.5,0.0,88,352,1.0
2022/04/04,09:00,21.7,0.0,79,283,1.3
2022/04/04,10:00,23.0,0.0,74,270,1.8
2022/04/04,11:00,24.3,0.0,69,263,1.9
2022/04/04,12:00,24.6,0.0,71,264,3.2
2022/04/04,13:00,23.9,0.0,74,269,3.2
2022/04/04,14:00,23.8,0.0,74,269,3.0
2022/04/04,15:00,24.0,0.0,73,273,2.6
2022/04/04,16:00,23.6,0.0,76,277,2.3
2022/04/04,17:00,23.5,0.0,75,274,2.1
2022/04/04,18:00,22.7,0.0,75,265,1.5
2022/04/04,19:00,21.3,0.0,82,278,1.7
2022/04/04,20:00,20.8,0.0,86,294,1.6
2022/04/04,21:00,20.6,0.0,86,319,1.1
2022/04/04,22:00,20.5,0.0,86,284,0.7
2022/04/04,23:00,20.3,0.0,87,257,0.6
2022/04/05,00:00,19.8,0.0,88,220,0.7
2022/04/05,01:00,19.4,0.0,88,204,0.6
2022/04/05,02:00,18.9,0.0,86,194,0.7
2022/04/05,03:00,19.0,0.0,84,206,0.3
2022/04/05,04:00,18.9,0.0,85,168,0.6
2022/04/05,05:00,19.0,0.0,85,168,0.2
2022/04/05,06:00,19.0,0.0,85,182,0.4
2022/04/05,07:00,18.9,0.0,86,201,0.5
2022/04/05,08:00,21.2,0.0,76,237,0.6
2022/04/05,09:00,23.7,0.0,69,293,0.4
2022/04/05,10:00,24.6,0.0,68,244,2.1
2022/04/05,11:00,25.7,0.0,65,261,1.8
