Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/03/01,00:00,21.1,0.0,88,277,1.0
2022/03/01,01:00,21.0,0.0,89,269,0.9
2022/03/01,02:00,20.4,0.0,92,275,1.3
2022/03/01,03:00,20.0,0.0,93,279,0.9
2022/03/01,04:00,19.8,0.0,93,271,0.9
2022/03/01,05:00,19.6,0.0,93,261,0.8
2022/03/01,06:00,19.6,0.0,92,251,0.3
2022/03/01,07:00,19.8,0.0,92,269,0.7
2022/03/01,08:00,20.3,0.0,89,274,0.5
2022/03/01,09:00,21.3,0.0,86,178,0.2
2022/03/01,10:00,23.1,0.0,78,219,0.8
2022/03/01,11:00,24.0,0.0,74,242,2.4
2022/03/01,12:00,24.6,0.0,72,260,2.1
2022/03/01,13:00,25.8,0.0,68,264,2.4
2022/03/01,14:00,26.6,0.0,65,259,2.8
2022/03/01,15:00,25.5,0.0,67,282,2.2
2022/03/01,16:00,25.4,0.0,68,271,2.2
2022/03/01,17:00,24.8,0.0,71,270,2.2
2022/03/01,18:00,22.7,0.0,81,287,1.8
2022/03/01,19:00,22.0,0.0,85,278,1.1
2022/03/01,20:00,21.7,0.0,87,235,0.6
2022/03/01,21:00,21.6,0.0,88,199,0.6
2022/03/01,22:00,21.5,0.0,87,177,0.4
2022/03/01,23:00,21.7,0.0,87,323,0.6
2022/03/02,00:00,21.6,0.0,88,232,0.5
2022/03/02,01:00,21.3,0.0,91,206,0.6
2022/03/02,02:00,20.8,0.0,93,298,0.7
2022/03/02,03:00,20.4,0.0,93,286,0.5
2022/03/02,04:00,20.3,0.0,94,274,0.8
2022/03/02,05:00,20.2,0.0,94,280,1.1
2022/03/02,06:00,19.7,0.0,94,293,0.9
2022/03/02,07:00,19.8,0.0,93,302,0.5
