Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/07/01,00:00,15.9,0.0,83,265,0.5
2022/07/01,01:00,15.8,0.0,83,346,0.3
2022/07/01,02:00,15.7,0.0,84,218,0.3
2022/07/01,03:00,15.5,0.0,85,187,0.2
2022/07/01,04:00,15.2,0.0,88,205,1.0
2022/07/01,05:00,14.9,0.0,91,218,0.9
2022/07/01,06:00,14.9,0.0,91,263,0.5
2022/07/01,07:00,14.8,0.0,91,183,0.1
2022/07/01,08:00,14.8,0.0,92,150,0.4
2022/07/01,09:00,15.1,0.0,90,154,0.1
2022/07/01,10:00,15.8,0.0,84,190,0.3
2022/07/01,11:00,16.0,0.0,83,231,1.3
2022/07/01,12:00,16.0,0.0,85,260,1.8
2022/07/01,13:00,16.3,0.0,85,249,2.1
2022/07/01,14:00,16.4,0.0,84,252,2.0
2022/07/01,15:00,17.1,0.0,81,275,1.9
2022/07/01,16:00,16.8,0.0,83,270,2.5
2022/07/01,17:00,16.1,0.0,86,266,2.4
2022/07/01,18:00,15.7,0.0,87,271,2.1
2022/07/01,19:00,15.7,0.0,87,276,1.5
2022/07/01,20:00,15.7,0.0,87,283,1.1
2022/07/01,21:00,15.6,0.0,87,276,0.8
2022/07/01,22:00,15.5,0.0,87,202,0.3
2022/07/01,23:00,15.4,0.0,88,160,0.9
2022/07/02,00:00,15.2,0.0,89,118,0.5
2022/07/02,01:00,15.2,0.0,89,89,0.2
2022/07/02,02:00,14.9,0.0,92,304,1.0
2022/07/02,03:00,14.7,0.0,93,318,0.9
2022/07/02,04:00,14.7,0.0,91,297,0.9
2022/07/02,05:00,14.7,0.0,91,309,0.7
2022/07/02,06:00,14.6,0.0,92,259,0.5
2022/07/02,07:00,14.5,0.0,95,271,0.0
2022/07/02,08:00,14.6,0.0,93,252,0.2
2022/07/02,09:00,14.9,0.0,92,277,0.5
2022/07/02,10:00,15.5,0.0,88,282,0.6
2022/07/02,11:00,16.0,0.0,85,234,0.8
2022/07/02,12:00,16.3,0.0,84,269,1.8
2022/07/02,13:00,16.7,0.0,83,267,2.4
2022/07/02,14:00,17.6,0.0,78,263,2.2
2022/07/02,15:00,17.8,0.0,77,247,2.6
2022/07/02,16:00,17.2,0.0,79,273,2.1
2022/07/02,17:00,16.9,0.0,79,278,2.4
2022/07/02,18:00,16.3,0.0,82,303,1.8
2022/07/02,19:00,15.0,0.0,87,330,1.3
2022/07/02,20:00,13.9,0.0,91,326,1.2
2022/07/02,21:00,13.4,0.0,91,320,1.1
2022/07/03,08:00,14.4,0.0,93,164,0.8
2022/07/03,10:00,S/D,0.0,S/D,188,1.2
2022/07/03,11:00,15.1,0.0,87,192,1.5
2022/07/03,12:00,15.8,0.0,81,192,1.3
2022/07/03,13:00,16.1,0.0,79,221,1.9
2022/07/03,14:00,16.4,0.0,77,238,2.0
2022/07/03,15:00,16.9,0.0,76,254,1.9
2022/07/03,17:00,16.7,0.0,76,251,2.0
2022/07/03,18:00,16.2,0.0,79,227,2.0
2022/07/03,19:00,15.8,0.0,83,227,1.9
2022/07/03,22:00,S/D,0.0,S/D,242,0.7
2022/07/03,23:00,15.4,0.0,86,254,0.3
2022/07/04,02:00,S/D,S/D,S/D,S/D,S/D
2022/07/04,05:00,S/D,0.0,S/D,88,0.6
2022/07/04,23:00,S/D,0.0,S/D,252,0.7
2022/07/05,00:00,15.4,0.0,84,231,0.8
2022/07/05,01:00,15.3,0.0,84,310,0.8
2022/07/05,02:00,15.2,0.0,85,328,0.5
2022/07/05,03:00,15.1,0.0,84,317,0.2
2022/07/05,04:00,14.9,0.0,87,304,1.3
2022/07/05,05:00,14.7,0.0,88,290,1.3
2022/07/05,06:00,14.6,0.0,88,281,1.2
2022/07/05,07:00,14.6,0.0,88,275,0.9
2022/07/05,08:00,14.7,0.0,87,294,0.5
2022/07/05,09:00,14.9,0.0,87,236,0.7
2022/07/05,10:00,15.2,0.0,85,136,0.4
2022/07/05,11:00,15.8,0.0,83,238,0.6
2022/07/05,12:00,16.8,0.0,80,236,1.8
2022/07/05,13:00,17.6,0.0,77,257,2.2
2022/07/05,14:00,18.2,0.0,75,253,2.4
2022/07/05,15:00,17.5,0.0,78,263,3.0
2022/07/05,16:00,16.6,0.0,81,270,2.6
2022/07/05,17:00,16.1,0.0,82,275,2.3
2022/07/05,18:00,15.4,0.0,85,283,1.8
2022/07/05,19:00,15.2,0.0,86,290,1.4
2022/07/05,20:00,15.1,0.0,86,317,1.1
2022/07/05,21:00,15.0,0.0,86,294,0.9
2022/07/05,22:00,14.7,0.0,86,274,0.4
2022/07/05,23:00,13.1,0.0,91,215,0.5
2022/07/06,00:00,12.3,0.0,94,125,1.2
2022/07/06,01:00,13.0,0.0,94,93,0.9
2022/07/06,02:00,13.8,0.0,91,45,0.4
2022/07/06,03:00,14.2,0.0,90,146,0.3
2022/07/06,04:00,14.3,0.0,90,185,0.6
2022/07/06,05:00,14.3,0.0,89,189,0.6
2022/07/06,06:00,14.2,0.0,89,185,0.6
2022/07/06,07:00,14.1,0.0,89,62,0.0
2022/07/06,08:00,14.6,0.0,85,322,0.6
2022/07/06,09:00,15.8,0.0,78,3,1.0
2022/07/06,10:00,16.9,0.0,75,232,0.9
2022/07/06,11:00,16.7,0.0,80,247,2.1
2022/07/06,12:00,17.4,0.0,76,253,2.2
2022/07/06,13:00,18.6,0.0,72,260,2.2
2022/07/06,14:00,18.7,0.0,73,278,2.3
2022/07/06,15:00,18.5,0.0,72,259,2.8
2022/07/06,16:00,18.1,0.0,74,275,2.8
2022/07/06,17:00,17.2,0.0,76,292,2.7
2022/07/06,18:00,15.7,0.0,83,309,2.5
2022/07/06,19:00,14.5,0.0,87,316,1.9
2022/07/06,20:00,13.5,0.0,90,329,1.6
2022/07/06,21:00,13.1,0.0,91,314,1.2
2022/07/06,22:00,12.2,0.0,92,341,0.6
2022/07/06,23:00,11.9,0.0,93,57,0.7
2022/07/07,00:00,11.7,0.0,93,62,1.1
2022/07/07,01:00,12.0,0.0,94,81,0.9
2022/07/07,02:00,13.1,0.0,92,72,0.9
2022/07/07,03:00,13.9,0.0,89,74,0.6
2022/07/07,04:00,14.2,0.0,89,75,1.2
2022/07/07,05:00,14.2,0.0,89,81,1.1
2022/07/07,06:00,14.2,0.0,89,89,0.5
2022/07/07,07:00,14.3,0.0,88,134,0.1
2022/07/07,08:00,14.6,0.0,87,114,0.4
2022/07/07,09:00,14.9,0.0,86,72,0.2
2022/07/07,10:00,15.3,0.0,85,22,0.4
2022/07/07,11:00,15.6,0.0,85,276,0.7
2022/07/07,12:00,15.8,0.0,85,278,1.3
2022/07/07,13:00,16.2,0.0,83,255,1.8
2022/07/07,14:00,16.6,0.0,80,253,1.7
