Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/08/01,00:00,12.2,0.0,95,138,0.6
2024/08/01,01:00,11.4,0.0,95,41,1.1
2024/08/01,02:00,12.3,0.0,96,41,0.1
2024/08/01,03:00,13.5,0.0,96,33,0.6
2024/08/01,04:00,14.2,0.0,95,297,0.1
2024/08/01,05:00,14.5,0.0,94,341,0.6
2024/08/01,06:00,14.5,0.0,93,12,0.7
2024/08/01,07:00,14.5,0.0,93,37,0.7
2024/08/01,08:00,14.7,0.0,91,72,1.2
2024/08/01,09:00,15.0,0.0,90,77,1.5
2024/08/01,10:00,15.8,0.0,86,6,0.6
2024/08/01,11:00,16.8,0.0,82,284,0.8
2024/08/01,12:00,18.4,0.0,76,264,1.6
2024/08/01,13:00,18.7,0.0,77,259,2.9
2024/08/01,14:00,18.2,0.0,79,256,3.0
2024/08/01,15:00,18.2,0.0,78,256,1.7
2024/08/01,16:00,18.9,0.0,76,262,2.4
2024/08/01,17:00,18.1,0.0,78,270,2.6
2024/08/01,18:00,16.5,0.0,85,263,1.9
2024/08/01,19:00,16.0,0.0,87,228,1.4
2024/08/01,20:00,15.9,0.0,88,180,0.6
2024/08/01,21:00,15.9,0.0,88,203,0.5
2024/08/01,22:00,15.8,0.0,88,147,0.9
2024/08/01,23:00,15.5,0.0,92,180,0.8
2024/08/02,00:00,15.4,0.0,92,148,1.1
2024/08/02,01:00,15.2,0.0,94,150,0.9
2024/08/02,02:00,15.2,0.0,92,178,0.5
2024/08/02,03:00,15.3,0.0,89,200,0.6
2024/08/02,04:00,15.3,0.0,87,165,0.3
2024/08/02,05:00,15.3,0.0,88,99,0.2
2024/08/02,06:00,15.1,0.0,90,163,0.5
2024/08/02,07:00,15.0,0.0,91,129,0.4
2024/08/02,08:00,15.2,0.0,88,56,0.1
2024/08/02,09:00,15.8,0.0,85,221,0.4
2024/08/02,10:00,16.3,0.0,82,225,0.7
2024/08/02,11:00,16.9,0.0,79,199,0.6
2024/08/02,12:00,17.6,0.0,77,172,1.0
2024/08/02,13:00,18.6,0.0,74,251,1.5
2024/08/02,14:00,19.7,0.0,71,232,2.0
2024/08/02,15:00,20.0,0.0,68,245,3.7
2024/08/02,16:00,19.5,0.0,68,241,2.9
2024/08/02,17:00,19.2,0.0,71,244,2.0
2024/08/02,18:00,17.9,0.0,79,267,1.7
2024/08/02,19:00,16.2,0.0,86,273,0.9
2024/08/02,20:00,14.7,0.0,90,345,0.8
2024/08/02,21:00,14.0,0.0,91,351,0.9
2024/08/02,22:00,13.6,0.0,93,1,0.8
2024/08/02,23:00,13.2,0.0,93,10,0.4
2024/08/03,00:00,13.0,0.0,94,14,1.3
2024/08/03,01:00,12.8,0.0,94,2,1.0
2024/08/03,02:00,13.0,0.0,94,26,1.2
2024/08/03,03:00,13.5,0.0,92,25,0.6
2024/08/03,04:00,14.3,0.0,91,11,0.5
2024/08/03,05:00,14.4,0.0,90,4,0.8
2024/08/03,06:00,14.6,0.0,89,12,0.9
2024/08/03,07:00,14.9,0.0,88,17,1.0
2024/08/03,08:00,15.2,0.0,87,356,1.0
2024/08/03,09:00,15.4,0.0,87,4,1.1
2024/08/03,10:00,16.0,0.0,84,337,0.9
2024/08/03,11:00,16.4,0.0,84,268,1.2
