Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/02/01,00:00,21.4,0.0,96,320,1.4
2025/02/01,01:00,21.1,0.0,98,310,1.1
2025/02/01,02:00,20.9,0.0,99,320,1.4
2025/02/01,03:00,20.6,0.0,100,317,1.6
2025/02/01,04:00,20.4,0.0,100,315,1.5
2025/02/01,05:00,20.3,0.0,100,308,1.6
2025/02/01,06:00,20.4,0.0,100,280,1.3
2025/02/01,07:00,20.4,0.0,100,298,1.4
2025/02/01,08:00,20.7,0.0,98,313,1.2
2025/02/01,09:00,22.0,0.0,88,298,2.7
2025/02/01,10:00,23.3,0.0,82,285,3.1
2025/02/01,11:00,24.0,0.0,78,288,4.0
2025/02/01,12:00,24.2,0.0,77,292,4.4
2025/02/01,13:00,24.8,0.0,74,303,4.8
2025/02/01,14:00,24.3,0.0,75,298,4.4
2025/02/01,15:00,22.7,0.0,82,292,3.9
2025/02/01,16:00,23.1,0.0,81,280,2.6
2025/02/01,17:00,23.8,0.0,78,286,1.8
2025/02/01,18:00,23.0,0.0,84,281,2.0
2025/02/01,19:00,21.6,0.0,94,273,1.3
2025/02/01,20:00,21.0,0.0,99,285,1.0
2025/02/01,21:00,20.9,0.0,100,324,0.8
2025/02/01,22:00,21.2,0.0,98,282,0.7
2025/02/01,23:00,21.4,0.0,96,279,0.7
2025/02/02,00:00,21.5,0.0,95,180,0.1
2025/02/02,01:00,21.6,0.0,94,203,0.1
2025/02/02,02:00,21.4,0.0,97,185,0.7
2025/02/02,03:00,21.3,0.0,97,239,0.9
2025/02/02,04:00,21.2,0.0,99,227,0.9
2025/02/02,05:00,20.9,0.0,100,294,1.0
2025/02/02,06:00,20.6,0.0,100,323,1.2
2025/02/02,07:00,21.0,0.0,100,241,0.3
2025/02/02,08:00,21.8,0.0,95,185,0.7
2025/02/02,09:00,23.0,0.0,88,199,0.7
2025/02/02,10:00,24.8,0.0,79,210,0.5
2025/02/02,11:00,26.7,0.0,70,263,1.4
2025/02/02,12:00,27.1,0.0,67,271,3.4
2025/02/02,13:00,27.1,0.0,68,273,3.7
2025/02/02,14:00,25.6,0.0,74,278,2.7
2025/02/02,15:00,27.3,0.0,64,281,2.5
2025/02/02,16:00,27.4,0.0,63,279,2.6
2025/02/02,17:00,27.0,0.0,66,273,2.5
2025/02/02,18:00,25.5,0.0,72,280,2.2
2025/02/02,19:00,23.3,0.0,82,288,1.6
2025/02/02,21:00,22.8,0.0,84,269,0.2
2025/02/02,22:00,22.7,0.0,85,220,0.9
2025/02/02,23:00,22.5,0.0,87,266,0.6
2025/02/03,00:00,22.5,0.0,86,308,0.3
2025/02/03,01:00,22.7,0.0,85,241,0.8
2025/02/03,02:00,22.7,0.0,85,254,0.0
2025/02/03,03:00,22.7,0.0,86,219,0.7
2025/02/03,04:00,22.1,0.0,90,275,1.2
2025/02/03,05:00,21.8,0.0,93,235,0.3
2025/02/03,06:00,21.6,0.0,93,284,1.1
2025/02/03,07:00,21.4,0.0,94,332,0.5
2025/02/03,08:00,23.3,0.0,81,169,0.7
2025/02/03,09:00,26.3,0.0,69,240,0.7
2025/02/03,10:00,27.2,0.0,66,269,2.6
2025/02/03,11:00,27.2,0.0,65,265,2.9
2025/02/03,12:00,27.8,0.0,62,269,3.0
2025/02/03,13:00,27.4,0.0,65,268,3.3
2025/02/03,14:00,27.1,0.0,64,281,3.3
2025/02/03,15:00,27.2,0.0,61,294,2.7
2025/02/03,16:00,28.3,0.0,58,277,2.3
2025/02/03,17:00,27.6,0.0,63,278,2.4
2025/02/03,18:00,25.9,0.0,73,274,1.9
2025/02/03,19:00,24.4,0.0,78,288,1.7
2025/02/03,20:00,23.4,0.0,85,298,1.5
2025/02/03,21:00,23.6,S/D,S/D,S/D,S/D
2025/02/03,22:00,22.5,S/D,91,291,1.2
2025/02/03,23:00,22.2,0.0,93,308,1.2
2025/02/04,00:00,22.2,0.0,91,285,0.9
2025/02/04,01:00,21.7,0.0,96,284,0.9
2025/02/04,02:00,21.4,0.0,97,306,0.8
2025/02/04,03:00,21.4,0.0,97,315,0.7
2025/02/04,04:00,21.5,0.0,96,235,0.4
2025/02/04,05:00,21.4,0.0,97,237,1.1
2025/02/04,06:00,21.4,0.0,95,286,0.6
2025/02/04,07:00,21.4,0.0,96,320,1.1
2025/02/04,08:00,22.1,0.0,91,267,1.3
2025/02/04,09:00,23.9,0.0,80,262,0.6
2025/02/04,10:00,25.7,0.0,72,262,1.4
2025/02/04,11:00,27.6,0.0,64,261,2.2
2025/02/04,12:00,27.7,0.0,64,271,3.2
2025/02/04,13:00,28.0,0.0,63,264,3.6
2025/02/04,14:00,27.5,0.0,66,261,2.9
2025/02/04,15:00,28.3,0.0,61,240,3.1
2025/02/04,16:00,27.8,0.0,64,245,3.0
2025/02/04,17:00,26.1,0.0,72,271,2.0
2025/02/04,18:00,25.1,0.0,77,281,2.0
2025/02/04,19:00,23.8,0.0,85,297,1.7
2025/02/04,20:00,23.4,0.0,88,314,1.3
2025/02/04,21:00,23.1,0.0,89,284,1.7
2025/02/04,22:00,22.8,0.0,94,278,1.7
2025/02/04,23:00,22.4,0.0,96,266,1.3
2025/02/05,00:00,22.0,0.0,97,312,1.1
2025/02/05,01:00,21.9,0.0,97,282,0.3
2025/02/05,02:00,21.7,0.0,98,296,1.1
2025/02/05,03:00,21.2,0.0,100,297,0.9
2025/02/05,04:00,20.7,0.0,100,273,0.7
2025/02/05,05:00,20.5,0.0,100,297,0.8
2025/02/05,06:00,20.4,0.0,100,315,1.2
2025/02/05,07:00,20.4,0.0,100,336,1.2
2025/02/05,08:00,20.7,0.0,100,330,1.5
2025/02/05,09:00,22.2,0.0,91,288,1.5
2025/02/05,10:00,23.9,0.0,83,280,2.4
2025/02/05,11:00,25.1,0.0,78,271,2.8
2025/02/05,12:00,25.4,0.0,76,277,3.0
2025/02/05,13:00,25.8,0.0,72,266,3.1
2025/02/05,14:00,26.0,0.0,71,266,2.9
