Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/01/01,00:00,20.9,0.0,80,307,0.3
2025/01/01,01:00,20.7,0.0,83,285,0.8
2025/01/01,02:00,20.1,0.0,87,283,1.0
2025/01/01,03:00,19.9,0.0,90,295,0.4
2025/01/01,04:00,19.8,0.0,89,315,0.5
2025/01/01,05:00,19.8,0.0,91,7,0.1
2025/01/01,06:00,19.9,0.0,89,36,0.7
2025/01/01,07:00,20.8,0.0,85,103,0.5
2025/01/01,08:00,22.6,0.0,75,89,0.9
2025/01/01,09:00,24.8,0.0,65,239,0.5
2025/01/01,10:00,26.9,0.0,60,259,1.9
2025/01/01,11:00,25.1,0.0,67,269,3.5
2025/01/01,12:00,25.8,0.0,64,263,3.6
2025/01/01,13:00,25.6,0.0,63,264,3.8
2025/01/01,14:00,25.5,0.0,62,277,3.4
2025/01/01,15:00,25.8,0.0,59,273,2.9
2025/01/01,16:00,25.7,0.0,59,295,3.0
2025/01/01,17:00,23.8,0.0,70,297,2.4
2025/01/01,18:00,22.7,0.0,74,314,2.0
2025/01/01,19:00,22.6,0.0,72,289,1.4
2025/01/01,20:00,21.8,0.0,79,316,0.7
2025/01/01,21:00,21.9,0.0,78,206,0.5
2025/01/01,22:00,21.6,0.0,82,217,0.6
2025/01/01,23:00,21.4,0.0,85,267,0.9
2025/01/02,00:00,20.6,0.0,88,290,0.6
2025/01/02,01:00,20.5,0.0,87,278,1.2
2025/01/02,02:00,20.2,0.0,87,301,1.0
2025/01/02,03:00,20.1,S/D,S/D,S/D,S/D
2025/01/02,04:00,19.9,0.0,88,317,1.2
2025/01/02,05:00,19.6,0.0,89,317,1.4
2025/01/02,06:00,19.4,0.0,90,310,0.3
2025/01/02,07:00,19.9,0.0,89,276,0.2
2025/01/02,08:00,21.3,0.0,82,299,0.6
