Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/01/01,00:00,20.2,0.0,88,126,0.2
2023/01/01,01:00,20.2,0.0,88,252,0.5
2023/01/01,02:00,20.3,0.0,88,182,0.9
2023/01/01,03:00,20.4,0.0,88,169,0.6
2023/01/01,04:00,20.3,0.0,89,224,0.9
2023/01/01,05:00,20.5,0.0,91,239,0.9
2023/01/01,06:00,20.3,0.0,94,226,0.9
2023/01/01,07:00,20.3,0.0,94,245,0.4
2023/01/01,08:00,21.2,0.0,90,274,0.8
2023/01/01,09:00,24.0,0.0,78,232,0.9
2023/01/01,10:00,24.3,0.0,77,256,2.6
2023/01/01,11:00,25.2,0.0,70,269,2.6
2023/01/01,12:00,25.9,0.0,66,271,2.6
2023/01/01,13:00,26.6,0.0,64,262,2.9
2023/01/01,14:00,26.6,0.0,66,276,3.2
2023/01/01,15:00,25.9,0.0,69,276,3.8
2023/01/01,16:00,24.0,0.0,74,288,3.1
2023/01/01,17:00,23.8,0.0,71,292,2.3
2023/01/01,18:00,22.9,0.0,75,276,1.8
2023/01/01,19:00,22.2,0.0,79,280,1.5
2023/01/01,20:00,21.4,0.0,83,285,1.0
2023/01/01,21:00,21.4,0.0,82,290,0.2
2023/01/01,22:00,21.4,0.0,81,271,0.9
2023/01/01,23:00,21.2,0.0,80,290,1.1
2023/01/02,00:00,20.8,0.0,84,280,1.0
2023/01/02,01:00,20.2,0.0,87,336,0.9
2023/01/02,02:00,20.3,0.0,86,266,0.8
2023/01/02,03:00,20.2,0.0,89,331,0.6
2023/01/02,04:00,20.2,0.0,89,319,0.8
2023/01/02,05:00,20.1,0.0,88,324,0.8
2023/01/02,06:00,19.8,0.0,89,359,0.5
2023/01/02,07:00,20.5,0.0,86,160,0.1
2023/01/02,08:00,21.9,0.0,78,233,0.5
2023/01/02,09:00,22.5,0.0,76,253,1.4
2023/01/02,10:00,24.8,0.0,67,245,1.3
2023/01/02,11:00,26.3,0.0,63,262,2.4
2023/01/02,12:00,26.5,0.0,61,252,3.2
2023/01/02,13:00,26.3,0.0,60,267,3.0
2023/01/02,14:00,26.9,0.0,59,272,2.8
2023/01/02,15:00,27.4,0.0,58,257,2.5
2023/01/02,16:00,26.3,0.0,65,262,2.9
2023/01/02,17:00,25.1,0.0,69,256,3.1
2023/01/02,18:00,23.6,0.0,77,283,2.0
2023/01/02,19:00,22.1,0.0,82,315,2.9
2023/01/02,20:00,21.2,0.0,86,310,3.1
2023/01/02,21:00,20.9,0.0,87,302,2.6
2023/01/02,22:00,20.5,0.0,89,325,2.5
2023/01/02,23:00,20.3,0.0,88,330,1.7
2023/01/03,00:00,20.2,0.0,88,320,1.2
2023/01/03,01:00,20.0,0.0,88,337,1.6
2023/01/03,02:00,19.5,0.0,89,328,1.6
2023/01/03,03:00,19.0,0.0,91,313,1.2
2023/01/03,04:00,18.9,0.0,93,301,1.4
2023/01/03,05:00,18.8,0.0,94,296,1.3
2023/01/03,06:00,18.7,0.0,95,292,1.0
2023/01/03,07:00,18.9,0.0,95,275,1.1
2023/01/03,08:00,19.3,0.0,92,266,0.5
2023/01/03,09:00,20.6,0.0,86,249,1.1
2023/01/03,10:00,22.3,0.0,81,245,1.7
2023/01/03,11:00,23.0,0.0,78,242,2.6
2023/01/03,12:00,23.0,0.0,77,256,2.8
2023/01/03,13:00,23.2,0.0,77,257,2.8
2023/01/03,14:00,23.3,0.0,76,265,2.7
2023/01/03,15:00,22.7,0.0,78,268,2.9
2023/01/03,16:00,22.3,0.0,79,267,2.3
2023/01/03,17:00,21.0,0.0,84,285,2.0
2023/01/03,18:00,20.6,0.0,85,292,1.4
2023/01/03,19:00,20.3,0.0,87,278,1.7
2023/01/03,20:00,19.9,0.0,89,286,1.9
2023/01/03,21:00,19.7,0.0,91,296,1.7
2023/01/03,22:00,19.5,0.0,92,316,1.3
2023/01/03,23:00,19.4,0.0,93,282,0.7
2023/01/04,00:00,19.2,0.0,93,280,1.1
2023/01/04,01:00,19.1,0.0,95,290,1.7
2023/01/04,02:00,18.9,0.0,95,315,1.7
2023/01/04,03:00,18.8,0.0,95,310,0.5
2023/01/04,04:00,18.9,0.0,95,226,0.7
2023/01/04,05:00,19.0,0.0,95,273,0.8
2023/01/04,06:00,18.8,0.0,95,271,1.0
2023/01/04,07:00,18.9,0.0,95,266,0.9
2023/01/04,08:00,19.4,0.0,92,287,1.3
2023/01/04,09:00,19.9,0.0,90,283,0.9
2023/01/04,10:00,21.8,0.0,83,266,1.6
2023/01/04,11:00,22.8,0.0,79,270,2.7
2023/01/04,12:00,22.9,0.0,77,278,3.8
2023/01/04,13:00,22.1,0.0,79,290,4.0
