Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/05/01,00:00,18.9,0.0,93,340,0.1
2025/05/01,01:00,18.8,0.0,88,245,0.4
2025/05/01,02:00,18.8,0.0,89,266,0.1
2025/05/01,03:00,18.5,0.0,93,356,0.5
2025/05/01,04:00,18.4,0.0,97,15,0.8
2025/05/01,05:00,18.0,0.0,99,357,0.8
2025/05/01,06:00,17.7,0.0,100,297,0.4
2025/05/01,07:00,17.4,0.0,100,297,0.5
2025/05/01,08:00,19.3,0.0,93,261,0.6
2025/05/01,09:00,20.4,0.0,87,269,1.3
2025/05/01,10:00,21.6,0.0,80,270,2.0
2025/05/01,11:00,22.9,0.0,72,289,1.0
2025/05/01,12:00,23.8,0.0,68,269,2.7
2025/05/01,13:00,24.9,0.0,60,259,3.1
2025/05/01,14:00,24.5,0.0,65,266,2.7
2025/05/01,15:00,24.1,0.0,65,252,2.3
2025/05/01,16:00,24.5,0.0,61,263,1.9
2025/05/01,17:00,24.0,0.0,64,277,2.1
2025/05/01,18:00,21.7,0.0,78,274,2.5
2025/05/01,19:00,20.5,0.0,86,278,1.5
2025/05/01,20:00,20.3,0.0,87,346,0.6
2025/05/01,21:00,20.5,0.0,83,281,0.7
2025/05/01,22:00,20.3,0.0,89,294,0.6
2025/05/01,23:00,19.9,0.0,93,300,0.2
2025/05/02,00:00,19.3,0.0,95,349,0.7
2025/05/02,01:00,19.1,0.0,96,312,0.4
2025/05/02,02:00,18.9,0.0,97,231,0.1
2025/05/02,03:00,18.5,0.0,97,315,0.4
2025/05/02,04:00,18.2,0.0,98,32,0.1
2025/05/02,05:00,18.2,0.0,99,60,0.3
2025/05/02,06:00,18.4,0.0,97,48,0.4
2025/05/02,07:00,18.6,0.0,98,224,0.2
2025/05/02,08:00,19.3,0.0,97,20,0.2
2025/05/02,09:00,20.8,0.0,87,321,0.8
2025/05/02,10:00,22.4,0.0,80,289,1.6
2025/05/02,11:00,23.9,0.0,71,284,1.9
2025/05/02,12:00,24.2,0.0,68,271,2.8
2025/05/02,13:00,24.0,0.0,67,267,2.7
2025/05/02,14:00,24.4,0.0,63,270,2.4
2025/05/02,15:00,24.8,0.0,62,275,2.3
2025/05/02,16:00,24.0,0.0,66,265,2.4
2025/05/02,17:00,23.4,0.0,69,280,2.0
2025/05/02,18:00,21.8,0.0,78,280,1.9
2025/05/02,19:00,20.8,0.0,86,297,1.2
2025/05/02,20:00,20.2,0.0,90,342,1.0
2025/05/02,21:00,19.9,0.0,91,314,1.3
2025/05/02,22:00,19.5,0.0,96,304,0.9
2025/05/02,23:00,18.8,0.0,98,22,0.3
2025/05/03,00:00,18.4,0.0,100,21,0.5
2025/05/03,01:00,18.1,0.0,99,61,0.8
2025/05/03,02:00,17.8,0.0,100,157,0.8
2025/05/03,03:00,17.4,0.0,100,62,0.1
2025/05/03,04:00,17.5,0.0,100,39,0.0
2025/05/03,05:00,17.7,0.0,99,245,0.5
2025/05/03,06:00,17.3,0.0,97,190,0.2
2025/05/03,07:00,17.1,0.0,98,3,0.4
2025/05/03,08:00,19.0,0.0,88,317,0.9
2025/05/03,09:00,20.3,0.0,81,278,1.2
2025/05/03,10:00,21.1,0.0,78,274,1.8
2025/05/03,11:00,22.4,0.0,71,275,2.5
2025/05/03,12:00,23.0,0.0,67,269,2.8
2025/05/03,13:00,23.4,0.0,64,272,2.3
2025/05/03,14:00,23.8,0.0,65,277,2.6
2025/05/03,15:00,24.0,0.0,66,279,2.6
2025/05/03,16:00,23.7,0.0,66,276,2.3
2025/05/03,17:00,22.6,0.0,70,292,2.3
2025/05/03,18:00,21.1,0.0,81,277,1.6
2025/05/03,19:00,20.3,0.0,86,289,1.0
2025/05/03,20:00,19.9,0.0,88,288,0.9
2025/05/03,21:00,19.4,0.0,88,282,0.4
2025/05/03,22:00,18.8,0.0,92,264,0.2
2025/05/03,23:00,18.4,0.0,94,151,0.4
2025/05/04,00:00,18.0,0.0,94,345,0.2
2025/05/04,01:00,17.8,0.0,96,27,0.9
2025/05/04,02:00,17.7,0.0,98,333,0.4
2025/05/04,03:00,17.7,0.0,99,287,0.3
2025/05/04,04:00,18.2,0.0,99,8,0.6
2025/05/04,05:00,18.6,0.0,98,353,1.1
2025/05/04,06:00,18.5,0.0,97,346,0.7
2025/05/04,07:00,18.3,0.0,97,119,0.2
2025/05/04,08:00,19.1,0.0,92,137,0.7
2025/05/04,09:00,21.2,0.0,79,278,0.2
2025/05/04,10:00,22.5,0.0,73,269,1.6
2025/05/04,11:00,22.9,0.0,71,261,2.8
2025/05/04,12:00,22.4,0.0,74,268,3.3
2025/05/04,13:00,22.6,0.0,75,279,3.0
2025/05/04,14:00,22.3,0.0,76,282,3.5
2025/05/04,15:00,22.7,0.0,71,289,3.0
2025/05/04,16:00,22.7,0.0,70,291,3.0
2025/05/04,17:00,21.7,0.0,76,287,2.6
2025/05/04,18:00,20.0,0.0,89,289,1.8
2025/05/04,19:00,19.0,0.0,96,314,1.0
2025/05/04,20:00,18.7,0.0,97,300,0.7
2025/05/04,21:00,18.3,0.0,97,341,0.3
2025/05/04,22:00,18.0,0.0,98,219,0.0
2025/05/04,23:00,17.9,0.0,99,117,0.2
2025/05/05,00:00,18.2,0.0,97,20,0.2
2025/05/05,01:00,18.4,0.0,96,6,0.1
2025/05/05,02:00,18.2,0.0,97,45,0.0
2025/05/05,03:00,17.9,0.0,99,333,0.7
2025/05/05,04:00,17.8,0.0,99,4,0.3
2025/05/05,05:00,18.0,0.0,99,229,0.1
2025/05/05,06:00,18.0,0.0,100,100,0.1
2025/05/05,07:00,18.2,0.0,100,141,0.1
2025/05/05,08:00,19.5,0.0,90,332,0.3
2025/05/05,09:00,20.4,0.0,84,236,1.0
2025/05/05,10:00,21.0,0.0,80,238,1.5
2025/05/05,11:00,22.3,0.0,75,266,2.2
2025/05/05,12:00,23.2,0.0,73,267,2.6
2025/05/05,13:00,23.4,0.0,73,280,2.9
2025/05/05,14:00,23.4,0.0,72,286,3.0
2025/05/05,15:00,22.5,0.0,77,280,2.8
2025/05/05,16:00,20.8,0.0,86,276,2.2
2025/05/05,17:00,20.6,0.0,85,295,1.6
2025/05/05,18:00,20.2,0.0,87,284,0.9
2025/05/05,19:00,19.7,0.0,91,306,0.8
2025/05/05,20:00,19.8,0.0,89,312,0.2
2025/05/05,21:00,20.1,0.0,83,115,0.0
2025/05/05,22:00,19.9,0.0,83,38,0.0
2025/05/05,23:00,20.0,0.0,80,282,0.1
2025/05/06,00:00,19.6,0.0,82,14,0.2
2025/05/06,01:00,19.1,0.0,89,201,0.0
2025/05/06,02:00,19.0,0.0,90,331,0.3
2025/05/06,03:00,18.7,0.0,94,334,0.4
2025/05/06,04:00,18.6,0.0,97,322,0.3
2025/05/06,05:00,18.7,0.0,100,287,0.7
2025/05/06,06:00,18.2,0.0,100,309,0.3
2025/05/06,07:00,18.2,0.0,100,335,0.6
2025/05/06,08:00,19.1,0.0,98,305,0.9
2025/05/06,09:00,20.4,0.0,87,275,1.0
2025/05/06,10:00,21.9,0.0,79,293,0.9
2025/05/06,11:00,23.1,0.0,73,249,2.1
2025/05/06,12:00,23.9,0.0,68,242,2.7
2025/05/06,13:00,23.9,0.0,69,255,2.9
2025/05/06,14:00,23.6,0.0,70,281,2.8
2025/05/06,15:00,22.5,0.0,72,280,2.5
2025/05/06,16:00,22.5,0.0,69,277,1.6
2025/05/06,17:00,22.1,0.0,69,278,1.5
2025/05/06,18:00,21.2,0.0,76,281,1.2
2025/05/06,19:00,20.4,0.0,84,250,0.7
2025/05/06,20:00,19.9,0.0,91,209,0.3
2025/05/06,21:00,19.4,0.0,94,179,0.2
2025/05/06,22:00,19.1,0.0,95,134,0.5
2025/05/06,23:00,18.7,0.0,95,120,0.1
2025/05/07,00:00,18.3,0.0,94,76,0.1
2025/05/07,01:00,18.0,0.0,96,168,0.0
2025/05/07,02:00,17.6,0.0,96,15,1.0
2025/05/07,03:00,17.6,0.0,98,294,0.1
2025/05/07,04:00,17.3,0.0,100,224,0.2
2025/05/07,05:00,17.1,0.0,100,9,1.3
2025/05/07,06:00,17.1,0.0,100,354,1.3
2025/05/07,07:00,17.9,0.0,100,347,1.1
2025/05/07,08:00,18.6,0.0,99,343,1.0
2025/05/07,09:00,20.7,0.0,84,302,1.2
2025/05/07,10:00,22.5,0.0,75,286,2.7
2025/05/07,11:00,23.2,0.0,69,284,2.9
2025/05/07,12:00,23.6,0.0,67,287,2.8
2025/05/07,13:00,22.9,0.0,73,282,3.5
2025/05/07,14:00,22.9,0.0,71,275,2.9
2025/05/07,15:00,23.7,0.0,65,294,2.2
2025/05/07,16:00,23.4,0.0,65,276,2.5
2025/05/07,17:00,22.8,0.0,68,284,1.9
2025/05/07,18:00,21.3,0.0,77,278,1.9
2025/05/07,19:00,20.3,0.0,86,307,0.8
2025/05/07,20:00,19.9,0.0,89,33,0.2
2025/05/07,21:00,19.5,0.0,91,277,0.2
2025/05/07,22:00,19.3,0.0,94,226,0.3
2025/05/07,23:00,18.7,0.0,94,10,0.7
2025/05/08,00:00,18.5,0.0,95,265,0.2
2025/05/08,01:00,18.0,0.0,97,0,0.9
2025/05/08,02:00,17.6,0.0,95,340,1.0
2025/05/08,03:00,17.5,0.0,98,4,1.2
2025/05/08,04:00,17.4,0.0,99,11,0.4
2025/05/08,05:00,17.4,0.0,100,358,1.1
2025/05/08,06:00,17.3,0.0,100,278,0.5
2025/05/08,07:00,17.1,0.0,100,270,0.0
2025/05/08,08:00,18.7,0.0,93,324,0.9
2025/05/08,09:00,20.8,0.0,81,277,1.4
2025/05/08,10:00,21.9,0.0,76,261,1.8
2025/05/08,11:00,22.5,0.0,73,274,2.2
2025/05/08,12:00,22.5,0.0,74,262,2.8
2025/05/08,13:00,22.5,0.0,74,265,2.7
2025/05/08,14:00,22.2,0.0,74,273,2.6
2025/05/08,15:00,22.5,0.0,69,250,2.7
2025/05/08,16:00,22.8,0.0,69,264,2.1
2025/05/08,17:00,22.5,0.0,72,246,1.8
2025/05/08,18:00,21.3,0.0,76,228,2.2
2025/05/08,19:00,20.1,0.0,82,209,0.9
2025/05/08,20:00,19.5,0.0,83,201,0.2
2025/05/08,21:00,18.9,0.0,85,1,0.0
2025/05/08,22:00,18.5,0.0,88,349,0.1
2025/05/08,23:00,18.1,0.0,90,340,0.9
2025/05/09,00:00,17.9,0.0,92,344,0.8
2025/05/09,01:00,17.6,0.0,95,304,0.1
2025/05/09,02:00,16.9,0.0,96,343,0.7
2025/05/09,03:00,16.7,0.0,98,4,1.5
2025/05/09,04:00,16.5,0.0,100,9,1.5
2025/05/09,05:00,16.5,0.0,100,357,1.3
2025/05/09,06:00,16.8,0.0,100,9,1.2
2025/05/09,07:00,17.5,0.0,100,347,1.1
2025/05/09,08:00,18.4,0.0,94,325,0.8
2025/05/09,09:00,19.7,0.0,81,308,1.6
2025/05/09,10:00,21.2,0.0,76,266,1.6
2025/05/09,11:00,21.7,0.0,75,261,2.6
2025/05/09,12:00,22.2,0.0,73,260,2.3
2025/05/09,13:00,22.2,0.0,73,266,3.2
2025/05/09,14:00,21.1,0.0,78,282,2.9
2025/05/09,15:00,20.8,0.0,77,286,2.7
2025/05/09,16:00,20.6,0.0,78,292,2.6
2025/05/09,17:00,20.0,0.0,82,290,2.1
2025/05/09,18:00,19.0,0.0,88,300,1.3
2025/05/09,19:00,18.3,0.0,92,316,0.9
2025/05/09,20:00,17.9,0.0,93,302,0.1
2025/05/09,21:00,17.7,0.0,93,277,0.2
2025/05/09,22:00,17.3,0.0,95,270,0.0
2025/05/09,23:00,16.9,0.0,97,155,0.3
2025/05/10,00:00,16.5,0.0,98,84,0.6
2025/05/10,01:00,16.4,0.0,100,87,0.8
2025/05/10,02:00,15.9,0.0,100,72,0.4
2025/05/10,03:00,15.7,0.0,100,107,0.6
2025/05/10,04:00,15.9,0.0,100,80,0.7
2025/05/10,05:00,16.5,0.0,100,88,0.4
2025/05/10,06:00,17.0,0.0,100,165,0.1
2025/05/10,07:00,16.9,0.0,100,20,0.1
2025/05/10,08:00,17.3,0.0,98,90,0.4
2025/05/10,09:00,19.4,0.0,84,121,0.2
2025/05/10,10:00,21.2,0.0,76,259,1.2
2025/05/10,11:00,21.9,0.0,75,271,2.2
2025/05/10,12:00,22.0,0.0,74,266,2.8
2025/05/10,13:00,22.2,0.0,73,268,3.0
2025/05/10,14:00,22.1,0.0,72,269,2.7
2025/05/10,15:00,22.2,0.0,71,273,2.6
2025/05/10,16:00,22.1,0.0,69,282,2.5
2025/05/10,17:00,21.2,0.0,74,296,2.4
2025/05/10,18:00,19.8,0.0,85,290,1.8
2025/05/10,19:00,18.6,0.0,95,314,1.1
2025/05/10,20:00,18.2,0.0,95,299,0.7
2025/05/10,21:00,17.9,0.0,94,333,0.4
2025/05/10,22:00,17.8,0.0,93,325,0.2
2025/05/10,23:00,17.2,0.0,94,11,0.6
2025/05/11,00:00,17.1,0.0,95,264,0.1
2025/05/11,01:00,16.8,0.0,97,167,0.0
2025/05/11,02:00,16.7,0.0,99,0,0.3
2025/05/11,03:00,16.7,0.0,99,31,0.4
2025/05/11,04:00,16.5,0.0,100,13,0.3
2025/05/11,05:00,16.6,0.0,100,9,1.1
2025/05/11,06:00,17.0,0.0,100,13,0.7
2025/05/11,07:00,17.1,0.0,100,80,0.3
2025/05/11,08:00,17.6,0.0,97,316,0.5
2025/05/11,09:00,18.5,0.0,89,223,0.5
2025/05/11,10:00,20.2,0.0,80,187,0.8
2025/05/11,11:00,21.5,0.0,76,241,2.8
2025/05/11,12:00,21.3,0.0,75,267,3.0
2025/05/11,13:00,21.5,0.0,75,277,2.7
2025/05/11,14:00,21.8,0.0,73,277,2.6
2025/05/11,15:00,21.8,0.0,74,271,3.0
2025/05/11,16:00,21.1,0.0,78,279,2.7
2025/05/11,17:00,19.8,0.0,84,293,2.2
2025/05/11,18:00,18.9,0.0,92,299,1.8
2025/05/11,19:00,18.3,0.0,95,312,1.2
