Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : FONAGRO
Departamento :,ICA,Provincia :,CHINCHA,Distrito :,ALTO LARAN
Latitud :,13°27'34'',Longitud :,76°9'6'',Altitud :,47 msnm.
Tipo :,EAMA - Meteorológica,Código :,4728B11C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/10/01,00:00,17.0,0.0,95,315,0.9
2025/10/01,01:00,16.6,0.0,98,327,1.2
2025/10/01,02:00,16.0,0.0,100,6,1.0
2025/10/01,03:00,15.7,0.0,100,330,0.1
2025/10/01,04:00,15.2,0.0,100,288,0.6
2025/10/01,05:00,15.1,0.0,99,249,0.1
2025/10/01,06:00,15.4,0.0,95,172,1.1
2025/10/01,07:00,15.8,0.0,94,170,1.1
2025/10/01,08:00,17.4,0.0,86,227,0.5
2025/10/01,09:00,19.3,0.0,78,244,0.7
2025/10/01,10:00,21.1,0.0,70,245,1.7
2025/10/01,11:00,22.0,0.0,68,249,2.6
2025/10/01,12:00,22.1,0.0,69,248,3.3
2025/10/01,13:00,21.9,0.0,70,267,2.9
2025/10/01,14:00,21.8,0.0,70,264,3.0
2025/10/01,15:00,21.9,0.0,67,258,2.7
2025/10/01,16:00,21.9,0.0,67,275,2.4
2025/10/01,17:00,21.5,0.0,67,269,2.1
2025/10/01,18:00,20.5,0.0,69,227,1.6
2025/10/01,19:00,18.7,0.0,78,215,0.9
2025/10/01,20:00,17.8,0.0,84,251,0.9
2025/10/01,21:00,17.3,0.0,86,217,0.2
2025/10/01,22:00,16.8,0.0,88,220,0.1
2025/10/01,23:00,16.3,0.0,90,281,0.4
2025/10/02,00:00,16.0,0.0,89,201,0.8
2025/10/02,01:00,15.3,0.0,94,210,0.3
2025/10/02,02:00,14.8,0.0,98,338,0.7
2025/10/02,03:00,14.5,0.0,98,300,0.4
