Fecha,"Imarpe Santa Rosa - Temperatura Med - Val (ºC)","Imarpe Santa Rosa - Precipitación Acumulada - Val (mm)","Imarpe Santa Rosa - Batería - Val (V)","Imarpe Santa Rosa - Humedad Relativa - Val (%)","Imarpe Santa Rosa - Direccion de Viento - Val (º)","Imarpe Santa Rosa - Velocidad de Viento - Val (m/s)","Imarpe Santa Rosa - Presion Atmosférica - Val (hPa)","Imarpe Santa Rosa - Radiación Solar - Val (W/m2)"
"2020-02-07 21:30",20.5,0.0,13.0,97,149,3.5,1015.9,0
"2020-02-07 21:40",20.5,0.0,13.0,98,150,3.6,1016.0,0
"2020-02-07 21:50",20.5,0.0,13.0,98,150,3.6,1016.0,0
"2020-02-07 22:00",20.4,0.0,13.0,98,149,3.7,1016.1,0
"2020-02-07 22:10",20.5,0.0,13.0,98,150,4.1,1016.2,0
"2020-02-07 22:20",20.5,0.0,13.0,99,151,4.4,1016.2,0
"2020-02-07 22:30",20.5,0.0,13.0,99,149,4.8,1016.2,0
"2020-02-07 22:40",20.5,0.0,13.0,99,146,4.2,1016.2,0
"2020-02-07 22:50",20.5,0.0,13.0,99,144,3.2,1016.2,0
"2020-02-07 23:00",20.6,0.0,13.0,99,144,2.9,1016.2,0
"2020-02-07 23:10",20.6,0.0,13.0,99,140,3.0,1016.2,0
"2020-02-07 23:20",20.6,0.0,13.0,99,139,2.8,1016.2,1
"2020-02-07 23:30",20.6,0.0,13.0,99,138,3.1,1016.2,0
"2020-02-07 23:40",20.7,0.0,13.0,99,141,3.0,1016.2,1
"2020-02-07 23:50",20.7,0.0,13.0,99,140,2.7,1016.2,0
"2020-02-08 00:00",20.6,0.0,13.0,99,144,2.4,1016.4,1
"2020-02-08 00:10",20.6,0.0,13.0,99,147,2.6,1016.4,0
"2020-02-08 00:20",20.5,0.0,12.9,99,144,2.0,1016.3,0
"2020-02-08 00:30",20.5,0.0,12.9,99,135,1.7,1016.2,0
"2020-02-08 00:40",20.6,0.0,12.9,99,135,2.1,1016.2,0
"2020-02-08 00:50",20.7,0.0,12.9,99,136,2.0,1016.1,0
"2020-02-08 01:00",20.7,0.0,12.9,99,143,2.5,1016.1,0
"2020-02-08 01:10",20.7,0.0,12.9,99,138,2.7,1016.0,0
"2020-02-08 01:20",20.5,0.0,12.9,98,144,2.2,1015.9,1
"2020-02-08 01:30",20.4,0.0,12.9,98,146,2.3,1015.9,0
"2020-02-08 01:40",20.4,0.0,12.9,99,149,2.9,1015.9,0
"2020-02-08 01:50",20.4,0.0,12.9,99,149,3.3,1015.8,0
"2020-02-08 02:00",20.4,0.0,12.9,99,141,2.5,1015.8,0
"2020-02-08 02:10",20.3,0.0,12.9,99,144,2.9,1015.8,0
"2020-02-08 02:20",20.3,0.0,12.9,99,151,3.7,1015.8,0
"2020-02-08 02:30",20.2,0.0,12.9,99,145,2.6,1015.8,0
"2020-02-08 02:40",20.2,0.0,12.9,99,141,1.9,1015.8,0
"2020-02-08 02:50",20.2,0.0,12.9,99,141,1.5,1015.9,0
"2020-02-08 03:00",20.2,0.0,12.9,99,140,1.7,1015.8,0
"2020-02-08 03:10",20.2,0.0,12.9,99,143,1.9,1015.8,0
"2020-02-08 03:20",20.1,0.0,12.9,99,146,2.0,1015.8,0
"2020-02-08 03:30",20.2,0.0,12.9,100,139,1.8,1015.7,0
"2020-02-08 03:40",20.2,0.0,12.9,100,142,2.3,1015.7,0
"2020-02-08 03:50",20.2,0.0,12.9,100,136,2.3,1015.7,0
"2020-02-08 04:00",20.3,0.0,12.9,100,138,2.4,1015.7,0
"2020-02-08 04:10",20.5,0.0,12.9,100,138,2.4,1015.7,0
"2020-02-08 04:20",20.6,0.0,12.9,100,136,2.7,1015.7,0
"2020-02-08 04:30",20.5,0.0,12.9,100,141,2.6,1015.7,0
"2020-02-08 04:40",20.4,0.0,12.9,100,137,2.5,1015.7,0
"2020-02-08 04:50",20.3,0.0,12.9,100,139,2.7,1015.7,0
"2020-02-08 05:00",20.2,0.1,12.9,100,142,2.1,1015.8,0
"2020-02-08 05:10",20.1,0.0,12.9,100,148,2.2,1015.8,0
"2020-02-08 05:20",20.1,0.0,12.9,100,148,2.1,1015.9,0
"2020-02-08 05:30",20.0,0.0,12.8,100,146,1.9,1015.8,0
"2020-02-08 05:40",19.9,0.0,12.9,100,148,1.9,1015.9,0
"2020-02-08 05:50",20.0,0.0,12.9,100,141,1.5,1016.0,0
"2020-02-08 06:00",20.0,0.0,12.8,100,135,2.2,1016.0,0
"2020-02-08 06:10",20.1,0.1,12.8,100,136,2.0,1016.0,0
"2020-02-08 06:20",20.1,0.0,12.8,100,136,1.8,1016.1,0
"2020-02-08 06:30",20.0,0.0,12.8,100,139,1.9,1016.1,4
"2020-02-08 06:40",20.0,0.0,12.8,100,138,2.0,1016.2,13
"2020-02-08 06:50",19.9,0.0,12.9,100,140,1.9,1016.2,28
"2020-02-08 07:00",19.9,0.0,13.0,100,143,1.7,1016.3,42
"2020-02-08 07:10",19.9,0.0,13.0,100,140,1.6,1016.4,45
"2020-02-08 07:20",19.9,0.0,13.1,100,142,1.6,1016.5,61
"2020-02-08 07:30",20.0,0.0,13.4,100,138,1.7,1016.4,100
"2020-02-08 07:40",20.3,0.0,13.6,100,143,2.2,1016.5,144
"2020-02-08 07:50",20.3,0.0,13.5,100,137,2.2,1016.6,100
"2020-02-08 08:00",20.7,0.0,13.5,100,138,2.4,1016.7,108
"2020-02-08 08:10",20.7,0.0,13.6,100,142,2.4,1016.7,124
"2020-02-08 08:20",20.7,0.0,13.6,100,141,2.2,1016.7,151
"2020-02-08 08:30",20.7,0.0,13.7,100,144,2.6,1016.7,171
"2020-02-08 08:40",20.8,0.0,13.8,100,141,2.4,1016.7,185
"2020-02-08 08:50",21.0,0.0,13.9,100,134,2.7,1016.8,203
"2020-02-08 09:00",21.4,0.0,13.9,100,131,2.8,1016.8,213
"2020-02-08 09:10",21.5,0.0,14.0,100,136,3.2,1016.8,253
"2020-02-08 09:20",21.8,0.0,14.0,100,136,2.8,1016.8,304
"2020-02-08 09:30",22.1,0.0,14.0,100,135,2.8,1016.7,306
"2020-02-08 09:40",22.0,0.0,14.0,100,140,3.2,1016.6,280
"2020-02-08 09:50",21.4,0.0,14.0,100,150,3.5,1016.6,292
"2020-02-08 10:00",21.1,0.0,14.0,99,152,3.3,1016.5,301
"2020-02-08 10:10",21.2,0.0,14.0,99,157,2.4,1016.6,366
"2020-02-08 10:20",21.6,0.0,14.0,99,156,2.0,1016.5,492
"2020-02-08 10:30",21.3,0.0,14.0,99,149,3.1,1016.4,457
"2020-02-08 10:40",21.3,0.0,14.0,98,149,3.0,1016.4,381
"2020-02-08 10:50",21.4,0.0,14.0,98,150,3.1,1016.4,390
"2020-02-08 11:00",21.8,0.0,14.1,98,153,2.8,1016.3,736
"2020-02-08 11:10",22.4,0.0,14.0,98,170,2.5,1016.3,521
"2020-02-08 11:20",22.3,0.0,14.1,97,171,2.7,1016.2,668
"2020-02-08 11:30",22.8,0.0,14.1,96,166,2.5,1016.2,673
"2020-02-08 11:40",22.8,0.0,14.1,95,179,2.7,1016.2,581
"2020-02-08 11:50",22.8,0.0,14.1,94,187,3.1,1016.1,651
"2020-02-08 12:00",23.2,0.0,14.1,93,187,3.2,1016.1,1030
"2020-02-08 12:10",23.8,0.0,14.1,92,188,3.2,1016.1,1192
"2020-02-08 12:20",24.1,0.0,14.1,90,202,3.1,1016.1,1055
"2020-02-08 12:30",24.3,0.0,14.1,89,204,3.1,1016.0,1144
"2020-02-08 12:40",24.7,0.0,14.1,87,200,2.9,1015.9,1124
"2020-02-08 12:50",24.6,0.0,14.1,85,193,3.2,1015.9,1124
"2020-02-08 13:00",24.5,0.0,14.1,85,190,3.4,1015.8,1144
"2020-02-08 13:10",24.2,0.0,14.1,85,187,4.1,1015.7,1104
"2020-02-08 13:20",24.2,0.0,14.1,85,175,3.4,1015.6,861
"2020-02-08 13:30",23.7,0.0,14.1,86,173,3.3,1015.6,782
"2020-02-08 13:40",24.3,0.0,14.1,87,185,2.9,1015.5,975
"2020-02-08 13:50",24.8,0.0,14.1,86,180,3.0,1015.4,1009
"2020-02-08 14:00",24.6,0.0,14.1,84,179,3.2,1015.3,996
"2020-02-08 14:10",23.9,0.0,14.1,85,177,3.3,1015.3,985
"2020-02-08 14:20",24.5,0.0,14.1,85,179,3.2,1015.2,952
"2020-02-08 14:30",24.3,0.0,14.1,85,171,3.2,1015.1,964
"2020-02-08 14:40",23.8,0.0,14.1,86,176,3.4,1015.1,933
"2020-02-08 14:50",24.1,0.0,14.1,86,185,3.6,1015.0,898
"2020-02-08 15:00",23.8,0.0,14.1,86,186,3.8,1015.0,870
"2020-02-08 15:10",23.9,0.0,14.1,87,190,3.9,1014.8,838
"2020-02-08 15:20",23.8,0.0,14.1,87,188,4.0,1014.7,811
"2020-02-08 15:30",23.8,0.0,14.1,88,187,3.5,1014.6,784
"2020-02-08 15:40",23.8,0.0,14.1,87,185,3.7,1014.6,759
"2020-02-08 15:50",23.6,0.0,14.1,88,186,3.7,1014.5,706
"2020-02-08 16:00",23.7,0.0,14.1,88,185,3.6,1014.5,669
"2020-02-08 16:10",23.9,0.0,14.1,88,183,3.3,1014.3,638
"2020-02-08 16:20",23.8,0.0,14.1,88,180,3.2,1014.3,592
"2020-02-08 16:30",23.5,0.0,14.1,88,169,3.1,1014.2,551
"2020-02-08 16:40",23.6,0.0,14.1,89,164,2.8,1014.2,509
"2020-02-08 16:50",23.2,0.0,14.1,89,159,3.3,1014.2,465
"2020-02-08 17:00",23.0,0.0,14.1,90,164,3.5,1014.2,426
"2020-02-08 17:10",22.8,0.0,14.1,90,155,3.7,1014.1,380
"2020-02-08 17:20",22.3,0.0,14.1,91,149,4.5,1014.3,332
"2020-02-08 17:30",22.2,0.0,14.1,92,153,4.0,1014.3,290
"2020-02-08 17:40",22.3,0.0,14.0,93,153,3.7,1014.4,248
"2020-02-08 17:50",22.2,0.0,14.0,94,152,4.0,1014.4,202
"2020-02-08 18:00",22.1,0.0,14.0,94,149,4.3,1014.4,159
"2020-02-08 18:10",21.9,0.0,14.0,94,150,4.8,1014.6,117
"2020-02-08 18:20",21.8,0.0,13.9,95,149,4.7,1014.6,78
"2020-02-08 18:30",21.8,0.0,13.2,95,149,4.2,1014.7,42
"2020-02-08 18:40",21.7,0.0,13.1,95,145,3.8,1014.9,17
"2020-02-08 18:50",21.6,0.0,13.0,95,141,3.1,1015.0,5
"2020-02-08 19:00",21.6,0.0,13.0,96,140,3.0,1015.1,0
"2020-02-08 19:10",21.7,0.0,13.0,96,139,3.2,1015.2,-1
"2020-02-08 19:20",21.7,0.0,13.0,96,139,3.6,1015.3,-1
"2020-02-08 19:30",21.7,0.0,13.0,96,141,3.2,1015.3,0
"2020-02-08 19:40",21.6,0.0,13.0,96,139,3.0,1015.4,-1
"2020-02-08 19:50",21.5,0.0,13.0,96,142,3.0,1015.4,-1
"2020-02-08 20:00",21.5,0.0,13.0,96,137,2.9,1015.6,-1
"2020-02-08 20:10",21.5,0.0,13.0,96,138,2.9,1015.7,-1
"2020-02-08 20:20",21.4,0.0,13.0,97,140,2.6,1015.8,-1
"2020-02-08 20:30",21.4,0.0,13.0,97,141,2.8,1015.9,-1
"2020-02-08 20:40",21.2,0.0,13.0,97,138,2.6,1016.0,-1
"2020-02-08 20:50",21.2,0.0,13.0,97,142,2.5,1016.1,-1
"2020-02-08 21:00",21.1,0.0,13.0,97,143,2.5,1016.1,-1
"2020-02-08 21:10",21.0,0.0,13.0,97,141,2.3,1016.3,-1
"2020-02-08 21:20",21.1,0.0,13.0,98,135,2.2,1016.3,-1
"2020-02-08 21:30",21.1,0.0,13.0,98,139,2.2,1016.4,-1
"2020-02-08 21:40",21.1,0.0,13.0,98,140,2.0,1016.5,-1
"2020-02-08 21:50",21.0,0.0,13.0,98,150,2.6,1016.6,-1
"2020-02-08 22:00",21.0,0.0,13.0,98,150,2.6,1016.6,-1
"2020-02-08 22:10",20.9,0.0,13.0,98,144,1.9,1016.6,0
"2020-02-08 22:20",20.9,0.0,13.0,98,144,1.8,1016.6,-1
"2020-02-08 22:30",20.9,0.0,13.0,99,137,1.8,1016.6,-1
"2020-02-08 22:40",20.8,0.0,13.0,99,139,1.8,1016.6,-1
"2020-02-08 22:50",20.8,0.0,13.0,99,149,1.9,1016.6,-1
"2020-02-08 23:00",20.8,0.0,13.0,99,144,1.8,1016.6,-1
"2020-02-08 23:10",20.8,0.0,13.0,99,143,1.5,1016.6,-1
"2020-02-08 23:20",20.9,0.0,13.0,99,136,1.8,1016.6,0
"2020-02-08 23:30",20.9,0.0,13.0,99,137,2.0,1016.6,-1
"2020-02-08 23:40",21.0,0.0,13.0,100,133,2.1,1016.6,-1
"2020-02-08 23:50",21.1,0.0,13.0,100,135,2.1,1016.6,0
"2020-02-09 00:00",21.1,0.0,12.9,100,135,2.2,1016.6,0
"2020-02-09 00:10",21.2,0.0,12.9,100,133,2.2,1016.5,0
"2020-02-09 00:20",21.2,0.0,12.9,100,132,2.4,1016.5,0
"2020-02-09 00:30",21.2,0.0,12.9,100,135,2.3,1016.5,0
"2020-02-09 00:40",21.2,0.0,12.9,100,133,2.3,1016.4,0
"2020-02-09 00:50",21.1,0.0,12.9,99,141,2.4,1016.4,0
"2020-02-09 01:00",21.0,0.0,12.9,99,133,2.3,1016.3,0
"2020-02-09 01:10",21.1,0.0,12.9,100,131,2.0,1016.3,0
"2020-02-09 01:20",21.1,0.0,12.9,100,137,2.8,1016.3,1
"2020-02-09 01:30",21.0,0.0,12.9,100,140,2.1,1016.1,1
"2020-02-09 01:40",20.9,0.0,12.9,100,143,2.0,1016.0,0
"2020-02-09 01:50",20.9,0.0,12.9,100,141,2.1,1016.0,0
"2020-02-09 02:00",20.8,0.0,12.9,100,134,2.1,1015.9,0
"2020-02-09 02:10",21.0,0.0,12.9,100,136,2.7,1015.9,0
"2020-02-09 02:20",20.9,0.0,12.9,100,141,2.8,1015.9,1
"2020-02-09 02:30",20.7,0.0,12.9,100,143,2.4,1015.9,1
"2020-02-09 02:40",20.6,0.0,12.9,100,147,2.7,1015.8,0
"2020-02-09 02:50",20.5,0.0,12.9,100,152,2.9,1015.8,0
"2020-02-09 03:00",20.5,0.0,12.9,100,149,2.8,1015.7,0
"2020-02-09 03:10",20.4,0.0,12.9,100,146,2.2,1015.8,0
"2020-02-09 03:20",20.4,0.0,12.9,100,147,2.6,1015.8,0
"2020-02-09 03:30",20.3,0.0,12.9,100,150,3.2,1015.8,0
"2020-02-09 03:40",20.3,0.0,12.9,100,150,3.5,1015.7,0
"2020-02-09 03:50",20.2,0.0,12.9,100,144,2.8,1015.7,0
"2020-02-09 04:00",20.2,0.0,12.9,100,145,3.4,1015.8,0
"2020-02-09 04:10",20.1,0.0,12.9,100,143,2.7,1015.8,0
"2020-02-09 04:20",20.1,0.0,12.9,100,151,3.1,1015.8,0
"2020-02-09 04:30",20.1,0.0,12.9,100,150,3.3,1015.8,0
"2020-02-09 04:40",20.1,0.0,12.9,100,138,2.2,1015.8,0
"2020-02-09 04:50",20.1,0.0,12.8,100,142,2.0,1015.8,0
"2020-02-09 05:00",20.1,0.0,12.8,100,147,2.5,1015.8,0
"2020-02-09 05:10",20.1,0.0,12.8,100,144,2.4,1015.8,0
"2020-02-09 05:20",20.1,0.0,12.8,100,147,3.1,1015.9,0
"2020-02-09 05:30",20.1,0.0,12.8,100,152,3.0,1016.0,0
"2020-02-09 05:40",20.1,0.0,12.8,100,147,2.9,1016.1,0
"2020-02-09 05:50",20.1,0.0,12.8,100,142,2.4,1016.1,0
"2020-02-09 06:00",20.1,0.0,12.8,100,147,2.4,1016.2,0
"2020-02-09 06:10",20.1,0.0,12.8,100,140,2.1,1016.2,0
"2020-02-09 06:20",20.2,0.0,12.8,100,135,2.4,1016.2,1
"2020-02-09 06:30",20.2,0.0,12.8,100,132,2.4,1016.3,3
"2020-02-09 06:40",20.3,0.0,12.8,100,136,2.2,1016.4,8
"2020-02-09 06:50",20.3,0.0,12.8,100,134,2.4,1016.5,16
"2020-02-09 07:00",20.3,0.0,12.9,100,133,3.0,1016.5,36
"2020-02-09 07:10",20.4,0.0,13.2,100,138,3.0,1016.5,77
"2020-02-09 07:20",20.6,0.0,13.5,100,132,2.9,1016.6,124
"2020-02-09 07:30",20.8,0.0,13.6,100,130,2.7,1016.6,138
"2020-02-09 07:40",21.0,0.0,13.7,100,130,2.7,1016.6,169
"2020-02-09 07:50",21.3,0.0,13.8,100,131,3.0,1016.7,235
"2020-02-09 08:00",21.5,0.0,13.9,100,134,3.2,1016.8,284
"2020-02-09 08:10",21.6,0.0,14.0,100,137,3.3,1016.8,349
"2020-02-09 08:20",21.6,0.0,14.0,100,143,3.4,1016.8,342
"2020-02-09 08:30",21.6,0.0,14.0,100,146,3.1,1016.9,334
"2020-02-09 08:40",21.5,0.0,14.0,99,146,3.2,1016.9,267
"2020-02-09 08:50",21.3,0.0,14.0,98,141,3.4,1016.8,271
"2020-02-09 09:00",21.4,0.0,14.0,98,142,3.8,1016.8,356
"2020-02-09 09:10",21.6,0.0,14.0,97,142,3.4,1016.8,366
"2020-02-09 09:20",21.7,0.0,14.0,97,142,3.3,1016.8,379
"2020-02-09 09:30",21.6,0.0,14.0,96,150,4.2,1016.8,525
"2020-02-09 09:40",21.4,0.0,14.0,95,152,5.0,1016.7,583
"2020-02-09 09:50",21.5,0.0,14.0,95,153,4.5,1016.8,612
"2020-02-09 10:00",21.6,0.0,14.1,95,151,4.8,1016.8,644
"2020-02-09 10:10",21.5,0.0,14.1,94,151,4.8,1016.8,614
"2020-02-09 10:20",21.6,0.0,14.1,94,153,4.6,1016.8,745
"2020-02-09 10:30",21.8,0.0,14.1,93,152,4.4,1016.8,816
"2020-02-09 10:40",22.0,0.0,14.1,93,154,4.4,1016.8,844
"2020-02-09 10:50",22.3,0.0,14.1,92,156,4.5,1016.7,864
"2020-02-09 11:00",22.6,0.0,14.1,91,158,3.8,1016.8,886
"2020-02-09 11:10",22.9,0.0,14.1,90,164,3.5,1016.7,905
"2020-02-09 11:20",23.3,0.0,14.1,89,168,3.4,1016.7,928
"2020-02-09 11:30",22.9,0.0,14.1,87,171,3.9,1016.6,949
"2020-02-09 11:40",22.7,0.0,14.1,88,172,3.8,1016.6,968
"2020-02-09 11:50",22.5,0.0,14.1,88,173,4.3,1016.4,989
"2020-02-09 12:00",22.8,0.0,14.1,89,167,3.9,1016.3,1001
"2020-02-09 12:10",22.5,0.0,14.1,89,169,4.6,1016.2,1014
"2020-02-09 12:20",22.7,0.0,14.1,89,171,4.7,1016.1,1024
"2020-02-09 12:30",22.6,0.0,14.1,89,170,4.8,1016.0,1030
"2020-02-09 12:40",22.9,0.0,14.1,89,167,4.0,1016.0,1034
"2020-02-09 12:50",23.5,0.0,14.1,88,164,3.8,1016.0,1036
"2020-02-09 13:00",23.9,0.0,14.1,87,164,3.5,1015.9,1037
"2020-02-09 13:10",23.8,0.0,14.1,85,163,3.7,1015.8,1036
"2020-02-09 13:20",23.1,0.0,14.1,85,170,4.4,1015.8,1035
"2020-02-09 13:30",23.0,0.0,14.1,87,171,4.4,1015.7,1028
"2020-02-09 13:40",23.0,0.0,14.1,87,169,4.5,1015.6,1018
"2020-02-09 13:50",23.2,0.0,14.1,88,171,4.0,1015.5,1006
"2020-02-09 14:00",23.5,0.0,14.1,88,169,3.9,1015.4,995
"2020-02-09 14:10",23.7,0.0,14.1,87,167,3.8,1015.2,977
"2020-02-09 14:20",23.8,0.0,14.1,86,170,4.2,1015.2,986
"2020-02-09 14:30",23.5,0.0,14.1,86,172,4.5,1015.1,1026
"2020-02-09 14:40",23.0,0.0,14.1,86,171,4.7,1015.0,837
"2020-02-09 14:50",23.6,0.0,14.1,87,164,3.7,1015.0,717
"2020-02-09 15:00",23.4,0.0,14.1,87,168,3.6,1015.0,596
"2020-02-09 15:10",23.0,0.0,14.1,87,168,4.1,1014.8,587
"2020-02-09 15:20",23.0,0.0,14.1,88,170,4.4,1014.8,719
"2020-02-09 15:30",23.1,0.0,14.1,88,171,4.3,1014.7,829
"2020-02-09 15:40",23.7,0.0,14.1,88,164,3.5,1014.7,843
"2020-02-09 15:50",23.6,0.0,14.1,87,165,3.9,1014.6,788
"2020-02-09 16:00",23.4,0.0,14.1,87,159,4.2,1014.5,751
"2020-02-09 16:10",22.8,0.0,14.1,87,156,4.4,1014.5,428
"2020-02-09 16:20",22.4,0.0,14.1,88,152,5.1,1014.4,471
"2020-02-09 16:30",22.5,0.0,14.1,90,154,5.0,1014.4,571
"2020-02-09 16:40",22.4,0.0,14.1,90,156,5.1,1014.3,493
"2020-02-09 16:50",22.4,0.0,14.1,91,153,4.9,1014.3,450
"2020-02-09 17:00",22.1,0.0,14.1,91,152,4.8,1014.4,282
"2020-02-09 17:10",21.9,0.0,14.1,92,152,5.0,1014.4,233
"2020-02-09 17:20",22.0,0.0,14.1,92,148,4.4,1014.4,237
"2020-02-09 17:30",21.9,0.0,14.1,93,147,4.1,1014.4,139
"2020-02-09 17:40",21.8,0.0,14.0,93,145,3.5,1014.5,112
"2020-02-09 17:50",21.8,0.0,14.0,93,143,3.3,1014.6,93
"2020-02-09 18:00",21.9,0.0,14.0,93,142,3.0,1014.6,87
"2020-02-09 18:10",21.8,0.0,14.0,93,138,3.2,1014.7,81
"2020-02-09 18:20",21.7,0.0,14.0,93,139,3.3,1014.7,53
"2020-02-09 18:30",21.7,0.0,13.7,93,142,3.1,1014.8,35
"2020-02-09 18:40",21.5,0.0,13.1,93,139,3.2,1014.9,18
"2020-02-09 18:50",21.5,0.0,13.0,94,135,3.2,1014.8,4
"2020-02-09 19:00",21.5,0.0,13.0,94,135,3.0,1015.0,1
"2020-02-09 19:10",21.5,0.0,13.0,94,132,3.2,1015.0,0
"2020-02-09 19:20",21.5,0.0,13.0,94,131,3.4,1015.2,0
