Fecha,"Imarpe Santa Rosa - Temperatura Med - Val (ºC)","Imarpe Santa Rosa - Precipitación Acumulada - Val (mm)","Imarpe Santa Rosa - Batería - Val (V)","Imarpe Santa Rosa - Humedad Relativa - Val (%)","Imarpe Santa Rosa - Direccion de Viento - Val (º)","Imarpe Santa Rosa - Velocidad de Viento - Val (m/s)","Imarpe Santa Rosa - Presion Atmosférica - Val (hPa)","Imarpe Santa Rosa - Radiación Solar - Val (W/m2)"
"2024-01-01 12:20",23.0,0.0,14.0,89,174,3.7,1017.4,764
"2024-01-01 12:30",23.3,0.0,14.0,89,171,4.0,1017.3,789
"2024-01-01 12:40",23.5,0.0,14.0,89,173,4.1,1017.2,830
"2024-01-01 12:50",23.3,0.0,14.0,91,170,4.5,1017.2,875
"2024-01-01 13:00",23.3,0.0,14.0,91,169,4.8,1017.1,865
"2024-01-01 13:10",23.3,0.0,14.0,91,171,4.8,1017.0,868
"2024-01-01 13:20",23.9,0.0,14.0,90,173,4.2,1016.9,967
"2024-01-01 13:30",23.9,0.0,14.0,91,173,4.5,1016.8,991
"2024-01-01 13:40",23.8,0.0,14.0,92,169,4.9,1016.6,970
"2024-01-01 13:50",23.7,0.0,14.0,92,166,4.6,1016.6,955
"2024-01-01 14:00",23.5,0.0,14.0,92,161,4.6,1016.5,938
"2024-01-01 14:10",23.7,0.0,14.0,92,164,4.5,1016.4,919
"2024-01-01 14:20",23.8,0.0,14.0,92,164,4.4,1016.3,896
"2024-01-01 14:30",23.7,0.0,14.0,92,162,4.3,1016.3,875
"2024-01-01 14:40",23.5,0.0,14.0,92,163,4.5,1016.2,856
"2024-01-01 14:50",23.5,0.0,14.0,92,163,4.3,1016.1,830
"2024-01-01 15:00",23.6,0.0,14.0,92,169,4.5,1015.9,804
"2024-01-01 15:10",23.5,0.0,14.0,92,160,4.7,1015.8,778
"2024-01-01 15:20",23.4,0.0,14.0,92,162,4.8,1015.8,749
"2024-01-01 15:30",23.4,0.0,14.0,92,159,4.7,1015.7,719
"2024-01-01 15:40",23.2,0.0,14.0,92,160,4.6,1015.6,692
"2024-01-01 15:50",23.1,0.0,14.0,92,160,4.8,1015.4,644
"2024-01-01 16:00",22.9,0.0,14.0,92,156,5.0,1015.4,587
"2024-01-01 16:10",22.9,0.0,14.0,92,161,5.1,1015.3,540
"2024-01-01 16:20",22.7,0.0,14.0,92,159,5.4,1015.2,536
"2024-01-01 16:30",22.6,0.0,14.0,92,157,5.2,1015.3,482
"2024-01-01 16:40",22.6,0.0,14.0,92,155,4.9,1015.2,449
"2024-01-01 16:50",22.5,0.0,14.0,92,157,4.8,1015.2,445
"2024-01-01 17:00",22.5,0.0,14.0,92,155,4.9,1015.2,377
"2024-01-01 17:10",22.3,0.0,14.0,92,155,5.0,1015.2,289
"2024-01-01 17:20",22.2,0.0,14.0,92,157,5.1,1015.2,220
"2024-01-01 17:30",22.1,0.0,14.0,92,153,5.1,1015.3,177
"2024-01-01 17:40",21.9,0.0,13.9,92,155,4.9,1015.4,125
"2024-01-01 17:50",21.8,0.0,13.1,92,156,4.3,1015.5,92
"2024-01-01 18:00",21.8,0.0,13.0,92,152,4.2,1015.6,70
"2024-01-01 18:10",21.7,0.0,13.0,91,151,4.2,1015.8,55
"2024-01-01 18:20",21.7,0.0,12.9,91,150,4.0,1015.9,43
"2024-01-01 18:30",21.6,0.0,12.9,91,148,3.7,1015.9,27
"2024-01-01 18:40",21.5,0.0,12.9,91,147,3.3,1016.0,15
"2024-01-01 18:50",21.5,0.0,12.9,91,146,3.3,1016.2,4
"2024-01-01 19:00",21.4,0.0,12.9,91,148,3.0,1016.2,2
"2024-01-01 19:10",21.4,0.0,12.9,91,144,2.9,1016.4,0
"2024-01-01 19:20",21.3,0.0,12.9,91,142,2.6,1016.5,0
"2024-01-01 19:30",21.3,0.0,12.9,91,145,2.6,1016.6,0
"2024-01-01 19:40",21.3,0.0,12.9,91,147,2.8,1016.8,0
"2024-01-01 19:50",21.3,0.0,12.9,91,143,3.0,1016.9,0
"2024-01-01 20:00",21.3,0.0,12.9,90,146,2.8,1017.0,0
"2024-01-01 20:10",21.3,0.0,12.9,90,148,2.9,1017.1,0
"2024-01-01 20:20",21.3,0.0,12.9,90,149,3.1,1017.2,0
"2024-01-01 20:30",21.2,0.0,12.9,90,148,3.0,1017.3,1
"2024-01-01 20:40",21.2,0.0,12.9,90,142,2.3,1017.5,1
"2024-01-01 20:50",21.2,0.0,12.9,90,141,2.2,1017.6,0
"2024-01-01 21:00",21.2,0.0,12.9,90,146,2.7,1017.7,0
"2024-01-01 21:10",21.2,0.0,12.9,90,149,3.0,1017.7,0
"2024-01-01 21:20",21.1,0.0,12.9,90,145,2.9,1017.8,0
"2024-01-01 21:30",21.1,0.0,12.9,90,147,2.9,1017.9,0
"2024-01-01 21:40",21.1,0.0,12.9,90,147,2.7,1017.9,0
"2024-01-01 21:50",21.1,0.0,12.8,90,146,2.9,1018.0,0
"2024-01-01 22:00",21.1,0.0,12.8,90,147,2.9,1018.1,0
"2024-01-01 22:10",21.0,0.0,12.8,90,153,2.8,1018.2,1
"2024-01-01 22:20",21.0,0.0,12.8,90,153,2.5,1018.2,0
"2024-01-01 22:30",21.0,0.0,12.8,90,153,2.4,1018.2,0
"2024-01-01 22:40",21.0,0.0,12.8,90,147,2.5,1018.3,0
"2024-01-01 22:50",20.9,0.0,12.8,90,147,2.4,1018.2,0
"2024-01-01 23:00",20.9,0.0,12.8,90,153,2.5,1018.2,0
"2024-01-01 23:10",20.9,0.0,12.8,90,155,2.4,1018.1,0
"2024-01-01 23:20",20.9,0.0,12.8,90,154,2.2,1018.1,0
"2024-01-01 23:30",20.8,0.0,12.8,90,139,1.8,1018.0,0
"2024-01-01 23:40",20.9,0.0,12.8,90,130,1.6,1018.0,0
"2024-01-01 23:50",20.9,0.0,12.8,90,137,1.9,1017.9,0
"2024-01-02 00:00",20.8,0.0,12.8,90,139,1.8,1017.9,0
"2024-01-02 00:10",20.8,0.0,12.8,90,137,1.7,1017.7,0
"2024-01-02 00:20",20.8,0.0,12.8,90,134,2.0,1017.7,0
"2024-01-02 00:30",20.8,0.0,12.8,90,133,2.2,1017.6,0
"2024-01-02 00:40",20.8,0.0,12.8,90,129,2.2,1017.5,0
"2024-01-02 00:50",20.7,0.0,12.8,90,136,1.9,1017.4,0
"2024-01-02 01:00",20.7,0.0,12.8,90,133,2.0,1017.3,0
"2024-01-02 01:10",20.6,0.0,12.8,90,139,2.0,1017.2,0
"2024-01-02 01:20",20.6,0.0,12.8,90,141,1.9,1017.1,0
"2024-01-02 01:30",20.6,0.0,12.8,90,139,1.8,1017.0,0
"2024-01-02 01:40",20.5,0.0,12.8,90,141,1.8,1017.0,0
"2024-01-02 01:50",20.5,0.0,12.8,90,142,1.5,1016.9,1
"2024-01-02 02:00",20.5,0.0,12.8,90,143,1.6,1016.9,1
"2024-01-02 02:10",20.5,0.0,12.8,90,150,1.6,1017.0,1
"2024-01-02 02:20",20.5,0.0,12.8,90,147,1.7,1016.9,1
"2024-01-02 02:30",20.5,0.0,12.8,90,151,1.6,1016.8,0
"2024-01-02 02:40",20.5,0.0,12.8,90,148,1.6,1016.8,1
"2024-01-02 02:50",20.5,0.0,12.8,90,146,1.9,1016.8,1
"2024-01-02 03:00",20.5,0.0,12.8,90,145,2.0,1016.8,1
"2024-01-02 03:10",20.5,0.0,12.8,90,145,2.0,1016.8,1
"2024-01-02 03:20",20.5,0.0,12.8,90,147,2.5,1016.8,1
"2024-01-02 03:30",20.5,0.0,12.8,90,153,2.5,1016.8,1
"2024-01-02 03:40",20.5,0.0,12.8,90,152,2.5,1016.8,1
"2024-01-02 03:50",20.4,0.0,12.7,91,156,2.5,1016.7,1
"2024-01-02 04:00",20.4,0.0,12.7,91,159,2.4,1016.7,1
"2024-01-02 04:10",20.4,0.0,12.7,91,159,2.2,1016.8,1
"2024-01-02 04:20",20.4,0.0,12.7,91,160,2.1,1016.8,1
"2024-01-02 04:30",20.4,0.0,12.7,91,154,2.1,1016.8,1
"2024-01-02 04:40",20.4,0.0,12.7,91,151,1.8,1016.9,1
"2024-01-02 04:50",20.4,0.0,12.7,91,148,1.9,1017.0,1
"2024-01-02 05:00",20.4,0.0,12.7,91,147,1.7,1017.0,1
"2024-01-02 05:10",20.3,0.0,12.7,91,140,1.6,1017.2,1
"2024-01-02 05:20",20.4,0.0,12.7,91,137,1.4,1017.1,1
"2024-01-02 05:30",20.3,0.0,12.7,91,144,1.8,1017.2,1
"2024-01-02 05:40",20.3,0.0,12.7,91,140,2.0,1017.1,1
"2024-01-02 05:50",20.3,0.0,12.7,91,139,2.0,1017.2,1
"2024-01-02 06:00",20.4,0.0,12.7,91,139,1.9,1017.3,1
"2024-01-02 06:10",20.3,0.0,12.7,91,141,2.1,1017.3,1
"2024-01-02 06:20",20.3,0.0,12.7,92,141,2.3,1017.4,3
"2024-01-02 06:30",20.3,0.0,12.7,91,140,1.9,1017.5,10
"2024-01-02 06:40",20.3,0.0,12.7,91,143,2.2,1017.6,18
"2024-01-02 06:50",20.3,0.0,12.7,92,141,3.0,1017.6,31
"2024-01-02 07:00",20.3,0.0,12.7,92,144,3.2,1017.7,51
"2024-01-02 07:10",20.3,0.0,12.8,92,145,3.1,1017.8,63
"2024-01-02 07:20",20.2,0.0,12.8,92,144,3.1,1017.7,73
"2024-01-02 07:30",20.2,0.0,12.9,92,150,3.3,1017.7,92
"2024-01-02 07:40",20.2,0.0,13.1,92,147,3.0,1017.7,126
"2024-01-02 07:50",20.3,0.0,13.2,92,146,3.1,1017.7,145
"2024-01-02 08:00",20.3,0.0,13.3,92,143,3.0,1017.7,171
"2024-01-02 08:10",20.4,0.0,13.5,92,140,2.8,1017.8,246
"2024-01-02 08:20",20.5,0.0,13.5,92,143,3.1,1017.8,288
"2024-01-02 08:30",20.5,0.0,13.6,92,146,3.4,1018.0,329
"2024-01-02 08:40",20.5,0.0,13.6,92,147,3.5,1018.0,355
"2024-01-02 08:50",20.5,0.0,13.7,92,153,3.5,1017.8,382
"2024-01-02 09:00",20.6,0.0,13.8,92,151,3.4,1017.8,408
"2024-01-02 09:10",20.9,0.0,13.9,92,154,3.0,1017.8,466
"2024-01-02 09:20",20.9,0.0,13.9,92,153,3.3,1017.8,463
"2024-01-02 09:30",21.0,0.0,13.9,92,154,3.1,1017.8,463
"2024-01-02 09:40",21.2,0.0,13.9,92,157,2.8,1017.8,431
"2024-01-02 09:50",21.1,0.0,13.9,92,157,3.0,1017.8,442
"2024-01-02 10:00",21.2,0.0,14.0,92,159,3.1,1017.7,483
"2024-01-02 10:10",21.4,0.0,14.0,91,166,3.0,1017.7,495
"2024-01-02 10:20",21.7,0.0,14.0,91,172,3.1,1017.5,535
"2024-01-02 10:30",21.9,0.0,14.0,90,172,3.1,1017.5,484
"2024-01-02 10:40",22.0,0.0,14.0,89,179,3.4,1017.4,629
"2024-01-02 10:50",22.3,0.0,14.0,88,179,3.5,1017.4,688
"2024-01-02 11:00",22.6,0.0,14.0,87,181,3.6,1017.4,767
"2024-01-02 11:10",22.8,0.0,14.0,87,182,3.7,1017.4,783
"2024-01-02 11:20",22.8,0.0,14.0,87,184,3.8,1017.3,768
"2024-01-02 11:30",23.2,0.0,14.0,87,182,3.6,1017.2,863
"2024-01-02 11:40",23.3,0.0,14.0,87,183,3.8,1017.2,912
"2024-01-02 11:50",23.2,0.0,14.0,89,185,3.9,1017.1,883
"2024-01-02 12:00",23.1,0.0,14.0,90,183,3.6,1017.1,874
"2024-01-02 12:10",23.4,0.0,14.0,90,183,3.2,1017.0,908
"2024-01-02 12:20",23.2,0.0,14.0,92,183,3.7,1017.0,889
"2024-01-02 12:30",23.2,0.0,14.0,93,184,3.7,1016.9,902
"2024-01-02 12:40",23.5,0.0,14.0,92,185,3.5,1016.9,899
"2024-01-02 12:50",23.8,0.0,14.0,92,183,3.5,1016.8,921
"2024-01-02 13:00",23.6,0.0,14.0,93,186,3.6,1016.8,686
"2024-01-02 13:10",23.4,0.0,14.0,93,179,3.6,1016.7,856
"2024-01-02 13:20",23.5,0.0,14.0,93,178,3.7,1016.6,918
"2024-01-02 13:30",23.7,0.0,14.0,93,179,3.6,1016.5,965
"2024-01-02 13:40",23.8,0.0,14.0,93,180,3.8,1016.4,909
"2024-01-02 13:50",23.6,0.0,14.0,94,181,3.9,1016.4,863
"2024-01-02 14:00",23.8,0.0,14.0,94,183,4.0,1016.4,813
"2024-01-02 14:10",23.4,0.0,14.0,95,183,4.1,1016.2,756
"2024-01-02 14:20",23.6,0.0,14.0,93,182,3.7,1016.2,765
"2024-01-02 14:30",23.3,0.0,14.0,94,184,4.4,1016.2,593
"2024-01-02 14:40",22.7,0.0,14.0,95,185,4.5,1016.0,446
"2024-01-02 14:50",22.9,0.0,14.0,94,184,4.0,1016.0,576
"2024-01-02 15:00",22.9,0.0,14.0,94,180,4.5,1015.9,597
"2024-01-02 15:10",22.8,0.0,14.0,93,182,4.8,1015.9,524
"2024-01-02 15:20",22.7,0.0,14.0,93,182,4.5,1015.8,454
"2024-01-02 15:30",22.9,0.0,14.0,92,183,4.4,1015.7,713
"2024-01-02 15:40",23.2,0.0,14.0,91,183,4.1,1015.7,630
"2024-01-02 15:50",23.4,0.0,14.0,91,183,3.8,1015.6,677
"2024-01-02 16:00",23.6,0.0,14.0,91,182,3.7,1015.6,586
"2024-01-02 16:10",23.4,0.0,14.0,91,179,3.5,1015.6,361
"2024-01-02 16:20",23.1,0.0,14.0,92,178,3.5,1015.6,256
"2024-01-02 16:30",23.0,0.0,14.0,92,183,3.3,1015.6,263
"2024-01-02 16:40",23.1,0.0,14.0,92,179,3.4,1015.5,400
"2024-01-02 16:50",23.4,0.0,14.0,91,179,3.0,1015.5,480
"2024-01-02 17:00",23.3,0.0,14.0,91,171,3.5,1015.5,386
"2024-01-02 17:10",22.8,0.0,14.0,93,169,3.8,1015.5,282
"2024-01-02 17:20",22.7,0.0,14.0,93,165,3.3,1015.6,186
"2024-01-02 17:30",22.5,0.0,14.0,93,159,3.5,1015.7,171
"2024-01-02 17:40",22.4,0.0,14.0,93,160,3.5,1015.7,179
"2024-01-02 17:50",22.3,0.0,14.0,92,154,3.4,1015.8,180
"2024-01-02 18:00",22.2,0.0,14.0,92,148,3.4,1015.9,102
"2024-01-02 18:10",22.2,0.0,13.8,92,149,3.8,1015.9,87
"2024-01-02 18:20",22.2,0.0,13.1,92,149,3.4,1016.0,76
"2024-01-02 18:30",22.1,0.0,13.0,92,151,3.5,1016.1,44
"2024-01-02 18:40",21.9,0.0,12.9,91,149,2.9,1016.3,18
"2024-01-02 18:50",21.9,0.0,12.9,91,148,3.1,1016.4,6
"2024-01-02 19:00",21.8,0.0,12.9,91,148,2.8,1016.5,2
"2024-01-02 19:10",21.7,0.0,12.9,91,145,2.7,1016.6,0
"2024-01-02 19:20",21.6,0.0,12.9,91,146,2.7,1016.8,0
"2024-01-02 19:30",21.6,0.0,12.9,91,146,2.4,1016.8,0
"2024-01-02 19:40",21.6,0.0,12.9,91,151,2.6,1016.9,0
"2024-01-02 19:50",21.5,0.0,12.9,91,156,2.3,1017.0,1
"2024-01-02 20:00",21.5,0.0,12.9,91,157,2.2,1017.1,0
"2024-01-02 20:10",21.5,0.0,12.9,91,158,2.3,1017.1,1
"2024-01-02 20:20",21.4,0.0,12.9,91,156,2.6,1017.2,0
"2024-01-02 20:30",21.4,0.0,12.9,91,150,2.7,1017.3,0
"2024-01-02 20:40",21.4,0.0,12.9,91,144,2.4,1017.5,0
"2024-01-02 20:50",21.3,0.0,12.9,91,142,2.4,1017.5,0
"2024-01-02 21:00",21.3,0.0,12.9,91,141,2.4,1017.6,0
"2024-01-02 21:10",21.3,0.0,12.9,91,141,2.2,1017.7,0
"2024-01-02 21:20",21.4,0.0,12.9,91,139,2.2,1017.8,1
"2024-01-02 21:30",21.4,0.0,12.9,90,137,1.9,1017.9,0
"2024-01-02 21:40",21.5,0.0,12.9,90,138,2.0,1018.0,0
"2024-01-02 21:50",21.5,0.0,12.9,90,143,1.7,1018.0,0
"2024-01-02 22:00",21.5,0.0,12.9,90,143,2.1,1018.0,1
"2024-01-02 22:10",21.4,0.0,12.8,90,140,1.9,1018.0,1
"2024-01-02 22:20",21.4,0.0,12.8,90,142,1.8,1018.0,1
"2024-01-02 22:30",21.4,0.0,12.8,90,140,1.6,1018.1,0
"2024-01-02 22:40",21.4,0.0,12.8,90,141,1.9,1018.0,0
"2024-01-02 22:50",21.3,0.0,12.8,90,141,2.4,1017.9,1
"2024-01-02 23:00",21.3,0.0,12.8,90,141,2.1,1017.9,1
"2024-01-02 23:10",21.3,0.0,12.8,90,138,2.1,1017.9,1
"2024-01-02 23:20",21.3,0.0,12.8,90,143,2.2,1017.9,1
"2024-01-02 23:30",21.2,0.0,12.8,90,141,2.3,1017.8,1
"2024-01-02 23:40",21.2,0.0,12.8,90,138,2.2,1017.7,1
"2024-01-02 23:50",21.1,0.0,12.8,90,142,2.5,1017.6,1
"2024-01-03 00:00",21.1,0.0,12.8,90,141,2.1,1017.7,1
"2024-01-03 00:10",21.1,0.0,12.8,90,138,2.2,1017.5,1
"2024-01-03 00:20",21.1,0.0,12.8,90,130,2.0,1017.5,1
"2024-01-03 00:30",21.1,0.0,12.8,90,131,2.2,1017.5,1
"2024-01-03 00:40",21.1,0.0,12.8,90,125,1.9,1017.4,1
"2024-01-03 00:50",21.1,0.0,12.8,90,123,2.7,1017.4,0
"2024-01-03 01:00",21.1,0.0,12.8,90,139,2.5,1017.2,1
"2024-01-03 01:10",21.0,0.0,12.8,90,138,2.0,1017.1,1
"2024-01-03 01:20",20.9,0.0,12.8,90,141,2.3,1017.0,1
"2024-01-03 01:30",20.9,0.0,12.8,90,141,2.6,1016.9,1
"2024-01-03 01:40",20.9,0.0,12.8,90,141,2.5,1016.9,1
"2024-01-03 01:50",20.9,0.0,12.8,90,145,3.0,1016.8,1
"2024-01-03 02:00",20.9,0.0,12.8,90,145,2.8,1016.7,0
"2024-01-03 02:10",20.8,0.0,12.8,90,147,2.9,1016.6,1
"2024-01-03 02:20",20.8,0.0,12.8,90,144,2.8,1016.6,0
"2024-01-03 02:30",20.8,0.0,12.8,90,143,3.0,1016.5,1
"2024-01-03 02:40",20.8,0.0,12.8,90,136,2.5,1016.5,1
"2024-01-03 02:50",20.8,0.0,12.8,90,140,3.2,1016.5,1
"2024-01-03 03:00",20.8,0.0,12.8,90,141,3.1,1016.5,1
"2024-01-03 03:10",20.8,0.0,12.8,90,137,3.4,1016.5,1
"2024-01-03 03:20",20.8,0.0,12.8,89,143,3.2,1016.6,1
"2024-01-03 03:30",20.8,0.0,12.8,89,143,2.9,1016.6,1
"2024-01-03 03:40",20.8,0.0,12.8,89,138,2.8,1016.5,1
"2024-01-03 03:50",20.7,0.0,12.8,89,144,3.1,1016.5,1
"2024-01-03 04:00",20.7,0.0,12.8,89,142,3.4,1016.6,1
"2024-01-03 04:10",20.7,0.0,12.7,89,141,2.7,1016.6,1
"2024-01-03 04:20",20.7,0.0,12.7,89,141,2.7,1016.6,1
"2024-01-03 04:30",20.7,0.0,12.7,89,138,2.7,1016.6,1
"2024-01-03 04:40",20.7,0.0,12.7,88,141,2.9,1016.5,1
"2024-01-03 04:50",20.8,0.0,12.7,88,134,2.8,1016.5,1
"2024-01-03 05:00",20.8,0.0,12.7,88,133,2.9,1016.6,1
"2024-01-03 05:10",20.8,0.0,12.7,88,134,2.8,1016.7,1
"2024-01-03 05:20",20.8,0.0,12.7,88,133,2.9,1016.8,1
"2024-01-03 05:30",20.8,0.0,12.7,88,134,2.7,1016.9,1
"2024-01-03 05:40",20.8,0.0,12.7,88,139,2.7,1017.0,1
"2024-01-03 05:50",20.8,0.0,12.7,88,141,2.3,1017.1,1
"2024-01-03 06:00",20.7,0.0,12.7,88,139,2.6,1017.2,1
"2024-01-03 06:10",20.7,0.0,12.7,88,141,3.1,1017.3,1
"2024-01-03 06:20",20.6,0.0,12.7,88,141,2.7,1017.4,4
"2024-01-03 06:30",20.6,0.0,12.7,89,139,2.1,1017.5,14
"2024-01-03 06:40",20.6,0.0,12.7,89,133,1.9,1017.5,28
"2024-01-03 06:50",20.6,0.0,12.7,89,138,2.0,1017.6,39
"2024-01-03 07:00",20.6,0.0,12.8,89,139,1.9,1017.6,56
"2024-01-03 07:10",20.6,0.0,12.8,89,139,2.2,1017.7,69
"2024-01-03 07:20",20.6,0.0,12.9,89,132,2.0,1017.8,87
"2024-01-03 07:30",20.7,0.0,13.0,89,133,2.3,1017.9,108
"2024-01-03 07:40",20.8,0.0,13.2,89,138,2.0,1017.9,132
"2024-01-03 07:50",20.8,0.0,13.3,89,141,2.3,1017.9,169
"2024-01-03 08:00",20.9,0.0,13.4,89,144,2.6,1017.9,215
"2024-01-03 08:10",21.0,0.0,13.5,88,145,2.9,1018.0,275
"2024-01-03 08:20",21.2,0.0,13.6,88,140,2.6,1018.0,386
"2024-01-03 08:30",21.6,0.0,13.8,88,143,3.0,1018.0,519
"2024-01-03 08:40",21.7,0.0,13.8,88,147,3.3,1018.1,485
"2024-01-03 08:50",21.9,0.0,13.8,87,144,3.1,1018.2,491
"2024-01-03 09:00",22.0,0.0,13.9,88,145,3.3,1018.2,522
"2024-01-03 09:10",22.1,0.0,13.9,89,143,3.3,1018.2,558
"2024-01-03 09:20",22.1,0.0,13.9,89,143,3.4,1018.2,605
"2024-01-03 09:30",22.5,0.0,14.0,90,145,3.2,1018.1,612
