Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAMANA
Departamento :,AREQUIPA,Provincia :,CAMANA,Distrito :,CAMANA
Latitud :,16°38'38.22'',Longitud :,72°42'15.54'',Altitud :,8 msnm.
Tipo :,PE - Meteorológica,Código :,116084
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/07/01,00:00,14.4,0.0,91,100,1.2
2025/07/01,01:00,14.4,0.0,91,108,1.0
2025/07/01,02:00,14.3,0.0,90,127,1.1
2025/07/01,03:00,14.3,0.0,88,97,1.2
2025/07/01,04:00,14.3,0.0,87,109,1.4
2025/07/01,05:00,14.3,0.0,87,109,0.7
2025/07/01,06:00,14.0,0.0,88,95,1.3
2025/07/01,07:00,14.1,0.0,85,94,1.0
2025/07/01,08:00,15.0,0.0,80,104,2.8
2025/07/01,09:00,16.8,0.0,72,112,2.9
2025/07/01,10:00,18.0,0.0,69,121,3.4
2025/07/01,11:00,18.0,0.0,69,129,4.0
2025/07/01,12:00,18.6,0.0,68,122,3.8
2025/07/01,13:00,18.5,0.0,67,121,3.3
2025/07/01,14:00,18.9,0.0,66,139,3.3
2025/07/01,15:00,18.8,0.0,69,145,2.8
2025/07/01,16:00,17.7,0.0,72,116,2.9
2025/07/01,17:00,16.3,0.0,77,127,3.1
2025/07/01,18:00,15.4,0.0,81,118,2.7
2025/07/01,19:00,15.2,0.0,82,112,2.3
2025/07/01,20:00,15.0,0.0,85,118,1.2
2025/07/01,21:00,14.9,0.0,86,132,1.1
2025/07/01,22:00,14.7,0.0,87,120,1.1
2025/07/01,23:00,14.7,0.0,84,110,1.5
2025/07/02,00:00,14.8,0.0,80,120,0.9
2025/07/02,01:00,14.6,0.0,85,76,0.5
2025/07/02,02:00,14.6,0.0,84,88,0.0
2025/07/02,03:00,14.4,0.0,87,107,1.7
2025/07/02,04:00,14.2,0.0,87,116,1.3
2025/07/02,05:00,14.1,0.0,87,96,1.6
2025/07/02,06:00,14.1,0.0,85,97,0.9
2025/07/02,07:00,14.1,0.0,86,76,0.1
2025/07/02,08:00,14.6,0.0,81,78,1.6
2025/07/02,09:00,15.9,0.0,72,141,1.8
2025/07/02,10:00,17.2,0.0,68,159,2.1
2025/07/02,11:00,18.5,0.0,63,167,2.4
2025/07/02,12:00,19.0,0.0,62,172,2.2
2025/07/02,13:00,19.2,0.0,62,169,2.3
2025/07/02,14:00,19.2,0.0,62,176,2.2
2025/07/02,15:00,18.8,0.0,64,165,2.0
2025/07/02,16:00,18.9,0.0,64,157,2.0
2025/07/02,17:00,16.7,0.0,72,143,1.4
2025/07/02,18:00,15.7,0.0,76,123,1.3
2025/07/02,19:00,15.0,0.0,81,135,1.4
2025/07/02,20:00,14.7,0.0,84,115,0.4
2025/07/02,21:00,14.7,0.0,83,142,1.4
2025/07/02,22:00,14.8,0.0,80,121,1.3
2025/07/02,23:00,14.7,0.0,81,118,1.8
2025/07/03,00:00,14.7,0.0,81,104,1.4
2025/07/03,01:00,14.6,0.0,81,100,1.4
2025/07/03,02:00,14.4,0.0,81,103,1.2
2025/07/03,03:00,14.3,0.0,80,67,1.6
2025/07/03,04:00,14.1,0.0,80,114,1.7
2025/07/03,05:00,13.8,0.0,81,30,0.6
2025/07/03,06:00,12.9,0.0,83,14,1.1
2025/07/03,07:00,11.7,0.0,86,357,1.6
2025/07/03,08:00,13.4,0.0,81,350,0.7
2025/07/03,09:00,17.2,0.0,68,163,1.7
2025/07/03,10:00,18.3,0.0,65,158,2.4
2025/07/03,11:00,18.1,0.0,67,168,2.7
2025/07/03,12:00,18.8,0.0,66,154,2.9
2025/07/03,13:00,18.9,0.0,67,148,3.1
2025/07/03,14:00,19.0,0.0,68,169,2.4
2025/07/03,15:00,18.9,0.0,68,163,2.1
2025/07/03,16:00,18.5,0.0,69,191,1.9
2025/07/03,17:00,16.7,0.0,76,238,1.6
2025/07/03,18:00,15.9,0.0,81,208,1.2
2025/07/03,19:00,15.6,0.0,82,231,0.9
2025/07/03,20:00,15.5,0.0,82,208,0.4
2025/07/03,21:00,14.9,0.0,84,171,1.3
2025/07/03,22:00,13.4,0.0,87,36,0.2
2025/07/03,23:00,12.7,0.0,90,5,1.0
2025/07/04,00:00,12.1,0.0,91,351,1.8
2025/07/04,01:00,11.6,0.0,90,346,1.0
2025/07/04,02:00,11.3,0.0,92,6,1.9
2025/07/04,03:00,12.0,0.0,92,358,1.1
2025/07/04,04:00,13.4,0.0,90,17,0.0
2025/07/04,05:00,14.0,0.0,88,20,0.9
2025/07/04,06:00,14.3,0.0,86,302,0.0
2025/07/04,07:00,14.4,0.0,85,307,0.3
2025/07/04,08:00,14.6,0.0,83,345,1.2
2025/07/04,09:00,15.5,0.0,79,127,1.4
