Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAMANA
Departamento :,AREQUIPA,Provincia :,CAMANA,Distrito :,CAMANA
Latitud :,16°38'38.22'',Longitud :,72°42'15.54'',Altitud :,8 msnm.
Tipo :,PE - Meteorológica,Código :,116084
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/05/01,00:00,17.4,0.0,82,142,0.9
2025/05/01,01:00,17.2,0.0,82,136,0.6
2025/05/01,02:00,17.1,0.0,85,107,1.3
2025/05/01,03:00,17.3,0.0,84,148,1.7
2025/05/01,04:00,17.3,0.0,86,119,1.9
2025/05/01,05:00,17.2,0.0,88,176,0.8
2025/05/01,06:00,17.1,0.0,88,128,2.2
2025/05/01,07:00,17.2,0.0,88,115,2.7
2025/05/01,08:00,17.7,0.0,85,123,2.6
2025/05/01,09:00,18.3,0.0,82,114,2.7
2025/05/01,10:00,20.2,0.0,74,122,3.4
2025/05/01,11:00,21.0,0.0,69,125,3.5
2025/05/01,12:00,21.2,0.0,69,129,2.3
2025/05/01,13:00,21.5,0.0,67,131,2.9
2025/05/01,14:00,21.6,0.0,68,117,3.5
2025/05/01,15:00,21.7,0.0,68,113,4.4
2025/05/01,16:00,22.3,0.0,67,116,4.2
2025/05/01,17:00,20.7,0.0,72,121,3.6
2025/05/01,18:00,18.9,0.0,78,121,3.6
2025/05/01,19:00,18.3,0.0,82,116,3.2
2025/05/01,20:00,17.9,0.0,84,109,2.8
2025/05/01,21:00,17.3,0.0,86,111,2.5
2025/05/01,22:00,17.8,0.0,84,100,3.0
2025/05/01,23:00,18.0,0.0,85,104,2.5
2025/05/02,00:00,18.1,0.0,85,100,3.4
2025/05/02,01:00,18.2,0.0,82,106,2.2
2025/05/02,02:00,17.7,0.0,84,110,1.8
2025/05/02,03:00,17.3,0.0,85,109,1.7
2025/05/02,04:00,16.9,0.0,85,118,2.1
2025/05/02,05:00,16.4,0.0,87,121,3.0
2025/05/02,06:00,16.5,0.0,86,120,3.9
2025/05/02,07:00,17.5,0.0,81,119,2.9
2025/05/02,08:00,19.3,0.0,76,119,4.4
2025/05/02,09:00,21.2,0.0,73,115,5.1
2025/05/02,10:00,21.9,0.0,73,120,5.6
2025/05/02,11:00,22.1,0.0,73,129,5.8
2025/05/02,12:00,22.3,0.0,70,112,5.7
2025/05/02,13:00,23.0,0.0,66,117,5.2
2025/05/02,14:00,23.2,0.0,63,114,5.4
2025/05/02,15:00,22.8,0.0,66,122,4.6
2025/05/02,16:00,21.8,0.0,71,109,4.1
2025/05/02,17:00,20.7,0.0,73,106,3.2
2025/05/02,18:00,19.6,0.0,76,106,3.0
2025/05/02,19:00,19.3,0.0,77,108,2.8
2025/05/02,20:00,19.2,0.0,79,92,2.5
2025/05/02,21:00,18.9,0.0,79,112,2.1
2025/05/02,22:00,18.7,0.0,79,115,1.8
2025/05/02,23:00,18.4,0.0,80,107,2.0
2025/05/03,00:00,18.1,0.0,81,135,1.2
2025/05/03,01:00,17.7,0.0,83,147,1.7
2025/05/03,02:00,17.5,0.0,85,133,1.5
2025/05/03,03:00,17.3,0.0,85,121,2.0
2025/05/03,04:00,17.2,0.0,85,124,2.8
2025/05/03,05:00,17.4,0.0,83,110,2.9
2025/05/03,06:00,17.5,0.0,83,124,3.3
2025/05/03,07:00,17.2,0.0,84,103,1.9
2025/05/03,08:00,18.7,0.0,79,124,2.7
2025/05/03,09:00,20.9,0.0,72,122,4.3
2025/05/03,10:00,21.4,0.0,71,121,4.4
2025/05/03,11:00,22.1,0.0,71,124,4.5
2025/05/03,12:00,22.4,0.0,71,128,5.3
