Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAMANA
Departamento :,AREQUIPA,Provincia :,CAMANA,Distrito :,CAMANA
Latitud :,16°38'38.22'',Longitud :,72°42'15.54'',Altitud :,8 msnm.
Tipo :,PE - Meteorológica,Código :,116084
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/01/01,00:00,19.5,0.0,78,111,2.8
2025/01/01,01:00,19.5,0.0,81,101,2.3
2025/01/01,02:00,19.6,0.0,80,94,2.3
2025/01/01,03:00,19.3,0.0,81,102,3.0
2025/01/01,04:00,19.0,0.0,82,101,2.1
2025/01/01,05:00,18.0,0.0,84,111,1.4
2025/01/01,06:00,17.2,0.0,90,116,0.4
2025/01/01,07:00,18.0,0.0,88,125,2.7
2025/01/01,08:00,19.3,0.0,84,125,3.3
2025/01/01,09:00,21.9,0.0,74,126,4.8
2025/01/01,10:00,22.7,0.0,70,120,5.3
2025/01/01,11:00,22.5,0.0,73,115,5.5
2025/01/01,12:00,22.9,0.0,72,124,5.7
2025/01/01,13:00,23.7,0.0,70,126,5.7
2025/01/01,14:00,24.3,0.0,70,116,5.3
2025/01/01,15:00,23.3,0.0,72,113,4.6
2025/01/01,16:00,23.1,0.0,72,118,5.1
2025/01/01,17:00,21.1,0.0,76,118,4.2
2025/01/01,18:00,20.4,0.0,78,112,4.7
2025/01/01,19:00,20.0,0.0,81,111,3.6
2025/01/01,20:00,19.4,0.0,84,114,3.3
2025/01/01,21:00,19.4,0.0,83,102,3.6
2025/01/01,22:00,19.6,0.0,82,100,3.4
2025/01/01,23:00,19.6,0.0,82,106,3.7
2025/01/02,00:00,19.4,0.0,83,107,3.1
2025/01/02,01:00,19.1,0.0,83,109,2.0
2025/01/02,02:00,18.9,0.0,83,102,2.0
2025/01/02,03:00,18.7,0.0,84,101,2.4
2025/01/02,04:00,18.5,0.0,85,109,1.9
2025/01/02,05:00,18.5,0.0,85,111,2.0
2025/01/02,06:00,18.4,0.0,85,106,2.2
2025/01/02,07:00,19.3,0.0,82,117,1.5
2025/01/02,08:00,20.8,0.0,77,118,2.2
