Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAMANA
Departamento :,AREQUIPA,Provincia :,CAMANA,Distrito :,CAMANA
Latitud :,16°38'38.22'',Longitud :,72°42'15.54'',Altitud :,8 msnm.
Tipo :,PE - Meteorológica,Código :,116084
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/01/01,00:00,21.1,0.0,75,102,2.6
2026/01/01,01:00,21.0,0.0,74,97,2.9
2026/01/01,02:00,20.7,0.0,76,97,2.8
2026/01/01,03:00,20.5,0.0,79,96,2.3
2026/01/01,04:00,20.0,0.0,83,104,1.9
2026/01/01,05:00,19.0,0.0,88,108,2.3
2026/01/01,06:00,19.5,0.0,85,94,2.6
2026/01/01,07:00,20.7,0.0,80,104,3.0
2026/01/01,08:00,21.9,0.0,77,115,2.8
2026/01/01,09:00,23.0,0.0,72,124,2.1
2026/01/01,10:00,24.4,0.0,66,135,2.8
2026/01/01,11:00,25.6,0.0,60,137,2.9
2026/01/01,12:00,25.4,0.0,59,125,3.4
2026/01/01,13:00,25.3,0.0,62,158,2.7
2026/01/01,14:00,24.9,0.0,66,156,2.5
2026/01/01,15:00,25.5,0.0,64,162,2.3
2026/01/01,16:00,25.5,0.0,66,147,2.3
2026/01/01,17:00,25.2,0.0,69,133,2.1
2026/01/01,18:00,22.9,0.0,75,113,2.4
2026/01/01,19:00,21.4,0.0,77,125,2.1
2026/01/01,20:00,20.5,0.0,78,99,2.6
2026/01/01,21:00,20.5,0.0,76,96,1.4
2026/01/01,22:00,19.7,0.0,83,98,2.5
2026/01/01,23:00,20.2,0.0,80,98,2.7
2026/01/02,00:00,19.8,0.0,80,118,0.4
2026/01/02,01:00,18.5,0.0,89,112,2.4
2026/01/02,02:00,17.9,0.0,94,118,1.3
2026/01/02,03:00,17.5,0.0,93,168,0.0
2026/01/02,04:00,17.6,0.0,92,11,0.0
2026/01/02,05:00,17.7,0.0,92,99,1.6
