Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAMANA
Departamento :,AREQUIPA,Provincia :,CAMANA,Distrito :,CAMANA
Latitud :,16°38'38.22'',Longitud :,72°42'15.54'',Altitud :,8 msnm.
Tipo :,PE - Meteorológica,Código :,116084
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/08/01,00:00,13.4,0.0,87,340,1.5
2025/08/01,01:00,12.9,0.0,88,52,1.3
2025/08/01,02:00,13.3,0.0,88,50,1.2
2025/08/01,03:00,12.9,0.0,89,97,2.3
2025/08/01,04:00,13.7,0.0,90,55,1.8
2025/08/01,05:00,14.5,0.0,86,98,2.1
2025/08/01,06:00,14.7,0.0,84,99,3.7
2025/08/01,07:00,14.6,0.0,84,110,3.3
2025/08/01,08:00,15.5,0.0,84,113,3.5
2025/08/01,09:00,17.0,0.0,78,105,4.7
2025/08/01,10:00,18.0,0.0,74,102,4.9
2025/08/01,11:00,19.3,0.0,68,103,4.7
2025/08/01,12:00,20.0,0.0,68,118,4.6
2025/08/01,13:00,S/D,0.0,S/D,S/D,S/D
2025/08/01,14:00,18.7,0.0,74,115,3.5
2025/08/01,15:00,18.6,0.0,74,109,3.9
2025/08/01,16:00,18.8,0.0,73,122,3.7
2025/08/01,17:00,18.5,0.0,75,124,3.2
2025/08/01,18:00,16.3,0.0,83,109,2.6
2025/08/01,19:00,16.0,0.0,86,104,2.6
2025/08/01,20:00,16.2,0.0,85,101,2.9
2025/08/01,21:00,16.0,0.0,86,89,2.9
2025/08/01,22:00,15.7,0.0,86,105,2.9
2025/08/01,23:00,15.5,0.0,84,104,3.3
2025/08/02,00:00,15.5,0.0,86,98,3.0
2025/08/02,01:00,15.4,0.0,87,91,3.0
2025/08/02,02:00,15.4,0.0,88,94,2.8
2025/08/02,03:00,15.5,0.0,89,95,2.6
2025/08/02,04:00,15.4,0.0,88,101,2.4
2025/08/02,05:00,15.4,0.0,89,101,1.9
2025/08/02,06:00,15.3,0.0,88,111,2.0
2025/08/02,07:00,15.5,0.0,88,85,2.3
2025/08/02,08:00,15.7,0.0,87,97,2.4
2025/08/02,09:00,16.4,0.0,85,91,4.1
2025/08/02,10:00,17.3,0.0,80,111,4.8
2025/08/02,11:00,18.6,0.0,75,104,4.9
2025/08/02,12:00,19.0,0.0,73,111,4.4
2025/08/02,13:00,18.4,0.0,75,111,3.7
2025/08/02,14:00,17.7,0.0,77,100,4.0
2025/08/02,15:00,17.6,0.0,76,102,3.8
2025/08/02,16:00,18.3,0.0,72,117,4.3
2025/08/02,17:00,17.7,0.0,75,113,4.8
2025/08/02,18:00,15.9,0.0,81,97,3.9
2025/08/02,19:00,16.0,0.0,80,86,3.9
2025/08/02,20:00,15.9,0.0,81,93,3.2
2025/08/02,21:00,15.8,0.0,83,92,2.3
2025/08/02,22:00,15.5,0.0,84,108,1.8
2025/08/02,23:00,15.1,0.0,85,103,1.9
2025/08/03,00:00,15.3,0.0,84,99,2.0
2025/08/03,01:00,15.2,0.0,86,101,2.5
2025/08/03,02:00,15.2,0.0,85,95,2.6
2025/08/03,03:00,15.2,0.0,84,98,2.2
2025/08/03,04:00,15.0,0.0,86,91,2.2
2025/08/03,05:00,15.0,0.0,87,105,2.6
2025/08/03,06:00,14.9,0.0,87,98,2.4
2025/08/03,07:00,14.9,0.0,86,93,2.5
2025/08/03,08:00,15.3,0.0,84,114,2.8
2025/08/03,09:00,16.0,0.0,81,101,3.8
