Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAMANA
Departamento :,AREQUIPA,Provincia :,CAMANA,Distrito :,CAMANA
Latitud :,16°38'38.22'',Longitud :,72°42'15.54'',Altitud :,8 msnm.
Tipo :,PE - Meteorológica,Código :,116084
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/09/01,00:00,13.9,0.0,88,142,0.8
2025/09/01,01:00,13.9,0.0,88,101,1.7
2025/09/01,02:00,14.3,0.0,82,106,2.0
2025/09/01,03:00,14.3,0.0,83,97,2.4
2025/09/01,04:00,14.2,0.0,86,102,2.0
2025/09/01,05:00,14.0,0.0,85,93,1.4
2025/09/01,06:00,13.9,0.0,81,102,0.8
2025/09/01,07:00,14.2,0.0,79,102,1.5
2025/09/01,08:00,16.5,0.0,68,119,2.5
2025/09/01,09:00,17.9,0.0,63,119,3.1
2025/09/01,10:00,18.7,0.0,62,127,3.9
2025/09/01,11:00,19.0,0.0,61,114,3.7
2025/09/01,12:00,19.2,0.0,62,114,4.0
2025/09/01,13:00,19.2,0.0,63,127,5.1
2025/09/01,14:00,19.3,0.0,64,147,3.9
2025/09/01,15:00,18.4,0.0,68,121,3.8
2025/09/01,16:00,17.4,0.0,71,119,3.7
2025/09/01,17:00,16.3,0.0,76,113,3.4
2025/09/01,18:00,15.4,0.0,80,124,3.0
2025/09/01,19:00,15.1,0.0,81,125,2.9
2025/09/01,20:00,15.0,0.0,81,123,2.4
2025/09/01,21:00,15.0,0.0,82,106,2.2
2025/09/01,22:00,14.9,0.0,83,107,2.1
2025/09/01,23:00,14.9,0.0,83,115,1.8
2025/09/02,00:00,14.8,0.0,79,127,1.8
2025/09/02,01:00,14.7,0.0,79,133,1.7
2025/09/02,02:00,14.5,0.0,78,126,1.7
2025/09/02,03:00,14.4,0.0,78,136,2.0
2025/09/02,04:00,14.4,0.0,77,92,1.7
2025/09/02,05:00,14.4,0.0,78,107,1.6
2025/09/02,06:00,14.3,0.0,81,91,1.4
2025/09/02,07:00,14.5,0.0,81,103,1.6
2025/09/02,08:00,15.1,0.0,80,123,2.7
2025/09/02,09:00,15.8,0.0,78,122,3.0
2025/09/02,10:00,17.1,0.0,72,143,5.4
2025/09/02,11:00,17.7,0.0,70,138,5.0
2025/09/02,12:00,17.9,0.0,70,140,3.3
2025/09/02,13:00,17.6,0.0,69,129,3.6
2025/09/02,14:00,17.7,0.0,67,128,3.6
2025/09/02,15:00,18.1,0.0,65,133,4.1
2025/09/02,16:00,18.2,0.0,66,132,3.2
2025/09/02,17:00,16.5,0.0,73,115,2.3
2025/09/02,18:00,15.5,0.0,76,110,3.3
2025/09/02,19:00,15.1,0.0,77,114,1.8
2025/09/02,20:00,15.0,0.0,79,105,1.6
2025/09/02,21:00,14.9,0.0,80,116,1.9
2025/09/02,22:00,14.6,0.0,81,97,1.6
2025/09/02,23:00,14.4,0.0,84,116,1.1
2025/09/03,00:00,14.4,0.0,84,123,1.6
2025/09/03,01:00,14.3,0.0,84,104,1.1
2025/09/03,02:00,14.4,0.0,84,117,1.5
2025/09/03,03:00,14.3,0.0,85,114,1.6
2025/09/03,04:00,14.2,0.0,85,108,1.7
2025/09/03,05:00,14.1,0.0,85,115,1.4
2025/09/03,06:00,14.2,0.0,82,125,1.2
2025/09/03,07:00,14.5,0.0,82,132,2.1
2025/09/03,08:00,15.2,0.0,79,115,2.1
2025/09/03,09:00,15.8,0.0,76,112,1.7
2025/09/03,10:00,16.8,0.0,72,122,3.1
2025/09/03,11:00,17.7,0.0,70,129,3.7
2025/09/03,12:00,18.4,0.0,73,131,5.2
2025/09/03,13:00,19.5,0.0,66,119,5.4
2025/09/03,14:00,19.2,0.0,64,117,6.1
2025/09/03,15:00,18.5,0.0,68,117,5.1
2025/09/03,16:00,17.7,0.0,71,116,4.4
2025/09/03,17:00,17.0,0.0,73,108,3.5
2025/09/03,18:00,15.4,0.0,77,104,3.7
2025/09/03,19:00,14.5,0.0,80,101,2.5
2025/09/03,20:00,14.0,0.0,81,103,2.7
2025/09/03,21:00,13.5,0.0,82,95,2.0
2025/09/03,22:00,13.5,0.0,82,88,1.9
2025/09/03,23:00,14.2,0.0,81,103,1.8
2025/09/04,00:00,14.5,0.0,80,83,1.7
2025/09/04,01:00,14.5,0.0,79,85,1.3
2025/09/04,02:00,14.4,0.0,81,119,0.6
2025/09/04,03:00,14.2,0.0,84,117,1.1
2025/09/04,04:00,13.9,0.0,88,126,1.2
2025/09/04,05:00,13.7,0.0,88,128,1.7
2025/09/04,06:00,13.8,0.0,88,123,2.2
2025/09/04,07:00,14.1,0.0,87,130,2.1
2025/09/04,08:00,15.2,0.0,81,130,1.4
2025/09/04,09:00,16.5,0.0,75,114,2.0
2025/09/04,10:00,19.0,0.0,61,117,3.1
2025/09/04,11:00,19.1,0.0,62,142,3.6
2025/09/04,12:00,19.5,0.0,63,156,3.4
2025/09/04,13:00,19.2,0.0,65,153,3.3
2025/09/04,14:00,19.1,0.0,65,145,3.9
2025/09/04,15:00,19.2,0.0,65,131,3.5
2025/09/04,16:00,18.6,0.0,70,124,2.9
2025/09/04,17:00,17.5,0.0,75,119,2.8
2025/09/04,18:00,15.7,0.0,82,121,2.8
2025/09/04,19:00,14.5,0.0,83,109,2.9
2025/09/04,20:00,14.3,0.0,82,112,2.3
2025/09/04,21:00,14.1,0.0,86,115,1.6
2025/09/04,22:00,14.8,0.0,84,106,1.7
2025/09/04,23:00,15.1,0.0,84,110,2.1
2025/09/05,00:00,15.0,0.0,84,103,2.1
2025/09/05,01:00,15.0,0.0,83,100,2.5
2025/09/05,02:00,15.0,0.0,82,101,2.5
2025/09/05,03:00,14.8,0.0,83,101,2.4
2025/09/05,04:00,14.6,0.0,86,104,2.1
2025/09/05,05:00,14.6,0.0,86,106,1.8
2025/09/05,06:00,14.6,0.0,87,104,1.5
2025/09/05,07:00,14.9,0.0,87,104,1.7
2025/09/05,08:00,16.2,0.0,78,113,2.4
2025/09/05,09:00,16.7,0.0,74,118,2.8
2025/09/05,10:00,17.8,0.0,71,130,3.0
2025/09/05,11:00,17.8,0.0,71,133,3.0
2025/09/05,12:00,19.1,0.0,68,119,3.4
2025/09/05,13:00,20.4,0.0,61,121,3.7
2025/09/05,14:00,20.2,0.0,61,156,3.4
2025/09/05,15:00,19.8,0.0,66,128,3.8
2025/09/05,16:00,19.1,0.0,68,117,4.2
2025/09/05,17:00,18.0,0.0,70,112,4.5
2025/09/05,18:00,16.5,0.0,75,111,3.6
2025/09/05,19:00,15.2,0.0,79,117,3.0
2025/09/05,20:00,15.3,0.0,80,110,3.1
2025/09/05,21:00,15.1,0.0,82,112,2.2
2025/09/05,22:00,14.8,0.0,83,116,2.4
2025/09/05,23:00,13.9,0.0,87,128,1.9
2025/09/06,00:00,14.0,0.0,88,109,2.0
2025/09/06,01:00,14.8,0.0,85,100,2.1
2025/09/06,02:00,14.9,0.0,86,119,1.7
2025/09/06,03:00,14.8,0.0,87,96,1.8
2025/09/06,04:00,14.8,0.0,88,132,1.7
2025/09/06,05:00,14.5,0.0,90,129,1.7
2025/09/06,06:00,14.5,0.0,91,128,1.2
2025/09/06,07:00,14.6,0.0,92,133,1.6
2025/09/06,08:00,15.0,0.0,91,152,1.6
2025/09/06,09:00,15.7,0.0,88,151,1.8
2025/09/06,10:00,16.5,0.0,81,124,2.2
2025/09/06,11:00,17.4,0.0,75,119,2.5
2025/09/06,12:00,18.2,0.0,70,107,3.1
2025/09/06,13:00,18.6,0.0,68,121,3.3
2025/09/06,14:00,18.4,0.0,67,136,2.6
2025/09/06,15:00,17.8,0.0,70,133,2.2
2025/09/06,16:00,16.8,0.0,77,141,2.4
2025/09/06,17:00,16.2,0.0,80,127,2.6
2025/09/06,18:00,15.6,0.0,80,129,2.3
2025/09/06,19:00,15.0,0.0,83,136,1.8
2025/09/06,20:00,14.6,0.0,87,144,0.7
2025/09/06,21:00,14.2,0.0,90,154,1.1
2025/09/06,22:00,14.5,0.0,94,152,0.6
2025/09/06,23:00,14.6,0.0,93,125,0.0
2025/09/07,00:00,14.8,0.0,93,113,2.3
2025/09/07,01:00,14.8,0.0,93,120,1.3
2025/09/07,02:00,14.7,0.0,92,105,1.9
2025/09/07,03:00,14.6,0.0,93,116,2.7
2025/09/07,04:00,14.5,0.0,93,110,2.9
2025/09/07,05:00,14.6,0.0,91,104,2.6
2025/09/07,06:00,14.8,0.0,88,103,2.5
2025/09/07,07:00,14.9,0.0,88,108,2.3
2025/09/07,08:00,15.7,0.0,86,108,2.2
2025/09/07,09:00,16.9,0.0,79,123,3.0
2025/09/07,10:00,18.0,0.0,75,125,3.9
2025/09/07,11:00,19.0,0.0,71,122,3.8
2025/09/07,12:00,18.5,0.0,75,130,3.3
2025/09/07,13:00,17.0,0.0,81,133,2.7
2025/09/07,14:00,17.8,0.0,78,115,3.4
2025/09/07,15:00,18.6,0.0,73,122,3.8
2025/09/07,16:00,19.1,0.0,73,133,4.4
2025/09/07,17:00,17.1,0.0,84,126,3.8
2025/09/07,18:00,16.1,0.0,87,116,3.9
2025/09/07,19:00,15.7,0.0,87,112,5.0
2025/09/07,20:00,15.4,0.0,90,115,4.3
2025/09/07,21:00,15.2,0.0,92,118,4.3
2025/09/07,22:00,15.1,0.0,91,107,3.8
2025/09/07,23:00,15.1,0.0,91,101,2.6
2025/09/08,00:00,14.8,0.0,95,102,3.2
2025/09/08,01:00,14.6,0.0,96,100,3.6
2025/09/08,02:00,14.5,0.0,97,94,3.8
2025/09/08,03:00,14.5,0.0,96,91,4.3
2025/09/08,04:00,14.6,0.0,95,91,3.7
2025/09/08,05:00,14.7,0.0,93,98,3.0
2025/09/08,06:00,14.5,0.0,92,103,3.2
2025/09/08,07:00,14.8,0.0,91,96,3.6
2025/09/08,08:00,15.5,0.0,88,103,3.9
