datetime,velocidad,direccion,tsm,estacion
2025-02-01 21:00:00,0.0,318.0,,SNM Casma
2025-02-01 22:00:00,0.7,342.0,,SNM Casma
2025-02-01 23:00:00,0.6,43.0,,SNM Casma
2025-02-02 00:00:00,0.0,113.0,,SNM Casma
2025-02-02 01:00:00,0.0,218.0,,SNM Casma
2025-02-02 02:00:00,0.0,108.0,,SNM Casma
2025-02-02 03:00:00,0.6,244.0,,SNM Casma
2025-02-02 04:00:00,0.0,268.0,,SNM Casma
2025-02-02 05:00:00,0.3,199.0,,SNM Casma
2025-02-02 06:00:00,0.0,218.0,,SNM Casma
2025-02-02 07:00:00,0.0,212.0,,SNM Casma
2025-02-02 08:00:00,0.3,239.0,,SNM Casma
2025-02-02 09:00:00,0.9,231.0,,SNM Casma
2025-02-02 10:00:00,1.9,227.0,,SNM Casma
2025-02-02 11:00:00,1.9,211.0,,SNM Casma
2025-02-02 12:00:00,2.2,258.0,,SNM Casma
2025-02-02 13:00:00,3.8,256.0,,SNM Casma
2025-02-02 14:00:00,2.9,283.0,,SNM Casma
2025-02-02 15:00:00,2.9,283.0,,SNM Casma
2025-02-02 16:00:00,3.1,272.0,,SNM Casma
2025-02-02 17:00:00,2.9,213.0,,SNM Casma
2025-02-02 18:00:00,2.1,228.0,,SNM Casma
2025-02-02 19:00:00,2.1,263.0,,SNM Casma
2025-02-02 20:00:00,1.4,264.0,,SNM Casma
2025-02-02 21:00:00,0.9,257.0,,SNM Casma
2025-02-02 22:00:00,0.0,242.0,,SNM Casma
2025-02-02 23:00:00,0.6,243.0,,SNM Casma
2025-02-03 00:00:00,0.3,310.0,,SNM Casma
2025-02-03 01:00:00,0.0,274.0,,SNM Casma
2025-02-03 02:00:00,1.4,4.0,,SNM Casma
2025-02-03 03:00:00,0.2,53.0,,SNM Casma
2025-02-03 04:00:00,0.2,338.0,,SNM Casma
2025-02-03 05:00:00,0.0,272.0,,SNM Casma
2025-02-03 06:00:00,0.0,52.0,,SNM Casma
2025-02-03 07:00:00,0.0,51.0,,SNM Casma
2025-02-03 08:00:00,0.0,335.0,,SNM Casma
2025-02-03 09:00:00,0.8,259.0,,SNM Casma
2025-02-03 10:00:00,1.7,229.0,,SNM Casma
2025-02-03 11:00:00,1.6,295.0,,SNM Casma
2025-02-03 12:00:00,3.3,267.0,,SNM Casma
2025-02-03 13:00:00,3.3,298.0,,SNM Casma
2025-02-03 14:00:00,3.5,273.0,,SNM Casma
2025-02-03 15:00:00,3.9,277.0,,SNM Casma
2025-02-03 16:00:00,3.5,303.0,,SNM Casma
2025-02-03 17:00:00,3.7,309.0,,SNM Casma
2025-02-03 18:00:00,2.6,340.0,,SNM Casma
2025-02-03 19:00:00,2.6,340.0,,SNM Casma
2025-02-03 20:00:00,0.4,339.0,,SNM Casma
2025-02-03 21:00:00,0.0,299.0,,SNM Casma
2025-02-03 22:00:00,0.3,328.0,,SNM Casma
2025-02-03 23:00:00,0.0,228.0,,SNM Casma
2025-02-04 00:00:00,0.0,208.0,,SNM Casma
2025-02-04 01:00:00,0.0,198.0,,SNM Casma
2025-02-04 02:00:00,0.0,216.0,,SNM Casma
2025-02-04 03:00:00,0.0,230.0,,SNM Casma
2025-02-04 04:00:00,0.1,229.0,,SNM Casma
2025-02-04 05:00:00,0.1,188.0,,SNM Casma
2025-02-04 06:00:00,0.5,234.0,,SNM Casma
2025-02-04 07:00:00,0.0,219.0,,SNM Casma
2025-02-04 08:00:00,0.5,257.0,,SNM Casma
2025-02-04 09:00:00,0.8,256.0,,SNM Casma
2025-02-04 10:00:00,2.2,233.0,,SNM Casma
2025-02-04 11:00:00,2.9,239.0,,SNM Casma
2025-02-04 12:00:00,3.2,223.0,,SNM Casma
2025-02-04 13:00:00,3.1,244.0,,SNM Casma
2025-02-04 14:00:00,3.4,295.0,,SNM Casma
2025-02-04 15:00:00,3.9,223.0,,SNM Casma
2025-02-04 16:00:00,3.3,215.0,,SNM Casma
2025-02-04 17:00:00,4.3,211.0,,SNM Casma
2025-02-04 18:00:00,2.2,233.0,,SNM Casma
2025-02-04 19:00:00,1.8,256.0,,SNM Casma
2025-02-04 20:00:00,,,,SNM Casma
2025-02-04 21:00:00,1.9,262.0,,SNM Casma
2025-02-04 22:00:00,,,,SNM Casma
2025-02-04 23:00:00,0.4,232.0,,SNM Casma
2025-02-05 00:00:00,0.1,194.0,,SNM Casma
2025-02-05 01:00:00,0.1,258.0,,SNM Casma
2025-02-05 02:00:00,0.0,277.0,,SNM Casma
2025-02-05 03:00:00,0.0,177.0,,SNM Casma
2025-02-05 04:00:00,0.3,231.0,,SNM Casma
2025-02-05 05:00:00,0.0,220.0,,SNM Casma
2025-02-05 06:00:00,0.0,138.0,,SNM Casma
2025-02-05 07:00:00,0.3,237.0,,SNM Casma
2025-02-05 08:00:00,0.1,211.0,,SNM Casma
2025-02-05 09:00:00,0.1,172.0,,SNM Casma
2025-02-05 10:00:00,1.8,248.0,,SNM Casma
2025-02-05 11:00:00,1.8,248.0,,SNM Casma
2025-02-05 12:00:00,2.7,256.0,,SNM Casma
2025-02-05 13:00:00,2.3,237.0,,SNM Casma
2025-02-05 14:00:00,2.3,272.0,,SNM Casma
2025-02-05 15:00:00,1.9,291.0,,SNM Casma
2025-02-05 16:00:00,2.2,271.0,,SNM Casma
2025-02-05 17:00:00,2.7,228.0,,SNM Casma
2025-02-05 18:00:00,1.9,223.0,,SNM Casma
2025-02-05 19:00:00,2.1,233.0,,SNM Casma
2025-02-05 20:00:00,0.3,235.0,,SNM Casma
2025-02-05 21:00:00,1.3,238.0,,SNM Casma
2025-02-05 22:00:00,0.8,250.0,,SNM Casma
2025-02-05 23:00:00,0.0,275.0,,SNM Casma
2025-02-06 00:00:00,0.6,277.0,,SNM Casma
2025-02-06 01:00:00,0.8,238.0,,SNM Casma
2025-02-06 02:00:00,0.2,224.0,,SNM Casma
2025-02-06 03:00:00,0.8,234.0,,SNM Casma
2025-02-06 04:00:00,0.0,250.0,,SNM Casma
2025-02-06 05:00:00,0.5,236.0,,SNM Casma
2025-02-06 06:00:00,0.2,223.0,,SNM Casma
2025-02-06 07:00:00,0.3,251.0,,SNM Casma
2025-02-06 08:00:00,0.2,228.0,,SNM Casma
2025-02-06 09:00:00,0.8,344.0,,SNM Casma
2025-02-06 10:00:00,1.5,244.0,,SNM Casma
2025-02-06 11:00:00,1.7,230.0,,SNM Casma
2025-02-06 12:00:00,1.5,226.0,,SNM Casma
2025-02-06 13:00:00,2.3,252.0,,SNM Casma
2025-02-06 14:00:00,2.9,263.0,,SNM Casma
2025-02-06 15:00:00,3.7,300.0,,SNM Casma
2025-02-06 16:00:00,2.0,274.0,,SNM Casma
2025-02-06 17:00:00,2.3,282.0,,SNM Casma
2025-02-06 18:00:00,1.7,241.0,,SNM Casma
2025-02-06 19:00:00,1.7,241.0,,SNM Casma
2025-02-06 20:00:00,1.1,303.0,,SNM Casma
2025-02-06 21:00:00,1.7,258.0,,SNM Casma
2025-02-06 22:00:00,0.0,286.0,,SNM Casma
2025-02-06 23:00:00,0.3,255.0,,SNM Casma
2025-02-07 00:00:00,0.1,299.0,,SNM Casma
2025-02-07 01:00:00,0.1,293.0,,SNM Casma
2025-02-07 02:00:00,0.4,36.0,,SNM Casma
2025-02-07 03:00:00,0.5,320.0,,SNM Casma
2025-02-07 04:00:00,0.0,274.0,,SNM Casma
2025-02-07 05:00:00,0.0,334.0,,SNM Casma
2025-02-07 06:00:00,0.1,3.0,,SNM Casma
2025-02-07 07:00:00,0.0,327.0,,SNM Casma
2025-02-07 08:00:00,0.0,42.0,,SNM Casma
2025-02-07 09:00:00,0.4,205.0,,SNM Casma
2025-02-07 10:00:00,0.8,221.0,,SNM Casma
2025-02-07 11:00:00,2.5,252.0,,SNM Casma
2025-02-07 12:00:00,1.9,249.0,,SNM Casma
2025-02-07 13:00:00,3.1,298.0,,SNM Casma
2025-02-07 14:00:00,2.8,263.0,,SNM Casma
2025-02-07 15:00:00,1.6,310.0,,SNM Casma
2025-02-07 16:00:00,2.4,275.0,,SNM Casma
2025-02-07 17:00:00,3.4,292.0,,SNM Casma
2025-02-07 18:00:00,3.3,301.0,,SNM Casma
2025-02-07 19:00:00,3.3,301.0,,SNM Casma
