Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAÑETE
Departamento :,LIMA,Provincia :,CAÑETE,Distrito :,IMPERIAL
Latitud :,13°4'28.82'',Longitud :,76°19'49.46'',Altitud :,116 msnm.
Tipo :,EMA - Meteorológica,Código :,113249
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/02/01,00:00,20.5,0.0,S/D,12,0.1
2025/02/01,01:00,20.4,0.0,S/D,267,0.7
2025/02/01,02:00,19.8,0.0,S/D,262,0.4
2025/02/01,03:00,19.5,0.0,S/D,228,0.6
2025/02/01,04:00,19.3,0.0,S/D,293,0.0
2025/02/01,05:00,19.3,0.0,S/D,94,0.0
2025/02/01,06:00,19.4,0.0,S/D,240,0.7
2025/02/01,07:00,19.5,0.0,S/D,201,0.5
2025/02/01,08:00,19.7,0.0,S/D,232,0.2
2025/02/01,09:00,21.1,0.0,S/D,316,0.1
2025/02/01,10:00,22.7,0.0,S/D,33,0.4
2025/02/01,11:00,23.7,0.0,100,297,3.1
2025/02/01,12:00,26.1,0.0,85,325,4.6
2025/02/01,13:00,26.4,0.0,80,320,4.5
2025/02/01,14:00,25.6,0.0,89,280,4.6
2025/02/01,15:00,25.1,0.0,96,278,2.8
2025/02/01,16:00,24.3,0.0,100,294,2.5
2025/02/01,17:00,23.9,0.0,100,283,1.9
2025/02/01,18:00,23.1,0.0,100,293,0.6
2025/02/01,19:00,22.1,0.0,S/D,280,1.3
2025/02/01,20:00,20.9,0.0,S/D,273,0.0
2025/02/01,21:00,20.6,0.0,S/D,310,0.0
2025/02/01,22:00,20.9,0.0,S/D,27,0.8
2025/02/01,23:00,21.2,0.0,S/D,9,0.0
2025/02/02,00:00,21.5,0.0,S/D,85,0.0
2025/02/02,01:00,22.0,0.0,S/D,344,0.1
2025/02/02,02:00,22.0,0.0,S/D,306,0.0
2025/02/02,03:00,21.6,0.0,S/D,284,0.2
2025/02/02,04:00,20.6,0.0,S/D,301,0.3
2025/02/02,05:00,20.1,0.0,S/D,194,0.0
2025/02/02,06:00,20.5,0.0,S/D,311,0.0
2025/02/02,07:00,20.3,0.0,S/D,257,0.0
2025/02/02,08:00,21.0,0.0,S/D,181,0.1
2025/02/02,09:00,23.7,0.0,S/D,281,2.2
