Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAÑETE
Departamento :,LIMA,Provincia :,CAÑETE,Distrito :,IMPERIAL
Latitud :,13°4'28.82'',Longitud :,76°19'49.46'',Altitud :,116 msnm.
Tipo :,EMA - Meteorológica,Código :,113249
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/03/01,00:00,20.9,0.0,100,1,0.2
2023/03/01,01:00,20.7,0.0,100,30,0.1
2023/03/01,02:00,20.8,0.0,100,95,0.0
2023/03/01,03:00,21.0,0.0,100,170,0.0
2023/03/01,04:00,21.1,0.0,100,49,0.0
2023/03/01,05:00,21.2,0.0,100,218,0.5
2023/03/01,06:00,20.7,0.0,100,302,0.3
2023/03/01,07:00,20.4,0.0,100,238,0.0
2023/03/01,08:00,21.6,0.0,99,280,1.2
2023/03/01,09:00,23.8,0.0,84,304,0.7
2023/03/01,10:00,26.3,0.0,67,316,0.1
2023/03/01,11:00,28.3,0.0,61,283,1.6
2023/03/01,12:00,28.8,0.0,58,293,3.0
2023/03/01,13:00,28.4,0.0,60,284,3.3
2023/03/01,14:00,27.7,0.0,63,291,2.4
2023/03/01,15:00,27.5,0.0,62,286,2.2
2023/03/01,16:00,27.3,0.0,60,280,2.6
2023/03/01,17:00,26.7,0.0,60,263,2.9
2023/03/01,18:00,25.0,0.0,72,292,0.9
2023/03/01,19:00,23.9,0.0,81,283,1.3
2023/03/01,20:00,23.0,0.0,87,3,0.1
2023/03/01,21:00,23.1,0.0,87,322,0.0
2023/03/01,22:00,22.9,0.0,88,8,0.3
2023/03/01,23:00,22.3,0.0,94,260,1.8
2023/03/02,00:00,20.8,0.0,100,328,0.0
2023/03/02,01:00,20.9,0.0,100,234,0.0
2023/03/02,02:00,21.3,0.0,100,30,0.4
2023/03/02,03:00,21.6,0.0,100,261,1.4
2023/03/02,04:00,20.9,0.0,100,245,2.2
2023/03/02,05:00,20.0,0.0,100,263,0.0
2023/03/02,06:00,19.9,0.0,100,243,0.1
2023/03/02,07:00,19.9,0.0,100,259,0.7
2023/03/02,08:00,21.2,0.0,98,228,0.2
2023/03/02,09:00,24.0,0.0,82,238,2.4
2023/03/02,10:00,25.0,0.0,78,263,2.2
2023/03/02,11:00,26.7,0.0,69,262,2.5
2023/03/02,12:00,27.7,0.0,64,276,2.7
2023/03/02,13:00,28.1,0.0,59,273,2.6
2023/03/02,14:00,27.7,0.0,60,298,2.5
2023/03/02,15:00,27.1,0.0,66,270,3.1
2023/03/02,16:00,26.3,0.0,67,262,1.8
2023/03/02,17:00,25.4,0.0,70,283,1.5
2023/03/02,18:00,24.5,0.0,75,276,1.0
2023/03/02,19:00,23.6,0.0,79,261,0.7
2023/03/02,20:00,22.6,0.0,88,271,0.1
2023/03/02,21:00,21.9,0.0,93,281,1.2
2023/03/02,22:00,21.3,0.0,99,276,0.6
2023/03/02,23:00,21.6,0.0,97,228,0.8
2023/03/03,00:00,21.8,0.0,95,256,0.4
2023/03/03,01:00,21.5,0.0,97,259,0.8
2023/03/03,02:00,20.9,0.0,100,194,0.0
2023/03/03,03:00,20.5,0.0,100,260,0.4
2023/03/03,04:00,20.1,0.0,100,297,0.8
2023/03/03,05:00,19.9,0.0,100,261,0.3
2023/03/03,06:00,19.6,0.0,100,280,0.2
2023/03/03,07:00,19.7,0.0,100,210,1.4
2023/03/03,08:00,21.2,0.0,99,299,0.1
2023/03/03,09:00,23.9,0.0,82,220,0.1
2023/03/03,10:00,26.2,0.0,68,282,1.8
2023/03/03,11:00,27.9,0.0,62,290,2.3
2023/03/03,12:00,28.1,0.0,61,282,3.2
2023/03/03,13:00,27.3,0.0,64,287,2.4
2023/03/03,14:00,26.7,0.0,66,282,3.0
2023/03/03,15:00,25.0,0.0,74,284,2.4
2023/03/03,16:00,23.8,0.0,80,280,1.2
2023/03/03,17:00,23.7,0.0,79,311,1.5
2023/03/03,18:00,23.5,0.0,77,349,0.2
2023/03/03,19:00,23.5,0.0,78,267,0.4
2023/03/03,20:00,22.0,0.0,95,212,0.9
2023/03/03,21:00,21.4,0.0,99,250,0.0
2023/03/03,22:00,21.3,0.0,100,226,0.7
2023/03/03,23:00,21.1,0.0,100,268,0.3
2023/03/04,00:00,20.8,0.0,100,322,0.1
2023/03/04,01:00,20.9,0.0,100,14,0.0
2023/03/04,02:00,20.7,0.0,100,176,0.0
2023/03/04,03:00,20.5,0.0,100,24,0.0
2023/03/04,04:00,20.3,0.0,100,123,0.0
2023/03/04,05:00,20.1,0.0,100,281,0.3
2023/03/04,06:00,19.6,0.0,100,255,0.1
2023/03/04,07:00,19.7,0.0,100,52,0.0
2023/03/04,08:00,21.0,0.0,100,287,1.8
2023/03/04,09:00,22.0,0.0,97,245,0.1
2023/03/04,10:00,24.9,0.0,79,271,1.6
2023/03/04,11:00,26.1,0.0,72,294,1.6
2023/03/04,12:00,26.9,0.0,67,279,3.3
2023/03/04,13:00,27.4,0.0,64,285,2.8
2023/03/04,14:00,27.3,0.0,66,276,2.9
2023/03/04,15:00,26.1,0.0,71,269,2.5
2023/03/04,16:00,25.9,0.0,73,274,1.6
2023/03/04,17:00,25.5,0.0,74,276,1.6
2023/03/04,18:00,24.3,0.0,80,266,1.6
2023/03/04,19:00,22.9,0.0,87,283,0.7
2023/03/04,20:00,22.1,0.0,95,283,0.0
2023/03/04,22:00,21.7,0.0,100,234,0.0
2023/03/04,23:00,21.8,0.0,99,268,1.5
2023/03/05,00:00,21.1,0.0,100,241,0.3
2023/03/05,01:00,20.9,0.0,100,248,0.0
2023/03/05,02:00,20.9,0.0,100,250,0.0
2023/03/05,03:00,20.8,0.0,100,248,0.0
2023/03/05,04:00,20.7,0.0,100,283,0.0
2023/03/05,05:00,20.6,0.0,100,359,0.0
2023/03/05,06:00,20.8,0.0,100,99,0.0
2023/03/05,07:00,21.3,0.0,98,101,0.0
2023/03/05,08:00,22.1,0.0,99,276,1.0
2023/03/05,09:00,23.6,0.0,88,280,1.8
2023/03/05,10:00,24.0,0.0,88,290,1.9
2023/03/05,11:00,25.4,0.0,78,264,1.1
2023/03/05,12:00,26.7,0.0,71,288,2.0
2023/03/05,13:00,26.9,0.0,67,286,2.7
2023/03/05,14:00,27.5,0.0,63,289,2.5
2023/03/05,15:00,26.2,0.0,68,255,1.5
2023/03/05,16:00,25.1,0.0,71,270,1.4
2023/03/05,17:00,24.4,0.0,75,269,1.0
2023/03/05,18:00,23.7,0.0,84,266,0.5
2023/03/05,19:00,23.4,0.0,86,339,0.0
2023/03/05,20:00,23.7,0.0,83,9,0.0
2023/03/05,21:00,23.7,0.0,85,62,0.0
2023/03/05,22:00,24.1,0.0,85,247,0.8
2023/03/05,23:00,23.4,0.0,81,227,0.1
2023/03/06,00:00,22.9,0.0,81,267,1.8
2023/03/06,01:00,21.6,0.0,100,320,0.0
2023/03/06,02:00,21.6,0.0,99,254,0.0
2023/03/06,03:00,21.2,0.0,100,183,0.0
2023/03/06,04:00,20.8,0.0,100,93,0.2
2023/03/06,05:00,20.7,0.0,100,282,0.0
2023/03/06,06:00,20.6,0.0,100,254,0.0
2023/03/06,07:00,20.8,0.0,98,58,0.0
2023/03/06,08:00,23.5,0.0,81,270,0.0
2023/03/06,09:00,26.2,0.0,67,275,1.3
2023/03/06,10:00,27.6,0.0,63,278,1.6
2023/03/06,11:00,27.9,0.0,64,284,2.4
2023/03/06,12:00,28.0,0.0,63,271,3.0
2023/03/06,13:00,28.4,0.0,61,282,2.3
2023/03/06,14:00,28.6,0.0,58,278,2.8
2023/03/06,15:00,27.6,0.0,62,286,3.3
2023/03/06,16:00,27.1,0.0,64,271,0.8
2023/03/06,17:00,27.5,0.0,63,287,3.0
2023/03/06,18:00,25.4,0.0,71,286,1.9
2023/03/06,20:00,22.3,0.0,99,261,0.0
2023/03/06,21:00,22.3,0.0,100,287,0.0
2023/03/06,22:00,22.3,0.0,100,232,0.0
2023/03/06,23:00,22.5,0.0,100,285,1.2
2023/03/07,00:00,21.8,0.0,100,294,0.3
2023/03/07,01:00,21.7,0.0,100,149,0.0
2023/03/07,02:00,22.1,0.0,100,280,0.1
2023/03/07,03:00,21.6,0.0,100,236,0.0
2023/03/07,04:00,21.2,0.0,100,43,0.0
2023/03/07,05:00,21.0,0.0,100,222,0.0
2023/03/07,06:00,20.7,0.0,100,79,0.0
2023/03/07,07:00,20.7,0.0,100,273,0.6
2023/03/07,08:00,21.6,0.0,100,269,0.0
2023/03/07,09:00,24.7,0.0,85,289,0.7
2023/03/07,10:00,27.2,0.0,68,289,2.1
2023/03/07,11:00,28.8,0.0,58,279,2.2
2023/03/07,12:00,29.2,0.0,58,280,3.0
2023/03/07,13:00,28.7,0.0,61,286,2.5
2023/03/07,14:00,29.3,0.0,59,273,3.1
2023/03/07,15:00,28.4,0.0,63,274,2.8
2023/03/07,16:00,27.4,0.0,65,260,1.9
2023/03/07,17:00,26.7,0.0,67,280,2.0
2023/03/07,18:00,25.4,0.0,75,269,1.8
2023/03/07,19:00,24.0,0.0,90,259,0.9
2023/03/07,20:00,23.3,0.0,99,8,0.2
2023/03/07,21:00,23.1,0.0,100,245,0.0
2023/03/07,22:00,23.3,0.0,98,277,0.4
2023/03/07,23:00,22.6,0.0,100,278,0.3
2023/03/08,00:00,22.3,0.0,100,301,0.0
2023/03/08,01:00,22.1,0.0,100,296,0.4
2023/03/08,02:00,22.0,0.0,100,172,0.0
2023/03/08,03:00,22.1,0.0,100,339,0.0
2023/03/08,04:00,22.4,0.0,100,360,0.1
2023/03/08,05:00,22.6,0.0,100,207,0.0
2023/03/08,06:00,22.6,0.0,100,289,0.8
2023/03/08,07:00,21.8,0.0,100,262,0.0
2023/03/08,09:00,24.1,0.0,94,288,2.0
2023/03/08,11:00,27.2,0.0,71,271,2.7
2023/03/08,12:00,27.8,0.0,67,272,2.7
2023/03/08,13:00,28.8,0.0,60,286,2.5
2023/03/08,14:00,28.7,0.0,58,265,1.8
2023/03/08,15:00,29.0,0.0,57,271,2.4
2023/03/08,16:00,27.6,0.0,63,291,2.5
2023/03/08,17:00,27.0,0.0,67,288,2.3
2023/03/08,18:00,25.5,0.0,79,280,0.9
2023/03/08,19:00,24.5,0.0,89,279,0.4
2023/03/08,20:00,23.7,0.0,98,272,0.0
2023/03/08,21:00,23.5,0.0,100,242,1.4
2023/03/08,22:00,23.1,0.0,100,276,0.3
2023/03/08,23:00,22.8,0.0,100,41,0.3
2023/03/09,00:00,22.8,0.0,100,5,0.5
2023/03/09,01:00,22.6,0.0,100,30,0.1
2023/03/09,02:00,22.6,0.0,100,30,0.2
2023/03/09,03:00,22.7,0.0,100,270,0.0
2023/03/09,04:00,22.4,0.0,100,238,0.0
2023/03/09,05:00,22.5,0.0,100,34,0.0
2023/03/09,06:00,23.1,0.0,100,320,0.1
2023/03/09,07:00,22.8,0.0,100,255,0.0
2023/03/09,08:00,22.6,0.0,100,268,1.4
2023/03/09,09:00,23.3,0.0,100,271,0.2
2023/03/09,10:00,25.9,0.0,87,280,0.8
2023/03/09,11:00,28.8,0.0,68,294,3.2
2023/03/09,12:00,29.6,0.0,61,280,3.0
2023/03/09,13:00,30.8,0.0,51,276,3.4
2023/03/09,14:00,30.3,0.0,52,285,3.8
2023/03/09,15:00,28.8,0.0,57,284,1.3
2023/03/09,16:00,27.7,0.0,63,278,2.4
2023/03/09,17:00,26.4,0.0,71,296,1.4
2023/03/09,18:00,25.6,0.0,81,306,0.7
2023/03/09,19:00,24.6,0.0,90,273,0.2
2023/03/09,20:00,23.2,0.0,100,257,0.1
2023/03/09,21:00,22.6,0.0,100,291,0.0
