Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAÑETE
Departamento :,LIMA,Provincia :,CAÑETE,Distrito :,IMPERIAL
Latitud :,13°4'28.82'',Longitud :,76°19'49.46'',Altitud :,116 msnm.
Tipo :,EMA - Meteorológica,Código :,113249
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/03/01,00:00,21.3,0.0,91,319,0.0
2021/03/01,01:00,21.4,0.0,90,33,0.0
2021/03/01,02:00,21.7,0.0,84,17,0.0
2021/03/01,03:00,21.7,0.0,82,35,0.0
2021/03/01,04:00,21.6,0.0,83,150,0.1
2021/03/01,05:00,21.9,0.0,81,68,0.0
2021/03/01,06:00,22.1,0.0,82,192,0.1
2021/03/01,07:00,21.9,0.0,84,279,0.8
2021/03/01,08:00,21.7,0.0,89,319,0.0
2021/03/01,09:00,24.8,0.0,73,348,0.5
2021/03/01,10:00,27.8,0.0,58,291,1.6
2021/03/01,11:00,28.9,0.0,55,288,2.2
2021/03/01,12:00,28.9,0.0,55,260,4.6
2021/03/01,13:00,28.0,0.0,60,297,3.2
2021/03/01,14:00,28.4,0.0,57,294,3.1
2021/03/01,15:00,27.7,0.0,56,292,2.9
2021/03/01,16:00,27.9,0.0,52,296,2.8
2021/03/01,17:00,26.9,0.0,54,272,1.4
2021/03/01,18:00,26.2,0.0,56,287,1.6
2021/03/01,19:00,24.7,0.0,64,286,0.8
2021/03/01,20:00,23.7,0.0,69,198,0.0
2021/03/01,21:00,23.6,0.0,69,285,0.0
2021/03/01,22:00,23.5,0.0,68,250,0.0
2021/03/01,23:00,22.9,0.0,76,282,0.0
2021/03/02,00:00,22.7,0.0,74,54,0.0
2021/03/02,01:00,22.9,0.0,74,125,0.0
2021/03/02,02:00,23.2,0.0,73,202,0.0
2021/03/02,03:00,22.4,0.0,81,243,0.6
2021/03/02,04:00,21.7,0.0,92,227,0.1
2021/03/02,05:00,21.6,0.0,93,258,0.6
2021/03/02,06:00,21.1,0.0,93,292,0.1
2021/03/02,07:00,21.1,0.0,94,248,0.0
2021/03/02,08:00,22.2,0.0,90,262,0.3
2021/03/02,09:00,24.0,0.0,81,286,1.4
2021/03/02,10:00,25.7,0.0,73,288,2.0
2021/03/02,11:00,27.3,0.0,65,266,2.3
2021/03/02,12:00,28.8,0.0,56,283,3.0
