Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAÑETE
Departamento :,LIMA,Provincia :,CAÑETE,Distrito :,IMPERIAL
Latitud :,13°4'28.82'',Longitud :,76°19'49.46'',Altitud :,116 msnm.
Tipo :,EMA - Meteorológica,Código :,113249
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/10/01,00:00,14.7,0.0,92,225,0.1
2021/10/01,01:00,14.7,0.0,93,147,0.0
2021/10/01,02:00,14.3,0.0,93,268,0.0
2021/10/01,03:00,14.6,0.0,95,297,0.2
2021/10/01,04:00,14.7,0.0,95,313,1.0
2021/10/01,05:00,14.6,0.0,96,4,0.5
2021/10/01,06:00,14.7,0.0,95,22,0.6
2021/10/01,07:00,14.9,0.0,95,314,0.0
2021/10/01,08:00,15.2,0.0,95,291,1.2
2021/10/01,09:00,15.8,0.0,91,266,1.1
2021/10/01,10:00,16.4,0.0,87,279,0.2
2021/10/01,11:00,17.6,0.0,81,280,0.9
2021/10/01,12:00,19.7,0.0,73,307,1.5
2021/10/01,13:00,20.9,0.0,68,283,3.1
2021/10/01,14:00,20.3,0.0,69,284,3.6
2021/10/01,15:00,19.4,0.0,71,299,3.1
2021/10/01,16:00,18.2,0.0,75,299,2.8
2021/10/01,17:00,17.0,0.0,80,296,1.5
2021/10/01,18:00,16.4,0.0,82,277,1.5
2021/10/01,19:00,15.8,0.0,84,278,1.0
2021/10/01,20:00,15.5,0.0,85,303,1.2
2021/10/01,21:00,15.5,0.0,85,152,0.1
2021/10/01,22:00,15.4,0.0,86,244,0.6
2021/10/01,23:00,14.8,0.0,89,229,0.0
2021/10/02,00:00,14.2,0.0,91,290,0.0
2021/10/02,01:00,13.9,0.0,92,164,0.0
2021/10/02,02:00,13.7,0.0,92,197,0.0
2021/10/02,03:00,13.3,0.0,92,217,0.3
2021/10/02,04:00,13.7,0.0,93,168,0.0
2021/10/02,05:00,14.4,0.0,92,218,0.0
2021/10/02,06:00,14.5,0.0,93,41,0.0
2021/10/02,07:00,14.6,0.0,92,22,0.1
2021/10/02,08:00,14.9,0.0,91,356,0.2
2021/10/02,09:00,15.5,0.0,87,288,0.1
2021/10/02,10:00,16.7,0.0,82,265,0.4
2021/10/02,11:00,18.0,0.0,78,276,2.2
2021/10/02,12:00,19.4,0.0,74,285,2.3
2021/10/02,13:00,20.5,0.0,71,288,3.9
2021/10/02,14:00,20.2,0.0,71,285,3.0
2021/10/02,15:00,19.5,0.0,73,287,2.6
2021/10/02,16:00,18.8,0.0,75,274,3.0
2021/10/02,17:00,18.1,0.0,76,275,1.6
2021/10/02,18:00,17.3,0.0,78,283,1.6
2021/10/02,19:00,16.0,0.0,83,320,1.7
2021/10/02,20:00,15.6,0.0,85,277,0.0
2021/10/02,21:00,15.1,0.0,88,199,1.5
2021/10/02,22:00,15.0,0.0,89,152,0.1
2021/10/02,23:00,14.4,0.0,90,215,0.3
2021/10/03,00:00,14.1,0.0,92,208,1.8
2021/10/03,01:00,13.9,0.0,93,162,0.0
2021/10/03,02:00,13.8,0.0,93,163,0.9
2021/10/03,03:00,14.6,0.0,92,214,0.0
2021/10/03,04:00,14.8,0.0,91,231,0.0
2021/10/03,05:00,14.9,0.0,91,216,0.0
2021/10/03,06:00,15.0,0.0,91,350,0.0
2021/10/03,07:00,15.0,0.0,93,296,0.2
2021/10/03,08:00,14.8,0.0,95,245,0.6
2021/10/03,09:00,15.0,0.1,96,278,1.2
2021/10/03,10:00,15.1,0.1,96,283,1.1
2021/10/03,11:00,15.2,0.0,95,272,1.1
2021/10/03,12:00,15.4,0.0,94,265,1.3
2021/10/03,13:00,15.8,0.0,91,281,1.1
2021/10/03,14:00,16.2,0.0,87,285,1.3
2021/10/03,15:00,15.8,0.0,89,270,1.7
2021/10/03,16:00,15.4,0.0,91,279,0.7
2021/10/03,17:00,15.2,0.0,92,273,0.8
2021/10/03,18:00,15.2,0.0,90,294,0.9
2021/10/03,19:00,15.0,0.0,91,227,0.8
2021/10/03,20:00,14.7,0.0,93,305,0.2
2021/10/03,21:00,14.6,0.0,94,261,0.1
2021/10/03,22:00,14.6,0.0,93,18,0.0
2021/10/03,23:00,14.8,0.0,92,19,0.2
2021/10/04,00:00,14.8,0.0,92,47,0.0
2021/10/04,01:00,14.9,0.0,92,129,0.0
2021/10/04,02:00,15.0,0.0,90,244,0.0
2021/10/04,03:00,15.0,0.0,88,324,0.1
2021/10/04,04:00,14.9,0.0,89,237,0.0
2021/10/04,05:00,14.9,0.0,90,242,0.3
2021/10/04,06:00,15.0,0.0,89,304,0.0
2021/10/04,07:00,15.1,0.0,87,269,0.2
2021/10/04,08:00,15.4,0.0,86,291,1.0
2021/10/04,09:00,15.8,0.0,84,266,0.3
2021/10/04,10:00,16.2,0.0,85,315,2.0
2021/10/04,11:00,17.0,0.0,82,265,1.3
2021/10/04,12:00,18.5,0.0,77,283,2.8
2021/10/04,13:00,18.7,0.0,76,296,3.4
2021/10/04,14:00,18.6,0.0,75,284,2.8
2021/10/04,15:00,18.3,0.0,75,289,2.6
2021/10/04,16:00,17.6,0.0,77,272,2.4
2021/10/04,17:00,16.7,0.0,79,292,2.4
2021/10/04,18:00,15.7,0.0,83,298,1.9
2021/10/04,19:00,15.6,0.0,84,304,1.1
2021/10/04,20:00,15.5,0.0,84,305,1.4
2021/10/04,21:00,15.3,0.0,84,336,0.4
2021/10/04,22:00,15.1,0.0,85,270,0.0
2021/10/04,23:00,14.9,0.0,87,256,0.0
2021/10/05,00:00,14.8,0.0,88,58,0.0
2021/10/05,01:00,14.8,0.0,88,197,0.2
2021/10/05,02:00,14.8,0.0,89,252,0.9
2021/10/05,03:00,14.5,0.0,91,255,0.2
2021/10/05,04:00,14.4,0.0,91,252,0.5
2021/10/05,05:00,14.4,0.0,92,224,1.4
2021/10/05,06:00,14.4,0.0,93,275,0.0
2021/10/05,07:00,14.5,0.0,94,283,0.1
2021/10/05,08:00,15.0,0.0,91,242,0.5
2021/10/05,09:00,15.9,0.0,87,218,1.0
2021/10/05,10:00,18.1,0.0,78,280,1.9
2021/10/05,11:00,19.5,0.0,74,285,2.8
2021/10/05,12:00,19.7,0.0,73,291,3.3
2021/10/05,13:00,20.0,0.0,71,269,2.8
2021/10/05,14:00,20.8,0.0,68,274,3.0
2021/10/05,15:00,20.7,0.0,68,290,2.6
2021/10/05,16:00,19.2,0.0,73,289,1.9
2021/10/05,17:00,17.5,0.0,78,279,1.2
2021/10/05,18:00,17.2,0.0,80,287,0.1
2021/10/05,19:00,16.7,0.0,82,286,0.7
2021/10/05,20:00,16.2,0.0,84,280,1.0
2021/10/05,21:00,15.8,0.0,86,267,0.0
2021/10/05,22:00,15.5,0.0,90,272,0.0
2021/10/05,23:00,15.4,0.0,92,271,0.0
2021/10/06,00:00,15.1,0.0,92,253,0.0
2021/10/06,01:00,15.0,0.0,92,286,0.0
2021/10/06,02:00,15.0,0.0,93,258,0.0
2021/10/06,03:00,15.0,0.0,93,220,0.0
2021/10/06,04:00,15.0,0.0,94,230,0.0
2021/10/06,05:00,14.8,0.0,94,217,0.2
2021/10/06,06:00,14.5,0.0,95,288,0.3
2021/10/06,07:00,14.8,0.0,95,260,0.3
2021/10/06,08:00,15.6,0.0,93,256,0.1
2021/10/06,09:00,18.4,0.0,80,260,0.8
2021/10/06,10:00,19.6,0.0,76,294,2.8
2021/10/06,11:00,20.1,0.0,73,272,2.9
2021/10/06,12:00,21.0,0.0,69,272,2.8
2021/10/06,13:00,21.2,0.0,68,285,3.0
2021/10/06,14:00,21.2,0.0,67,288,3.3
2021/10/06,15:00,20.6,0.0,69,294,2.7
2021/10/06,16:00,20.2,0.0,70,280,2.7
2021/10/06,17:00,18.9,0.0,74,271,1.9
2021/10/06,18:00,17.2,0.0,81,293,1.8
2021/10/06,19:00,16.0,0.0,86,284,1.3
2021/10/06,20:00,15.9,0.0,88,308,2.0
2021/10/06,21:00,15.8,0.0,87,313,1.6
2021/10/06,22:00,15.7,0.0,87,34,1.0
2021/10/06,23:00,15.7,0.0,87,282,0.6
2021/10/07,00:00,15.6,0.0,88,281,0.6
2021/10/07,01:00,15.4,0.0,89,258,0.2
2021/10/07,02:00,15.4,0.0,89,194,0.0
2021/10/07,03:00,15.1,0.0,91,278,0.0
2021/10/07,04:00,14.7,0.0,92,224,0.3
2021/10/07,05:00,14.6,0.0,93,232,0.9
2021/10/07,06:00,14.7,0.0,94,218,1.4
2021/10/07,07:00,15.1,0.0,93,246,0.8
2021/10/07,08:00,16.4,0.0,86,234,0.9
2021/10/07,09:00,18.3,0.0,79,280,2.0
2021/10/07,10:00,19.7,0.0,74,278,2.3
2021/10/07,11:00,20.5,0.0,71,283,2.7
2021/10/07,12:00,20.9,0.0,69,282,3.1
2021/10/07,13:00,21.0,0.0,69,278,2.5
2021/10/07,14:00,21.3,0.0,68,268,2.4
2021/10/07,15:00,20.9,0.0,68,281,3.1
2021/10/07,16:00,20.1,0.0,71,284,2.8
2021/10/07,17:00,19.7,0.0,72,276,2.3
2021/10/07,18:00,18.2,0.0,77,221,3.3
2021/10/07,19:00,16.8,0.0,83,303,1.2
2021/10/07,20:00,16.3,0.0,86,313,0.9
2021/10/07,21:00,15.8,0.0,89,291,0.1
2021/10/07,22:00,15.9,0.0,88,15,0.5
2021/10/07,23:00,15.9,0.0,88,40,0.1
2021/10/08,00:00,15.7,0.0,89,255,0.0
2021/10/08,01:00,15.3,0.0,91,270,0.1
2021/10/08,02:00,14.8,0.0,92,168,0.0
2021/10/08,03:00,15.0,0.0,93,270,0.0
2021/10/08,04:00,15.1,0.0,94,303,0.0
2021/10/08,05:00,15.1,0.0,94,296,0.1
2021/10/08,06:00,15.2,0.0,93,320,0.5
2021/10/08,07:00,15.4,0.0,91,306,1.0
2021/10/08,08:00,15.7,0.0,91,272,0.2
2021/10/08,09:00,16.3,0.0,88,276,0.2
2021/10/08,10:00,17.9,0.0,81,270,0.7
2021/10/08,11:00,19.6,0.0,75,308,2.2
2021/10/08,12:00,21.0,0.0,71,296,3.5
2021/10/08,13:00,20.5,0.0,72,289,3.3
2021/10/08,14:00,20.1,0.0,72,279,3.9
2021/10/08,15:00,18.9,0.0,76,284,2.5
2021/10/08,16:00,17.9,0.0,79,289,2.7
2021/10/08,17:00,17.2,0.0,82,304,2.8
2021/10/08,18:00,16.5,0.0,85,293,2.5
2021/10/08,19:00,16.0,0.0,88,320,1.4
2021/10/08,20:00,16.1,0.0,88,317,0.7
2021/10/08,21:00,16.1,0.0,88,319,1.9
2021/10/08,22:00,15.7,0.0,90,319,0.4
2021/10/08,23:00,15.7,0.0,91,273,0.4
2021/10/09,00:00,15.6,0.0,91,277,0.7
2021/10/09,01:00,15.6,0.0,91,300,0.2
2021/10/09,02:00,15.6,0.0,91,287,0.6
2021/10/09,03:00,15.5,0.0,92,281,0.3
2021/10/09,04:00,15.5,0.0,92,297,0.0
2021/10/09,05:00,15.6,0.0,91,277,0.4
2021/10/09,06:00,15.6,0.0,92,284,1.3
2021/10/09,07:00,15.5,0.0,93,285,1.2
2021/10/09,08:00,15.5,0.0,93,260,1.0
2021/10/09,09:00,15.5,0.0,94,261,1.4
2021/10/09,10:00,15.6,0.0,95,251,0.3
2021/10/09,11:00,16.7,0.0,89,299,2.5
2021/10/09,12:00,16.9,0.0,87,276,1.9
2021/10/09,13:00,17.2,0.0,85,275,1.4
2021/10/09,14:00,17.9,0.0,82,297,1.9
2021/10/09,15:00,18.0,0.0,81,282,2.3
2021/10/09,16:00,17.5,0.0,82,302,1.6
2021/10/09,17:00,16.9,0.0,84,289,1.8
2021/10/09,18:00,16.5,0.0,86,271,1.3
