Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAÑETE
Departamento :,LIMA,Provincia :,CAÑETE,Distrito :,IMPERIAL
Latitud :,13°4'28.82'',Longitud :,76°19'49.46'',Altitud :,116 msnm.
Tipo :,EMA - Meteorológica,Código :,113249
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/06/01,00:00,12.6,0.0,94,85,0.0
2022/06/01,01:00,12.5,0.0,94,144,0.4
2022/06/01,02:00,12.1,0.0,94,142,0.3
2022/06/01,03:00,12.3,0.0,94,114,0.1
2022/06/01,04:00,12.0,0.0,93,125,0.1
2022/06/01,05:00,12.0,0.0,94,184,0.3
2022/06/01,06:00,12.3,0.0,95,140,0.4
2022/06/01,07:00,12.1,0.0,95,96,0.0
2022/06/01,08:00,13.9,0.0,95,308,0.1
2022/06/01,09:00,16.5,0.0,83,342,0.1
2022/06/01,10:00,18.9,0.0,72,291,0.7
2022/06/01,11:00,21.3,0.0,62,290,2.1
2022/06/01,12:00,20.9,0.0,67,278,3.4
2022/06/01,13:00,20.7,0.0,67,289,2.6
2022/06/01,14:00,21.2,0.0,63,281,3.3
2022/06/01,15:00,20.2,0.0,66,281,1.9
2022/06/01,16:00,20.2,0.0,64,295,2.8
2022/06/01,17:00,18.3,0.0,75,309,0.5
2022/06/01,18:00,17.2,0.0,80,66,0.0
2022/06/01,19:00,15.8,0.0,87,207,0.1
2022/06/01,20:00,15.1,0.0,93,120,0.0
2022/06/01,21:00,14.6,0.0,92,144,0.0
2022/06/01,22:00,14.1,0.0,92,101,0.0
2022/06/01,23:00,13.8,0.0,91,10,0.0
2022/06/02,00:00,13.5,0.0,91,125,0.1
2022/06/02,01:00,13.8,0.0,90,135,0.1
2022/06/02,02:00,13.6,0.0,88,188,0.9
2022/06/02,03:00,12.7,0.0,92,114,0.0
2022/06/02,04:00,13.8,0.0,95,110,0.0
2022/06/02,05:00,14.3,0.0,96,191,0.0
2022/06/02,06:00,14.3,0.0,97,132,0.2
2022/06/02,07:00,14.1,0.0,97,92,0.0
2022/06/02,08:00,14.1,0.0,97,314,0.0
2022/06/02,09:00,15.1,0.0,95,267,1.4
2022/06/02,10:00,16.8,0.0,84,267,1.3
2022/06/02,11:00,18.8,0.0,76,263,1.6
2022/06/02,12:00,20.2,0.0,72,269,2.2
2022/06/02,13:00,20.7,0.0,70,283,2.9
2022/06/02,14:00,20.4,0.0,70,275,3.2
2022/06/02,15:00,19.5,0.0,73,278,2.3
2022/06/02,16:00,19.0,0.0,75,279,2.2
2022/06/02,17:00,17.7,0.0,80,288,1.5
2022/06/02,18:00,15.8,0.0,88,283,1.3
2022/06/02,19:00,15.4,0.0,92,277,0.1
2022/06/02,20:00,15.4,0.0,93,291,0.5
2022/06/02,21:00,15.3,0.0,93,302,0.0
2022/06/02,22:00,15.3,0.0,93,358,0.1
2022/06/02,23:00,15.1,0.0,93,345,0.0
2022/06/03,00:00,15.1,0.0,94,54,0.0
2022/06/03,01:00,14.9,0.0,95,274,0.0
2022/06/03,02:00,14.8,0.0,95,23,0.1
2022/06/03,03:00,14.7,0.0,95,174,0.4
2022/06/03,04:00,14.5,0.0,96,244,0.3
2022/06/03,05:00,14.2,0.0,96,211,0.4
2022/06/03,06:00,13.9,0.0,97,166,0.3
2022/06/03,07:00,13.9,0.0,97,132,0.1
2022/06/03,08:00,14.3,0.0,97,238,0.0
2022/06/03,09:00,15.2,0.0,95,331,0.1
2022/06/03,10:00,17.8,0.0,81,290,0.7
2022/06/03,11:00,19.8,0.0,74,288,2.6
2022/06/03,12:00,19.6,0.0,76,292,2.3
2022/06/03,13:00,19.7,0.0,75,290,3.2
2022/06/03,14:00,18.2,0.0,80,287,2.9
2022/06/03,15:00,16.5,0.0,87,278,2.0
2022/06/03,16:00,15.5,0.0,92,290,0.5
2022/06/03,17:00,15.5,0.0,92,347,0.0
2022/06/03,18:00,15.7,0.0,91,263,1.5
2022/06/03,19:00,15.0,0.0,95,255,0.7
2022/06/03,20:00,14.8,0.0,96,274,0.8
2022/06/03,21:00,14.5,0.0,97,249,0.0
2022/06/03,22:00,14.7,0.0,97,347,0.5
2022/06/03,23:00,14.9,0.0,97,26,0.0
2022/06/04,00:00,15.0,0.0,96,268,0.4
2022/06/04,01:00,14.8,0.0,96,287,0.7
2022/06/04,02:00,14.5,0.0,97,345,0.7
2022/06/04,03:00,14.3,0.0,98,289,0.0
2022/06/04,04:00,14.4,0.0,98,102,0.0
2022/06/04,05:00,14.2,0.0,98,18,0.0
2022/06/04,06:00,14.4,0.0,98,179,0.1
2022/06/04,07:00,14.4,0.0,98,14,0.1
2022/06/04,08:00,14.6,0.0,98,235,0.0
2022/06/04,09:00,15.0,0.0,98,247,1.1
2022/06/04,10:00,15.7,0.0,95,259,1.1
2022/06/04,11:00,16.4,0.0,91,287,0.4
2022/06/04,12:00,18.0,0.0,83,291,1.8
2022/06/04,13:00,18.7,0.0,79,283,2.5
2022/06/04,14:00,19.1,0.0,76,272,0.7
2022/06/04,15:00,20.4,0.0,72,286,1.6
2022/06/04,16:00,19.4,0.0,76,279,2.1
2022/06/04,17:00,17.8,0.0,82,277,1.3
2022/06/04,18:00,16.5,0.0,88,319,0.6
2022/06/04,19:00,16.2,0.0,89,1,0.2
2022/06/04,20:00,16.4,0.0,88,32,0.2
2022/06/04,21:00,16.3,0.0,88,9,0.0
2022/06/04,22:00,16.2,0.0,89,6,0.7
2022/06/04,23:00,15.9,0.0,92,6,0.0
2022/06/05,00:00,15.8,0.0,94,21,0.1
2022/06/05,01:00,15.4,0.0,95,93,0.1
