Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAÑETE
Departamento :,LIMA,Provincia :,CAÑETE,Distrito :,IMPERIAL
Latitud :,13°4'28.82'',Longitud :,76°19'49.46'',Altitud :,116 msnm.
Tipo :,EMA - Meteorológica,Código :,113249
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/04/01,00:00,18.8,0.0,89,262,0.1
2021/04/01,01:00,18.7,0.0,89,205,0.0
2021/04/01,02:00,18.8,0.0,89,230,0.0
2021/04/01,03:00,18.4,0.0,91,236,0.1
2021/04/01,04:00,18.1,0.0,93,288,1.0
2021/04/01,05:00,17.8,0.0,94,231,0.1
2021/04/01,06:00,17.6,0.0,95,232,0.7
2021/04/01,07:00,17.6,0.0,97,235,0.5
2021/04/01,08:00,18.0,0.0,96,268,0.0
2021/04/01,09:00,20.9,0.0,82,291,0.6
2021/04/01,10:00,23.9,0.0,70,278,2.1
2021/04/01,11:00,25.0,0.0,66,277,2.6
2021/04/01,12:00,24.5,0.0,67,277,2.9
2021/04/01,13:00,24.8,0.0,66,288,2.7
2021/04/01,14:00,24.3,0.0,68,300,2.9
2021/04/01,15:00,23.5,0.0,70,287,1.4
2021/04/01,16:00,24.1,0.0,67,288,2.2
2021/04/01,17:00,23.8,0.0,67,284,1.4
2021/04/01,18:00,22.0,0.0,73,289,1.7
2021/04/01,19:00,20.3,0.0,82,277,0.3
2021/04/01,20:00,19.5,0.0,87,281,0.0
2021/04/01,21:00,19.3,0.0,90,142,0.0
2021/04/01,22:00,19.8,0.0,85,11,0.2
2021/04/01,23:00,19.5,0.0,87,159,0.0
2021/04/02,00:00,19.3,0.0,88,105,0.0
2021/04/02,01:00,19.3,0.0,87,118,0.0
2021/04/02,02:00,19.0,0.0,87,286,0.0
2021/04/02,03:00,18.4,0.0,91,301,0.0
2021/04/02,04:00,17.9,0.0,94,190,0.0
2021/04/02,05:00,17.8,0.0,95,177,0.0
2021/04/02,06:00,17.9,0.0,95,158,0.0
2021/04/02,07:00,18.0,0.0,94,69,0.0
2021/04/02,08:00,20.2,0.0,84,258,0.1
2021/04/02,09:00,22.6,0.0,74,240,1.0
2021/04/02,10:00,24.7,0.0,68,282,2.9
2021/04/02,11:00,24.8,0.0,67,281,2.4
2021/04/02,12:00,25.1,0.0,65,281,2.6
2021/04/02,13:00,25.5,0.0,62,290,3.1
2021/04/02,14:00,25.8,0.0,61,290,2.5
2021/04/02,15:00,26.0,0.0,59,277,2.4
2021/04/02,16:00,25.9,0.0,59,291,2.5
2021/04/02,17:00,24.9,0.0,62,273,1.0
2021/04/02,18:00,22.9,0.0,70,279,1.8
2021/04/02,19:00,20.4,0.0,81,238,0.0
2021/04/02,20:00,20.1,0.0,81,271,0.0
2021/04/02,21:00,20.1,0.0,80,315,0.0
2021/04/02,22:00,19.7,0.0,83,119,0.1
2021/04/02,23:00,19.7,0.0,84,288,0.3
2021/04/03,00:00,19.1,0.0,88,269,0.0
2021/04/03,01:00,19.0,0.0,89,210,0.0
2021/04/03,02:00,18.7,0.0,91,139,0.0
2021/04/03,03:00,19.5,0.0,87,309,0.5
2021/04/03,04:00,19.3,0.0,88,74,0.0
2021/04/03,05:00,19.4,0.0,87,243,0.0
2021/04/03,06:00,19.3,0.0,89,207,0.0
2021/04/03,07:00,19.5,0.0,88,234,0.1
2021/04/03,08:00,20.4,0.0,84,339,0.0
2021/04/03,09:00,22.1,0.0,76,271,0.5
2021/04/03,10:00,24.6,0.0,70,283,2.2
2021/04/03,11:00,25.7,0.0,65,281,2.3
2021/04/03,12:00,26.1,0.0,62,282,3.2
2021/04/03,13:00,27.1,0.0,58,277,2.9
2021/04/03,14:00,27.6,0.0,55,285,3.1
2021/04/03,15:00,26.6,0.0,57,278,2.1
2021/04/03,16:00,25.4,0.0,60,284,1.8
2021/04/03,17:00,24.8,0.0,63,273,0.7
2021/04/03,18:00,23.9,0.0,68,301,0.8
