Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAÑETE
Departamento :,LIMA,Provincia :,CAÑETE,Distrito :,IMPERIAL
Latitud :,13°4'28.82'',Longitud :,76°19'49.46'',Altitud :,116 msnm.
Tipo :,EMA - Meteorológica,Código :,113249
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/02/01,00:00,23.4,0.0,100,240,0.0
2024/02/01,01:00,23.1,0.0,100,273,0.1
2024/02/01,02:00,22.5,0.0,100,301,0.0
2024/02/01,03:00,22.6,0.0,S/D,177,0.0
2024/02/01,04:00,22.9,0.0,100,274,0.1
2024/02/01,05:00,22.6,0.0,S/D,257,0.3
2024/02/01,06:00,22.4,0.0,S/D,334,0.0
2024/02/01,07:00,22.6,0.0,S/D,269,0.0
2024/02/01,08:00,23.8,0.0,100,321,0.0
2024/02/01,09:00,26.1,0.0,93,258,1.0
2024/02/01,10:00,28.1,0.0,79,283,1.9
2024/02/01,11:00,29.3,0.0,72,288,2.8
2024/02/01,12:00,29.9,0.0,64,266,3.5
2024/02/01,13:00,30.2,0.0,62,285,3.1
2024/02/01,14:00,30.4,0.0,59,284,2.2
2024/02/01,15:00,29.4,0.0,63,273,3.3
2024/02/01,16:00,28.9,0.0,63,282,2.3
2024/02/01,17:00,27.9,0.0,70,277,1.5
2024/02/01,18:00,26.5,0.0,86,298,1.8
2024/02/01,19:00,25.2,0.0,100,295,1.1
2024/02/01,20:00,24.5,0.0,100,297,1.4
2024/02/01,21:00,24.2,0.0,100,8,0.5
2024/02/01,22:00,24.0,0.0,100,18,0.2
2024/02/01,23:00,23.8,0.0,100,266,0.1
2024/02/02,00:00,23.2,0.0,S/D,263,0.0
2024/02/02,01:00,23.0,0.0,S/D,191,0.2
2024/02/02,02:00,23.2,0.0,S/D,285,0.4
2024/02/02,03:00,22.9,0.0,S/D,261,1.1
2024/02/02,04:00,22.5,0.0,S/D,240,1.2
2024/02/02,05:00,22.3,0.0,S/D,279,0.2
2024/02/02,06:00,22.1,0.0,S/D,263,0.2
2024/02/02,07:00,22.4,0.0,S/D,247,0.0
2024/02/02,08:00,23.8,0.0,S/D,306,0.1
2024/02/02,09:00,25.9,0.0,98,296,0.9
2024/02/02,10:00,27.2,0.0,89,294,2.8
2024/02/02,11:00,27.3,0.0,90,302,3.1
2024/02/02,12:00,27.8,0.0,83,297,3.2
2024/02/02,13:00,28.3,0.0,75,292,3.6
2024/02/02,14:00,27.8,0.0,79,293,2.4
2024/02/02,15:00,28.0,0.0,77,285,2.9
2024/02/02,16:00,28.1,0.0,73,287,1.8
2024/02/02,17:00,28.2,0.0,73,320,3.1
2024/02/02,18:00,26.0,0.0,91,282,2.8
2024/02/02,19:00,24.0,0.0,100,308,1.5
2024/02/02,20:00,23.5,S/D,S/D,S/D,S/D
2024/02/02,21:00,23.5,0.0,100,226,2.0
2024/02/02,22:00,23.3,0.0,100,263,0.8
2024/02/02,23:00,23.2,0.0,100,334,0.2
2024/02/03,00:00,23.1,0.0,100,357,1.2
2024/02/03,01:00,22.8,0.0,100,286,1.1
2024/02/03,02:00,22.2,0.0,S/D,285,1.0
2024/02/03,03:00,22.1,0.0,S/D,342,0.7
2024/02/03,04:00,22.1,0.0,100,21,1.3
2024/02/03,05:00,21.9,0.0,100,3,1.7
2024/02/03,06:00,21.9,0.0,100,29,0.1
2024/02/03,07:00,22.2,0.0,100,333,0.0
2024/02/03,08:00,23.6,0.0,100,358,0.3
2024/02/03,09:00,25.5,0.0,93,333,1.4
2024/02/03,10:00,27.2,0.0,80,267,2.3
2024/02/03,11:00,28.0,0.0,74,293,2.2
2024/02/03,12:00,27.5,0.0,77,265,2.8
2024/02/03,13:00,28.1,0.0,77,283,2.6
2024/02/03,14:00,28.7,0.0,72,275,2.7
2024/02/03,15:00,28.3,0.0,75,281,3.2
2024/02/03,16:00,27.3,0.0,80,263,2.4
2024/02/03,17:00,25.8,0.0,89,272,1.8
2024/02/03,18:00,25.4,0.0,91,281,1.6
2024/02/03,19:00,24.5,0.0,100,282,0.7
2024/02/03,20:00,23.9,0.0,100,314,0.0
2024/02/03,21:00,23.8,0.0,100,252,0.7
2024/02/03,22:00,23.3,0.0,100,291,0.2
2024/02/03,23:00,23.1,0.0,S/D,258,0.2
