Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CAÑETE
Departamento :,LIMA,Provincia :,CAÑETE,Distrito :,IMPERIAL
Latitud :,13°4'28.82'',Longitud :,76°19'49.46'',Altitud :,116 msnm.
Tipo :,EMA - Meteorológica,Código :,113249
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/10/01,00:00,13.7,0.0,92,83,0.0
2022/10/01,01:00,13.5,0.0,92,167,0.0
2022/10/01,02:00,13.2,0.0,92,295,0.0
2022/10/01,03:00,13.1,0.0,93,91,0.0
2022/10/01,04:00,13.0,0.0,94,152,0.6
2022/10/01,05:00,12.7,0.0,94,30,0.0
2022/10/01,06:00,12.5,0.0,95,137,0.0
2022/10/01,07:00,13.2,0.0,96,240,0.1
2022/10/01,08:00,15.3,0.0,89,287,0.5
2022/10/01,09:00,17.4,0.0,79,280,1.3
2022/10/01,10:00,19.2,0.0,73,267,1.9
2022/10/01,11:00,20.4,0.0,69,297,2.4
2022/10/01,12:00,21.1,0.0,67,291,3.4
2022/10/01,13:00,20.9,0.0,67,289,3.3
2022/10/01,14:00,20.1,0.0,68,288,3.4
2022/10/01,15:00,19.1,0.0,70,291,3.4
2022/10/01,16:00,18.5,0.0,71,306,2.8
2022/10/01,17:00,17.7,0.0,74,327,2.4
2022/10/01,18:00,16.6,0.0,78,309,2.0
2022/10/01,19:00,15.2,0.0,86,319,0.9
2022/10/01,20:00,15.0,0.0,88,358,1.4
2022/10/01,21:00,14.6,0.0,90,311,1.7
2022/10/01,22:00,14.4,0.0,90,28,0.9
2022/10/01,23:00,14.2,0.0,91,60,0.0
2022/10/02,00:00,13.7,0.0,93,243,1.2
2022/10/02,01:00,13.4,0.0,95,231,1.1
2022/10/02,02:00,14.0,0.0,95,261,0.1
2022/10/02,03:00,14.1,0.0,94,219,0.1
2022/10/02,04:00,14.1,0.0,94,171,0.4
2022/10/02,05:00,14.2,0.0,93,169,0.6
2022/10/02,06:00,14.1,0.0,93,150,0.1
2022/10/02,07:00,14.2,0.0,92,200,1.4
2022/10/02,08:00,14.8,0.0,89,247,1.8
2022/10/02,09:00,15.8,0.0,85,307,1.6
2022/10/02,10:00,17.7,0.0,77,278,1.1
2022/10/02,11:00,20.0,0.0,69,273,4.2
2022/10/02,12:00,19.5,0.0,72,288,3.6
2022/10/02,13:00,18.7,0.0,73,279,3.2
2022/10/02,14:00,18.5,0.0,74,284,3.0
