Fecha,"Imarpe Callao - Precipitación Acumulada - Val (mm)","Imarpe Callao - Temperatura de Agua - Val (ºC)","Imarpe Callao - Conductividad - Val (mS/cm)","Imarpe Callao - Presion - Val (dbar)","Imarpe Callao - Oxigeno Disuelto - Val (ml/l)","Imarpe Callao - Salinidad - Val (PSU)","Imarpe Callao - Batería - Val (V)","Imarpe Callao - Temperatura Med - Val (ºC)","Imarpe Callao - Humedad Relativa - Val (%)","Imarpe Callao - Presion Atmosférica - Val (hPa)","Imarpe Callao - Direccion de Viento - Val (º)","Imarpe Callao - Velocidad de Viento - Val (m/s)","Imarpe Callao - Radiación Solar - Val (W/m2)"
"2022-01-01 16:10",0.0,14.61,42.288,0.737,0.077,34.772,14.4,21.2,83,1009.6,220,2.4,497
"2022-01-01 16:20",0.0,14.61,42.300,0.400,0.396,34.783,14.4,21.4,82,1009.6,221,2.4,459
"2022-01-01 16:30",0.0,14.66,42.349,0.751,0.077,34.781,14.4,21.2,83,1009.6,217,2.7,431
"2022-01-01 16:40",0.0,14.59,42.288,0.741,0.077,34.789,14.4,21.0,84,1009.8,221,2.7,378
"2022-01-01 16:50",0.0,14.56,42.256,0.726,0.077,34.790,14.4,21.2,85,1009.9,226,1.9,348
"2022-01-01 17:00",0.0,14.55,42.250,0.730,0.077,34.788,14.4,21.0,85,1010.1,234,1.7,315
"2022-01-01 17:10",0.0,14.51,42.213,0.722,0.077,34.796,14.4,20.8,85,1010.2,239,1.9,275
"2022-01-01 17:20",0.0,14.48,42.178,0.731,0.077,34.789,14.4,20.8,85,1010.4,236,2.0,238
"2022-01-01 17:30",0.0,14.46,42.154,0.722,0.078,34.788,14.4,20.7,86,1010.6,225,2.4,206
"2022-01-01 17:40",0.0,14.45,42.152,0.720,0.078,34.789,14.4,20.5,86,1010.8,236,2.3,169
"2022-01-01 17:50",0.0,14.46,42.164,0.716,0.078,34.790,14.4,20.4,86,1011.0,227,2.6,137
"2022-01-01 18:00",0.0,14.45,42.148,0.722,0.078,34.790,13.7,20.2,87,1011.3,239,2.2,105
"2022-01-01 18:10",0.0,14.42,42.119,0.718,0.078,34.790,13.1,20.0,88,1011.6,242,2.0,72
"2022-01-01 18:20",0.0,14.39,42.104,0.714,0.078,34.798,13.0,19.9,89,1012.0,240,2.3,54
"2022-01-01 18:30",0.0,14.38,42.091,0.728,0.078,34.794,12.9,19.8,90,1012.3,262,1.7,21
"2022-01-01 18:50",0.0,14.41,42.116,0.739,0.078,34.792,12.8,19.5,92,1012.8,231,2.6,0
"2022-01-01 19:00",0.0,14.36,42.072,0.738,0.078,34.796,12.8,19.5,92,1013.0,227,3.1,0
"2022-01-01 19:10",0.0,14.32,42.031,0.732,0.078,34.797,12.8,19.5,92,1013.3,228,2.8,0
"2022-01-01 19:20",0.0,14.29,42.001,0.727,0.078,34.794,12.8,19.4,92,1013.5,210,3.3,0
"2022-01-01 19:30",0.0,14.30,42.002,0.401,0.401,34.791,12.8,19.4,92,1013.8,205,3.1,0
"2022-01-01 19:40",0.0,14.31,42.017,0.724,0.079,34.792,12.8,19.4,93,1013.9,204,3.0,0
"2022-01-01 19:50",0.0,14.36,42.060,0.745,0.078,34.790,12.8,19.3,93,1014.0,187,2.6,0
"2022-01-01 20:00",0.0,14.37,42.079,0.723,0.078,34.796,12.8,19.3,93,1014.2,199,2.6,0
"2022-01-01 20:10",0.0,14.35,42.054,0.710,0.078,34.792,12.8,19.3,93,1014.3,206,2.7,0
"2022-01-01 20:20",0.0,14.34,42.043,0.390,0.412,34.792,12.8,19.3,93,1014.5,201,2.7,0
"2022-01-01 20:30",0.0,14.31,42.021,0.411,0.411,34.798,12.8,19.3,93,1014.6,194,3.0,0
"2022-01-01 20:40",0.0,14.37,42.072,0.723,0.078,34.793,12.8,19.2,93,1014.7,199,2.8,0
"2022-01-01 20:50",0.0,14.36,42.063,0.694,0.078,34.794,12.8,19.2,93,1014.8,198,2.7,0
"2022-01-01 21:00",0.0,14.36,42.063,0.694,0.078,34.792,12.8,19.3,93,1014.9,185,3.2,0
"2022-01-01 21:10",0.0,14.33,42.046,0.719,0.078,34.797,12.8,19.3,93,1014.8,202,2.9,0
"2022-01-01 21:20",0.0,14.31,42.018,0.722,0.078,34.798,12.8,19.3,93,1014.8,217,2.7,0
"2022-01-01 21:30",0.0,14.28,41.995,0.743,0.078,34.798,12.8,19.3,93,1014.9,222,2.5,0
"2022-01-01 21:40",0.0,14.28,41.993,0.746,0.078,34.795,12.8,19.3,93,1015.0,206,3.0,0
"2022-01-01 21:50",0.0,14.23,41.945,0.740,0.079,34.795,12.8,19.3,94,1015.0,190,2.9,0
"2022-01-01 22:00",0.0,14.22,41.931,0.401,0.403,34.796,12.8,19.3,93,1015.0,196,3.1,0
"2022-01-01 22:10",0.0,14.21,41.924,0.732,0.079,34.794,12.8,19.4,93,1015.1,188,2.6,0
"2022-01-01 22:20",0.0,14.19,41.900,0.403,0.405,34.792,12.8,19.4,93,1015.1,196,2.9,0
"2022-01-01 22:30",0.0,14.19,41.901,0.410,0.404,34.794,12.8,19.4,93,1015.1,193,2.7,0
"2022-01-01 22:40",0.0,14.19,41.899,0.730,0.079,34.793,12.8,19.4,93,1015.1,195,2.6,0
"2022-01-01 22:50",0.0,14.20,41.908,0.718,0.079,34.793,12.8,19.4,93,1015.0,192,3.5,0
"2022-01-01 23:00",0.0,14.20,41.909,0.716,0.079,34.795,12.8,19.4,93,1015.0,189,2.7,0
"2022-01-01 23:10",0.0,14.17,41.890,0.714,0.079,34.797,12.8,19.4,93,1015.0,193,2.8,0
"2022-01-01 23:20",0.0,14.15,41.864,0.713,0.079,34.797,12.7,19.4,92,1014.9,212,3.5,0
"2022-01-01 23:30",0.0,14.15,41.863,0.390,0.392,34.796,12.7,19.4,92,1014.8,213,3.1,0
"2022-01-01 23:50",0.0,14.12,41.834,0.738,0.079,34.795,12.7,19.4,93,1014.5,214,3.4,0
"2022-01-02 00:00",0.0,14.14,41.854,0.409,0.410,34.795,12.7,19.4,93,1014.3,205,3.4,0
"2022-01-02 00:10",0.0,14.14,41.853,0.738,0.079,34.792,12.7,19.4,93,1014.3,198,2.6,0
"2022-01-02 00:20",0.0,14.14,41.860,0.740,0.079,34.799,12.7,19.3,93,1014.3,202,2.5,0
"2022-01-02 00:30",0.0,14.12,41.836,0.739,0.079,34.796,12.7,19.3,93,1014.1,215,2.6,0
"2022-01-02 00:40",0.0,14.10,41.816,0.723,0.079,34.795,12.7,19.2,94,1013.9,214,2.5,0
"2022-01-02 01:00",0.0,14.09,41.809,0.719,0.079,34.796,12.7,19.2,94,1013.5,197,2.1,0
"2022-01-02 01:10",0.0,14.07,41.791,0.712,0.079,34.797,12.7,19.2,94,1013.4,199,2.2,0
"2022-01-02 01:20",0.0,14.08,41.799,0.714,0.079,34.796,12.7,19.1,94,1013.3,234,1.5,0
"2022-01-02 01:30",0.0,14.07,41.790,0.719,0.079,34.795,12.7,19.0,95,1013.4,206,1.8,0
"2022-01-02 01:40",0.0,14.07,41.785,0.079,0.716,34.796,12.7,19.0,95,1013.4,221,2.2,0
"2022-01-02 01:50",0.0,14.05,41.768,0.708,0.079,34.799,12.7,19.0,95,1013.2,199,2.4,0
"2022-01-02 02:00",0.0,14.02,41.736,0.726,0.079,34.796,12.7,19.0,96,1013.2,210,2.6,0
"2022-01-02 02:10",0.0,13.99,41.712,0.726,0.079,34.796,12.7,18.9,96,1013.2,226,2.3,0
"2022-01-02 02:20",0.0,14.00,41.716,0.722,0.079,34.796,12.7,18.9,96,1013.2,202,2.6,0
"2022-01-02 02:30",0.0,14.01,41.723,0.398,0.394,34.795,12.7,18.9,96,1013.2,192,2.7,0
"2022-01-02 02:40",0.0,14.02,41.734,0.405,0.402,34.796,12.7,19.0,95,1013.2,205,2.6,0
"2022-01-02 02:50",0.0,14.00,41.716,0.729,0.079,34.796,12.7,19.1,95,1013.1,208,2.9,0
"2022-01-02 03:00",0.0,14.01,41.723,0.729,0.079,34.795,12.7,19.1,95,1013.1,186,2.9,0
"2022-01-02 03:10",0.0,14.03,41.745,0.729,0.079,34.796,12.7,19.1,95,1013.0,202,2.8,0
"2022-01-02 03:20",0.0,14.05,41.763,0.726,0.079,34.795,12.7,19.1,95,1013.0,203,2.5,0
"2022-01-02 03:30",0.0,14.04,41.764,0.738,0.079,34.798,12.7,19.1,95,1012.9,200,2.9,0
"2022-01-02 03:40",0.0,14.06,41.779,0.737,0.079,34.794,12.7,19.1,95,1013.0,201,2.6,0
"2022-01-02 03:50",0.0,14.07,41.788,0.738,0.079,34.797,12.7,19.1,95,1013.1,184,2.4,0
"2022-01-02 04:00",0.0,14.08,41.791,0.726,0.079,34.794,12.7,19.1,95,1013.2,196,2.8,0
"2022-01-02 04:10",0.0,14.10,41.818,0.736,0.079,34.794,12.7,19.1,94,1013.2,193,3.0,0
"2022-01-02 04:20",0.0,14.06,41.785,0.736,0.079,34.799,12.7,19.1,95,1013.2,190,2.5,0
"2022-01-02 04:30",0.0,14.06,41.779,0.405,0.404,34.796,12.7,19.1,95,1013.2,206,2.7,0
"2022-01-02 04:40",0.0,14.16,41.865,0.737,0.079,34.783,12.7,19.1,94,1013.1,196,2.6,0
"2022-01-02 04:50",0.0,14.18,41.897,0.713,0.079,34.799,12.6,19.2,94,1013.1,203,2.4,0
"2022-01-02 05:00",0.0,14.18,41.894,0.740,0.079,34.794,12.6,19.1,94,1013.2,198,2.6,0
"2022-01-02 05:10",0.0,14.19,41.907,0.747,0.079,34.795,12.6,19.2,93,1013.2,182,2.5,0
"2022-01-02 05:20",0.0,14.20,41.908,0.740,0.079,34.796,12.6,19.2,93,1013.3,178,2.6,0
"2022-01-02 05:30",0.0,14.20,41.918,0.735,0.079,34.797,12.6,19.2,93,1013.4,185,2.7,0
"2022-01-02 05:40",0.0,14.21,41.919,0.738,0.079,34.795,12.6,19.2,93,1013.5,198,2.3,0
"2022-01-02 05:50",0.0,14.20,41.914,0.742,0.079,34.796,12.6,19.2,93,1013.6,200,1.9,0
"2022-01-02 06:00",0.0,14.20,41.911,0.725,0.079,34.797,12.6,19.1,93,1013.8,182,2.2,3
"2022-01-02 06:10",0.0,14.21,41.920,0.405,0.404,34.796,12.7,19.2,93,1013.9,202,1.6,14
"2022-01-02 06:20",0.0,14.23,41.940,0.733,0.079,34.797,12.8,19.3,92,1014.0,211,1.9,38
"2022-01-02 06:30",0.0,14.22,41.931,0.406,0.408,34.797,13.0,19.4,92,1014.0,207,1.7,61
"2022-01-02 06:40",0.0,14.21,41.925,0.734,0.079,34.797,13.3,19.4,92,1013.9,222,1.2,89
"2022-01-02 06:50",0.0,14.21,41.924,0.730,0.079,34.797,13.6,19.6,92,1013.7,239,1.2,129
"2022-01-02 07:00",0.0,14.21,41.929,0.704,0.079,34.797,13.8,19.4,92,1013.5,225,2.9,166
"2022-01-02 07:10",0.0,14.21,41.923,0.716,0.079,34.798,13.8,19.6,91,1013.5,228,2.5,148
"2022-01-02 07:20",0.0,14.20,41.915,0.710,0.079,34.797,13.9,19.7,90,1013.6,228,2.0,166
"2022-01-02 07:30",0.0,14.21,41.924,0.746,0.079,34.798,14.0,19.8,90,1013.6,240,1.4,164
"2022-01-02 07:40",0.0,14.21,41.921,0.718,0.079,34.797,14.2,19.8,90,1013.6,219,1.8,175
"2022-01-02 07:50",0.0,14.21,41.923,0.398,0.397,34.799,14.4,19.8,89,1013.7,223,2.0,262
"2022-01-02 08:00",0.0,14.20,41.915,0.742,0.079,34.797,14.4,20.0,89,1013.6,227,1.8,320
"2022-01-02 08:10",0.0,14.20,41.911,0.743,0.079,34.798,14.4,20.4,88,1013.6,245,1.6,349
"2022-01-02 08:20",0.0,14.20,41.917,0.742,0.079,34.796,14.4,20.1,88,1013.6,231,2.7,292
"2022-01-02 08:30",0.0,14.23,41.949,0.720,0.079,34.798,14.4,20.3,88,1013.7,228,2.2,286
"2022-01-02 08:40",0.0,14.22,41.933,0.741,0.079,34.800,14.4,20.2,88,1013.7,241,2.2,282
"2022-01-02 08:50",0.0,14.22,41.930,0.742,0.079,34.796,14.4,20.1,87,1013.8,227,2.5,229
"2022-01-02 09:00",0.0,14.21,41.929,0.731,0.078,34.799,14.4,20.0,88,1013.9,220,2.9,248
"2022-01-02 09:10",0.0,14.23,41.945,0.731,0.079,34.797,14.4,19.9,89,1014.0,227,3.0,250
"2022-01-02 09:20",0.0,14.23,41.944,0.734,0.079,34.797,14.4,20.1,89,1014.0,224,1.8,243
"2022-01-02 09:30",0.0,14.24,41.960,0.408,0.416,34.802,14.4,20.1,88,1014.0,214,2.1,253
"2022-01-02 09:40",0.0,14.21,41.930,0.722,0.078,34.800,14.4,20.2,88,1014.0,228,2.2,281
"2022-01-02 09:50",0.0,14.25,41.960,0.749,0.079,34.794,14.4,20.4,87,1014.1,235,1.6,298
"2022-01-02 10:00",0.0,14.25,41.955,0.406,0.404,34.794,14.4,20.7,87,1013.9,235,1.6,372
"2022-01-02 10:10",0.0,14.23,41.941,0.724,0.078,34.798,14.4,20.7,86,1013.7,229,1.5,450
"2022-01-02 10:20",0.0,14.22,41.936,0.722,0.079,34.798,14.5,20.8,85,1013.6,220,2.0,624
"2022-01-02 10:30",0.0,14.21,41.926,0.735,0.079,34.800,14.5,21.1,85,1013.4,219,1.8,703
"2022-01-02 10:40",0.0,14.22,41.927,0.415,0.417,34.793,14.5,21.9,83,1013.3,248,1.3,906
"2022-01-02 10:50",0.0,14.27,41.978,0.746,0.079,34.794,14.4,21.5,82,1013.1,209,1.9,765
"2022-01-02 11:00",0.0,14.28,41.993,0.752,0.078,34.796,14.5,21.7,82,1012.8,218,1.8,831
"2022-01-02 11:10",0.0,14.28,41.990,0.418,0.402,34.795,14.5,21.8,82,1012.8,233,1.9,759
"2022-01-02 11:20",0.0,14.29,41.999,0.732,0.078,34.798,14.5,22.0,82,1012.7,228,1.8,855
"2022-01-02 11:30",0.0,14.32,42.023,0.744,0.078,34.791,14.5,22.3,81,1012.5,227,1.3,923
"2022-01-02 11:40",0.0,14.33,42.043,0.739,0.078,34.796,14.5,22.0,81,1012.5,233,1.8,962
"2022-01-02 11:50",0.0,14.41,42.111,0.753,0.078,34.793,14.5,21.6,83,1012.6,234,2.1,871
"2022-01-02 12:00",0.0,14.44,42.148,0.743,0.078,34.799,14.5,21.5,83,1012.4,233,2.0,731
"2022-01-02 12:10",0.0,14.46,42.161,0.416,0.411,34.791,14.5,21.8,83,1012.4,239,1.9,756
"2022-01-02 12:20",0.0,14.46,42.172,0.758,0.078,34.797,14.5,21.5,83,1012.3,215,2.5,592
"2022-01-02 12:30",0.0,14.49,42.194,0.726,0.078,34.793,14.5,21.7,83,1012.3,242,2.1,680
"2022-01-02 12:40",0.0,14.48,42.194,0.750,0.078,34.799,14.5,21.7,83,1012.2,213,2.3,783
"2022-01-02 13:00",0.0,14.49,42.196,0.750,0.077,34.795,14.5,22.1,82,1012.1,231,2.2,920
"2022-01-02 13:10",0.0,14.54,42.238,0.744,0.077,34.790,14.5,22.0,82,1012.0,243,1.8,698
"2022-01-02 13:20",0.0,14.50,42.203,0.745,0.077,34.796,14.5,21.8,83,1012.1,250,1.5,759
"2022-01-02 13:30",0.0,14.51,42.214,0.736,0.077,34.793,14.5,21.9,82,1012.0,224,2.3,753
"2022-01-02 13:40",0.0,14.51,42.204,0.752,0.077,34.785,14.5,22.0,82,1012.0,231,2.1,683
"2022-01-02 13:50",0.0,14.47,42.183,0.746,0.077,34.802,14.4,22.1,82,1012.0,242,1.7,867
"2022-01-02 14:00",0.0,14.50,42.208,0.752,0.078,34.798,14.5,22.2,81,1011.8,246,1.9,852
"2022-01-02 14:10",0.0,14.48,42.176,0.730,0.077,34.788,14.5,22.1,82,1011.8,234,2.0,678
"2022-01-02 14:20",0.0,14.51,42.214,0.741,0.077,34.797,14.5,21.7,83,1011.8,241,2.0,427
"2022-01-02 14:30",0.0,14.49,42.189,0.737,0.078,34.793,14.4,21.6,84,1012.0,257,1.4,297
"2022-01-02 14:40",0.0,14.45,42.159,0.733,0.077,34.801,14.5,21.5,85,1012.1,242,1.6,362
"2022-01-02 14:50",0.0,14.44,42.147,0.730,0.078,34.797,14.5,21.5,84,1012.1,254,1.7,306
"2022-01-02 15:00",0.0,14.43,42.140,0.413,0.413,34.798,14.5,21.1,85,1012.2,249,1.7,222
"2022-01-02 15:10",0.0,14.39,42.102,0.736,0.078,34.797,14.5,20.9,86,1012.3,239,2.3,190
