Fecha,"Imarpe Callao - Precipitación Acumulada - Val (mm)","Imarpe Callao - Temperatura de Agua - Val (ºC)","Imarpe Callao - Conductividad - Val (mS/cm)","Imarpe Callao - Presion - Val (dbar)","Imarpe Callao - Oxigeno Disuelto - Val (ml/l)","Imarpe Callao - Salinidad - Val (PSU)","Imarpe Callao - Batería - Val (V)","Imarpe Callao - Temperatura Med - Val (ºC)","Imarpe Callao - Humedad Relativa - Val (%)","Imarpe Callao - Presion Atmosférica - Val (hPa)","Imarpe Callao - Direccion de Viento - Val (º)","Imarpe Callao - Velocidad de Viento - Val (m/s)","Imarpe Callao - Radiación Solar - Val (W/m2)"
"2023-01-01 13:00",0.0,14.70,,,,,14.4,21.0,87,1013.1,,,347
"2023-01-01 13:10",0.0,14.80,,,,,14.4,20.6,89,1013.1,,,332
"2023-01-01 13:20",0.0,14.80,,,,,14.4,21.2,89,1012.9,,,447
"2023-01-01 13:30",0.0,14.80,,,,,14.4,21.2,88,1012.9,,,366
"2023-01-01 13:40",0.0,14.80,,,,,14.4,21.1,88,1013.0,,,294
"2023-01-01 13:50",0.0,14.88,,,,,14.4,21.4,87,1012.6,,,421
"2023-01-01 14:00",0.0,14.88,,,,,14.4,21.6,87,1012.4,,,423
"2023-01-01 14:10",0.0,14.88,,,,,14.4,21.8,86,1012.3,,,302
"2023-01-01 14:20",0.0,14.88,,,,,14.4,20.9,87,1012.4,,,146
"2023-01-01 14:30",0.0,14.88,,,,,14.4,21.0,89,1012.4,,,258
"2023-01-01 14:40",0.0,14.98,,,,,14.4,21.7,88,1012.1,,,324
"2023-01-01 14:50",0.0,14.98,,,,,14.4,21.0,88,1012.2,,,175
"2023-01-01 15:00",0.0,14.98,,,,,14.4,20.9,89,1012.2,,,137
"2023-01-01 15:10",0.0,14.98,,,,,14.4,20.8,90,1012.3,,,136
"2023-01-01 15:20",0.0,15.06,,,,,14.4,20.6,90,1012.3,,,124
"2023-01-01 15:30",0.0,15.06,,,,,14.4,20.7,91,1012.4,,,104
"2023-01-01 15:40",0.0,15.06,,,,,14.4,20.6,91,1012.6,,,83
"2023-01-01 15:50",0.0,15.06,,,,,14.4,20.4,91,1012.9,,,76
"2023-01-01 16:00",0.0,15.15,,,,,14.3,20.3,92,1012.9,,,71
"2023-01-01 16:10",0.0,15.15,,,,,14.3,20.4,92,1012.9,,,65
"2023-01-01 16:20",0.0,15.15,,,,,14.3,20.1,93,1013.0,,,60
"2023-01-01 16:30",0.0,15.15,,,,,14.3,20.0,93,1013.0,,,58
"2023-01-01 16:40",0.0,15.15,,,,,13.2,19.9,94,1013.1,,,52
"2023-01-01 16:50",0.0,15.15,,,,,13.1,19.8,94,1013.3,,,44
"2023-01-01 17:00",0.0,15.15,,,,,13.0,19.7,94,1013.5,,,37
"2023-01-01 17:10",0.0,15.15,,,,,12.9,19.6,94,1013.6,,,36
"2023-01-01 17:20",0.0,15.15,,,,,12.9,19.5,95,1013.6,,,35
"2023-01-01 17:30",0.0,15.15,,,,,12.8,19.5,95,1013.7,,,31
"2023-01-01 17:40",0.0,15.15,,,,,12.8,19.5,95,1013.8,,,25
"2023-01-01 17:50",0.0,15.15,,,,,12.8,19.4,95,1014.0,,,18
"2023-01-01 18:00",0.0,15.15,,,,,12.7,19.4,95,1014.1,,,13
"2023-01-01 18:10",0.0,15.15,,,,,12.7,19.2,95,1014.2,,,9
"2023-01-01 18:20",0.0,15.15,,,,,12.7,19.2,96,1014.4,,,6
"2023-01-01 18:30",0.0,15.15,,,,,12.7,19.2,96,1014.6,,,1
"2023-01-01 18:40",0.0,15.15,,,,,12.7,19.2,96,1014.8,,,0
"2023-01-01 18:50",0.0,15.06,,,,,12.7,19.1,96,1015.0,,,0
"2023-01-01 19:00",0.0,15.06,,,,,12.7,19.1,96,1015.1,,,0
"2023-01-01 19:10",0.0,15.06,,,,,12.7,19.1,96,1015.2,,,0
"2023-01-01 19:20",0.0,15.06,,,,,12.7,19.1,96,1015.3,,,0
"2023-01-01 19:30",0.0,15.06,,,,,12.7,19.1,96,1015.5,,,0
"2023-01-01 19:40",0.0,15.06,,,,,12.7,19.1,96,1015.6,,,0
"2023-01-01 19:50",0.0,15.06,,,,,12.7,19.1,96,1015.8,,,0
"2023-01-01 20:00",0.0,15.06,,,,,12.7,19.0,97,1016.0,,,0
"2023-01-01 20:10",0.0,14.98,,,,,12.7,19.0,97,1016.1,,,0
"2023-01-01 20:20",0.0,14.98,,,,,12.7,19.0,97,1016.1,,,0
"2023-01-01 20:30",0.0,14.98,,,,,12.7,19.0,97,1016.2,,,0
"2023-01-01 20:40",0.0,14.98,,,,,12.7,18.9,97,1016.4,,,0
"2023-01-01 20:50",0.0,14.98,,,,,12.7,18.9,97,1016.4,,,0
"2023-01-01 21:00",0.0,14.98,,,,,12.7,19.0,97,1016.4,,,0
"2023-01-01 21:10",0.0,,,,,,12.7,19.0,96,1016.5,,,0
"2023-01-01 21:20",0.0,,,,,,12.7,19.0,96,1016.6,,,0
"2023-01-01 21:30",0.0,14.98,,,,,12.7,18.9,96,1016.7,,,0
"2023-01-01 21:40",0.0,14.88,,,,,12.7,18.9,96,1016.7,,,0
"2023-01-01 21:50",0.0,14.88,,,,,12.7,18.9,96,1016.7,,,0
"2023-01-01 22:00",0.0,14.88,,,,,12.7,18.9,96,1016.7,,,0
"2023-01-01 22:10",0.0,14.88,,,,,12.7,19.0,96,1016.7,,,0
"2023-01-01 22:20",0.0,14.88,,,,,12.7,19.0,96,1016.6,,,0
"2023-01-01 22:30",0.0,14.88,,,,,12.7,19.0,96,1016.6,,,0
"2023-01-01 22:40",0.0,14.88,,,,,12.6,19.0,96,1016.6,,,0
"2023-01-01 22:50",0.0,14.80,,,,,12.6,19.0,96,1016.8,,,0
"2023-01-01 23:00",0.0,14.80,,,,,12.6,19.0,96,1016.9,,,0
"2023-01-01 23:10",0.0,14.80,,,,,12.6,19.0,96,1016.8,,,0
"2023-01-01 23:20",0.0,14.80,,,,,12.6,19.0,96,1016.7,,,0
"2023-01-01 23:30",0.0,14.80,,,,,12.6,19.0,96,1016.6,,,0
"2023-01-01 23:40",0.0,14.80,,,,,12.6,19.0,96,1016.6,,,0
"2023-01-01 23:50",0.0,14.80,,,,,12.6,19.0,96,1016.4,,,0
"2023-01-02 00:00",0.0,14.70,,,,,12.6,19.0,96,1016.3,,,0
"2023-01-02 00:10",0.0,14.80,,,,,12.6,18.9,96,1016.2,,,0
"2023-01-02 00:20",0.0,14.80,,,,,12.6,18.7,96,1016.1,,,0
"2023-01-02 00:30",0.0,14.80,,,,,12.6,18.8,96,1016.0,,,0
"2023-01-02 00:40",0.0,14.70,,,,,12.6,18.9,96,1015.8,,,0
"2023-01-02 00:50",0.0,14.70,,,,,12.6,18.9,96,1015.6,,,0
"2023-01-02 01:00",0.0,14.70,,,,,12.6,18.9,95,1015.4,,,0
"2023-01-02 01:10",0.0,14.70,,,,,12.6,18.8,95,1015.3,,,0
"2023-01-02 01:20",0.0,14.70,,,,,12.6,18.8,95,1015.1,,,0
"2023-01-02 01:30",0.0,14.80,,,,,12.6,18.7,96,1014.9,,,0
"2023-01-02 01:40",0.0,14.80,,,,,12.6,18.7,96,1014.9,,,0
"2023-01-02 01:50",0.0,14.80,,,,,12.6,18.6,96,1014.7,,,0
"2023-01-02 02:00",0.0,14.70,,,,,12.6,18.6,96,1014.7,,,0
"2023-01-02 02:10",0.0,14.71,,,,,12.6,18.6,96,1014.7,,,0
"2023-01-02 02:20",0.0,14.80,,,,,12.6,18.5,96,1014.5,,,0
"2023-01-02 02:30",0.0,14.80,,,,,12.6,18.5,96,1014.4,,,0
"2023-01-02 02:40",0.0,14.70,,,,,12.6,18.5,96,1014.4,,,0
"2023-01-02 02:50",0.0,14.70,,,,,12.6,18.4,96,1014.3,,,0
"2023-01-02 03:00",0.0,14.70,,,,,12.6,18.4,97,1014.1,,,0
"2023-01-02 03:10",0.0,14.70,,,,,12.6,18.4,97,1014.1,,,0
"2023-01-02 03:20",0.0,14.80,,,,,12.6,18.4,97,1014.1,,,0
"2023-01-02 03:30",0.0,14.75,,,,,12.6,18.3,97,1014.1,,,0
"2023-01-02 03:40",0.0,14.80,,,,,12.6,18.3,97,1014.1,,,0
"2023-01-02 03:50",0.0,14.70,,,,,12.6,18.2,97,1014.1,,,0
"2023-01-02 04:00",0.0,,,,,,12.6,18.2,97,1014.0,,,0
"2023-01-02 04:10",0.0,14.70,,,,,12.6,18.3,97,1013.9,,,0
"2023-01-02 04:20",0.0,,,,,,12.6,18.3,97,1013.9,,,0
"2023-01-02 04:30",0.0,14.80,,,,,12.6,18.3,97,1014.0,,,0
"2023-01-02 04:40",0.0,14.80,,,,,12.6,18.3,97,1013.8,,,0
"2023-01-02 04:50",0.0,14.80,,,,,12.6,18.4,97,1013.7,,,0
"2023-01-02 05:00",0.0,14.80,,,,,12.6,18.4,97,1014.0,,,0
"2023-01-02 05:10",0.0,14.88,,,,,12.6,18.3,97,1014.2,,,0
"2023-01-02 05:20",0.0,14.88,,,,,12.5,18.3,97,1014.2,,,0
"2023-01-02 05:30",0.0,14.80,,,,,12.5,18.2,97,1014.3,,,0
"2023-01-02 05:40",0.0,14.88,,,,,12.5,18.2,97,1014.5,,,0
"2023-01-02 05:50",0.0,14.88,,,,,12.5,18.2,97,1014.5,,,0
"2023-01-02 06:00",0.0,14.88,,,,,12.5,18.1,97,1014.7,,,1
"2023-01-02 06:10",0.0,14.80,,,,,12.6,18.2,97,1014.7,,,5
"2023-01-02 06:20",0.0,14.80,,,,,12.6,18.2,97,1014.9,,,20
"2023-01-02 06:30",0.0,,,,,,12.9,18.2,97,1014.8,,,77
"2023-01-02 06:40",0.0,14.88,,,,,13.0,18.4,97,1014.5,,,116
"2023-01-02 06:50",0.0,,,,,,13.2,18.5,97,1014.3,,,170
"2023-01-02 07:00",0.0,,,,,,13.4,18.6,97,1014.0,,,199
"2023-01-02 07:10",0.0,,,,,,13.4,18.8,96,1013.8,,,220
"2023-01-02 07:20",0.0,,,,,,13.5,18.9,95,1013.5,,,249
"2023-01-02 07:30",0.0,14.88,,,,,13.6,19.0,95,1013.4,,,274
"2023-01-02 07:40",0.0,14.88,,,,,13.6,19.2,94,1013.2,,,280
"2023-01-02 07:50",0.0,14.98,,,,,13.7,19.2,93,1013.1,,,327
"2023-01-02 08:00",0.0,14.98,,,,,13.8,19.4,93,1013.1,,,346
"2023-01-02 08:10",0.0,14.98,,,,,14.0,19.5,92,1012.9,,,378
"2023-01-02 08:20",0.0,14.98,,,,,14.2,19.8,91,1012.6,,,406
"2023-01-02 08:30",0.0,14.98,,,,,14.3,19.9,90,1012.6,,,423
"2023-01-02 08:40",0.0,15.06,,,,,14.3,20.1,89,1012.3,,,444
"2023-01-02 08:50",0.0,15.06,,,,,14.3,20.4,88,1012.2,,,449
"2023-01-02 09:00",0.0,15.06,,,,,14.3,20.3,88,1012.1,,,434
"2023-01-02 09:10",0.0,15.15,,,,,14.3,20.5,87,1011.9,,,463
"2023-01-02 09:20",0.0,15.15,,,,,14.4,20.8,87,1011.9,,,493
"2023-01-02 09:30",0.0,15.15,,,,,14.4,20.9,86,1011.8,,,516
"2023-01-02 09:40",0.0,15.15,,,,,14.4,20.8,86,1011.8,,,550
"2023-01-02 09:50",0.0,15.15,,,,,14.4,21.1,86,1011.6,,,603
"2023-01-02 10:00",0.0,15.15,,,,,14.4,20.6,86,1011.6,,,596
"2023-01-02 10:10",0.0,15.24,,,,,14.4,20.4,87,1011.5,,,486
"2023-01-02 10:20",0.0,15.29,,,,,14.4,20.6,87,1011.6,,,591
"2023-01-02 10:30",0.0,15.33,,,,,14.4,20.4,88,1011.6,,,568
"2023-01-02 10:40",0.0,15.24,,,,,14.4,20.2,88,1011.6,,,566
"2023-01-02 10:50",0.0,15.24,,,,,14.4,20.4,88,1011.6,,,554
"2023-01-02 11:00",0.0,15.24,,,,,14.4,20.5,88,1011.5,,,542
"2023-01-02 11:10",0.0,15.24,,,,,14.4,20.6,87,1011.5,,,545
"2023-01-02 11:20",0.0,15.33,,,,,14.4,20.5,87,1011.5,,,570
"2023-01-02 11:30",0.0,15.24,,,,,14.4,20.6,87,1011.6,,,559
"2023-01-02 11:40",0.0,15.33,,,,,14.4,20.8,87,1011.4,,,550
"2023-01-02 11:50",0.0,15.33,,,,,14.4,20.8,87,1011.2,,,540
"2023-01-02 12:00",0.0,15.33,,,,,14.4,20.8,86,1011.2,,,491
"2023-01-02 12:10",0.0,15.33,,,,,14.4,20.9,86,1011.1,,,517
"2023-01-02 12:20",0.0,15.33,,,,,14.4,21.3,86,1011.0,,,518
"2023-01-02 12:30",0.0,15.33,,,,,14.4,21.0,85,1010.7,,,518
"2023-01-02 12:40",0.0,15.42,,,,,14.4,21.2,85,1010.5,,,503
"2023-01-02 12:50",0.0,15.42,,,,,14.4,21.2,85,1010.3,,,501
"2023-01-02 13:00",0.0,15.46,,,,,14.4,21.1,85,1010.2,,,497
"2023-01-02 13:10",0.0,15.42,,,,,14.4,20.9,86,1010.0,,,486
"2023-01-02 13:20",0.0,15.42,,,,,14.4,21.1,86,1009.9,,,477
"2023-01-02 13:30",0.0,15.42,,,,,14.4,21.1,86,1009.7,,,468
"2023-01-02 13:40",0.0,15.42,,,,,14.4,20.9,86,1009.7,,,461
"2023-01-02 13:50",0.0,15.42,,,,,14.4,21.1,87,1009.6,,,438
"2023-01-02 14:00",0.0,15.42,,,,,14.4,21.0,86,1009.5,,,436
"2023-01-02 14:10",0.0,15.42,,,,,14.4,20.9,87,1009.5,,,427
"2023-01-02 14:20",0.0,15.42,,,,,14.4,20.8,87,1009.3,,,365
"2023-01-02 14:30",0.0,15.42,,,,,14.4,20.9,87,1009.3,,,338
"2023-01-02 14:40",0.0,15.42,,,,,14.4,21.0,87,1009.2,,,409
"2023-01-02 14:50",0.0,15.33,,,,,14.4,21.1,86,1009.2,,,334
"2023-01-02 15:00",0.0,15.33,,,,,14.4,20.5,87,1009.3,,,219
"2023-01-02 15:10",0.0,15.33,,,,,14.4,20.3,89,1009.5,,,182
"2023-01-02 15:20",0.0,15.33,,,,,14.4,20.2,89,1009.8,,,148
"2023-01-02 15:30",0.0,15.33,,,,,14.4,20.2,89,1010.1,,,130
"2023-01-02 15:40",0.0,15.27,,,,,14.4,20.0,89,1010.2,,,111
"2023-01-02 15:50",0.0,15.24,,,,,14.4,19.9,90,1010.2,,,102
"2023-01-02 16:00",0.0,15.33,,,,,14.4,20.0,90,1010.3,,,97
"2023-01-02 16:10",0.0,15.33,,,,,14.4,19.9,91,1010.5,,,96
"2023-01-02 16:20",0.0,15.33,,,,,14.4,19.7,91,1010.6,,,89
"2023-01-02 16:30",0.0,15.33,,,,,14.4,19.6,91,1010.8,,,80
"2023-01-02 16:40",0.0,15.33,,,,,14.3,19.6,92,1011.0,,,69
"2023-01-02 16:50",0.0,15.33,,,,,13.3,19.5,92,1011.1,,,60
"2023-01-02 17:00",0.0,15.24,,,,,13.1,19.5,92,1011.1,,,47
"2023-01-02 17:10",0.0,15.24,,,,,12.9,19.4,93,1011.2,,,32
"2023-01-02 17:20",0.0,15.24,,,,,12.9,19.3,93,1011.4,,,23
"2023-01-02 17:30",0.0,15.24,,,,,12.8,19.2,93,1011.6,,,20
"2023-01-02 17:40",0.0,,,,,,12.8,19.2,94,1011.7,,,14
"2023-01-02 17:50",0.0,15.24,,,,,12.7,19.1,94,1011.8,,,8
"2023-01-02 18:00",0.0,15.24,,,,,12.7,19.1,94,1012.0,,,5
"2023-01-02 18:10",0.0,,,,,,12.7,19.1,94,1012.2,,,2
"2023-01-02 18:20",0.0,,,,,,12.7,19.1,94,1012.4,,,1
"2023-01-02 18:30",0.0,15.24,,,,,12.7,19.0,94,1012.5,,,0
"2023-01-02 18:40",0.0,15.15,,,,,12.7,18.9,95,1012.6,,,0
"2023-01-02 18:50",0.0,15.24,,,,,12.7,18.9,95,1012.7,,,0
"2023-01-02 19:00",0.0,15.15,,,,,12.7,18.9,95,1012.7,,,0
"2023-01-02 19:10",0.0,15.15,,,,,12.7,18.9,95,1012.9,,,0
"2023-01-02 19:20",0.0,15.15,,,,,12.7,18.9,96,1013.1,,,0
"2023-01-02 19:30",0.0,15.15,,,,,12.7,18.9,96,1013.3,,,0
"2023-01-02 19:40",0.0,15.15,,,,,12.7,18.9,96,1013.5,,,0
"2023-01-02 19:50",0.0,15.15,,,,,12.7,19.0,96,1013.5,,,0
"2023-01-02 20:00",0.0,15.06,,,,,12.7,19.0,96,1013.5,,,0
"2023-01-02 20:10",0.0,15.06,,,,,12.7,18.9,95,1013.9,,,0
"2023-01-02 20:20",0.0,15.06,,,,,12.7,18.9,96,1014.1,,,0
"2023-01-02 20:30",0.0,15.06,,,,,12.7,18.8,96,1014.1,,,0
"2023-01-02 20:40",0.0,,,,,,12.7,18.9,96,1014.0,,,0
"2023-01-02 20:50",0.0,15.06,,,,,12.7,18.9,96,1014.0,,,0
"2023-01-02 21:00",0.0,14.98,,,,,12.7,18.9,96,1014.1,,,0
"2023-01-02 21:10",0.0,15.06,,,,,12.7,18.9,96,1014.1,,,0
"2023-01-02 21:20",0.0,14.99,,,,,12.7,18.9,96,1014.0,,,0
"2023-01-02 21:30",0.0,14.98,,,,,12.7,18.9,96,1014.2,,,0
"2023-01-02 21:40",0.0,14.98,,,,,12.7,18.9,96,1014.3,,,0
"2023-01-02 21:50",0.0,15.06,,,,,12.7,18.7,96,1014.4,,,0
"2023-01-02 22:00",0.0,14.98,,,,,12.7,18.7,96,1014.5,,,0
"2023-01-02 22:10",0.0,14.98,,,,,12.7,18.7,97,1014.6,,,0
"2023-01-02 22:20",0.0,15.06,,,,,12.6,18.7,97,1014.7,,,0
"2023-01-02 22:30",0.0,14.98,,,,,12.7,18.6,97,1014.6,,,0
"2023-01-02 22:40",0.0,14.98,,,,,12.6,18.5,97,1014.7,,,0
"2023-01-02 22:50",0.0,14.98,,,,,12.6,18.6,97,1014.7,,,0
"2023-01-02 23:00",0.0,14.98,,,,,12.6,18.5,97,1014.7,,,0
"2023-01-02 23:10",0.0,14.98,,,,,12.6,18.6,97,1014.6,,,0
"2023-01-02 23:20",0.0,14.98,,,,,12.6,18.6,97,1014.6,,,0
"2023-01-02 23:30",0.0,14.98,,,,,12.6,18.5,97,1014.5,,,0
"2023-01-02 23:40",0.0,14.88,,,,,12.6,18.5,97,1014.6,,,0
"2023-01-02 23:50",0.0,14.88,,,,,12.6,18.5,97,1014.4,,,0
"2023-01-03 00:00",0.0,14.88,,,,,12.6,18.4,97,1014.3,,,0
"2023-01-03 00:10",0.0,14.88,,,,,12.6,18.4,98,1014.2,,,0
"2023-01-03 00:20",0.0,,,,,,12.6,18.4,98,1014.1,,,0
"2023-01-03 00:30",0.0,14.88,,,,,12.6,18.5,98,1014.2,,,0
"2023-01-03 00:40",0.0,14.88,,,,,12.6,18.5,98,1014.2,,,0
"2023-01-03 00:50",0.0,14.80,,,,,12.6,18.5,98,1014.0,,,0
"2023-01-03 01:00",0.0,14.80,,,,,12.6,18.5,98,1013.8,,,0
"2023-01-03 01:10",0.0,14.88,,,,,12.6,18.6,98,1013.7,,,0
"2023-01-03 01:20",0.0,14.80,,,,,12.6,18.6,98,1013.6,,,0
"2023-01-03 01:30",0.0,14.80,,,,,12.6,18.6,98,1013.6,,,0
"2023-01-03 01:40",0.0,14.80,,,,,12.6,18.6,98,1013.6,,,0
"2023-01-03 01:50",0.0,14.80,,,,,12.6,18.7,98,1013.5,,,0
"2023-01-03 02:00",0.0,14.80,,,,,12.6,18.7,98,1013.5,,,0
"2023-01-03 02:10",0.0,14.80,,,,,12.6,18.7,98,1013.4,,,0
"2023-01-03 02:20",0.0,14.80,,,,,12.6,18.7,98,1013.3,,,0
"2023-01-03 02:30",0.0,14.80,,,,,12.6,18.6,98,1013.2,,,0
"2023-01-03 02:40",0.0,14.80,,,,,12.6,18.6,98,1013.1,,,0
"2023-01-03 02:50",0.0,,,,,,12.6,18.6,98,1013.1,,,0
"2023-01-03 03:00",0.0,,,,,,12.6,18.5,98,1012.9,,,0
"2023-01-03 03:10",0.0,14.70,,,,,12.6,18.6,98,1013.1,,,0
"2023-01-03 03:20",0.0,14.70,,,,,12.6,18.6,98,1013.1,,,0
"2023-01-03 03:30",0.0,14.70,,,,,12.6,18.6,98,1013.1,,,0
"2023-01-03 03:40",0.0,14.70,,,,,12.6,18.6,98,1013.1,,,0
